STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
2271,2023-10-31,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-72344,,612.18,Paiement partiel 1 facture FAC-2023-72344,5116.0,2025-07-28 15:45:43.136693,releve_202310.csv,,text/csv,,2023-10-31,PARTIAL,,
2272,2023-11-14,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-72344,,612.18,Paiement partiel 2 facture FAC-2023-72344,5116.0,2025-07-28 15:45:43.136693,releve_202311.csv,,text/csv,,2023-11-14,PARTIAL,,
2273,2023-11-02,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2023-22697,,875.04,Paiement partiel 1 facture FAC-2023-22697,5117.0,2025-07-28 15:45:43.136693,releve_202311.csv,,text/csv,,2023-11-02,PARTIAL,,
2274,2023-11-29,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2023-22697,,875.04,Paiement partiel 2 facture FAC-2023-22697,5117.0,2025-07-28 15:45:43.136693,releve_202311.csv,,text/csv,,2023-11-29,PARTIAL,,
2275,2023-12-01,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2023-22697,,875.04,Paiement partiel 3 facture FAC-2023-22697,5117.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-01,PARTIAL,,
2276,2023-11-22,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2023-22697,,875.04,Paiement partiel 4 facture FAC-2023-22697,5117.0,2025-07-28 15:45:43.136693,releve_202311.csv,,text/csv,,2023-11-22,PARTIAL,,
2277,2024-09-13,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-21449,,1931.59,Paiement partiel 1 facture FAC-2024-21449,5120.0,2025-07-28 15:45:43.136693,releve_202409.csv,,text/csv,,2024-09-13,PARTIAL,,
2278,2024-08-23,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-21449,,1931.59,Paiement partiel 2 facture FAC-2024-21449,5120.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-23,PARTIAL,,
2279,2025-04-18,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2025-41924,,1688.0,Paiement partiel 1 facture FAC-2025-41924,5122.0,2025-07-28 15:45:43.136693,releve_202504.csv,,text/csv,,2025-04-18,PARTIAL,,
2280,2025-04-24,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2025-41924,,1688.0,Paiement partiel 2 facture FAC-2025-41924,5122.0,2025-07-28 15:45:43.136693,releve_202504.csv,,text/csv,,2025-04-24,PARTIAL,,
2281,2025-04-29,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2025-41924,,1688.0,Paiement partiel 3 facture FAC-2025-41924,5122.0,2025-07-28 15:45:43.136693,releve_202504.csv,,text/csv,,2025-04-29,PARTIAL,,
2282,2025-04-10,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2025-41924,,1688.0,Paiement partiel 4 facture FAC-2025-41924,5122.0,2025-07-28 15:45:43.136693,releve_202504.csv,,text/csv,,2025-04-10,PARTIAL,,
2283,2025-10-12,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2025-02268,,1398.7,Paiement partiel 1 facture FAC-2025-02268,5124.0,2025-07-28 15:45:43.136693,releve_202510.csv,,text/csv,,2025-10-12,PARTIAL,,
2284,2025-10-26,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2025-02268,,1398.71,Paiement partiel 2 facture FAC-2025-02268,5124.0,2025-07-28 15:45:43.136693,releve_202510.csv,,text/csv,,2025-10-26,PARTIAL,,
2285,2025-10-22,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2025-02268,,1398.7,Paiement partiel 3 facture FAC-2025-02268,5124.0,2025-07-28 15:45:43.136693,releve_202510.csv,,text/csv,,2025-10-22,PARTIAL,,
2286,2025-10-24,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2025-02268,,1398.7099999999998,Paiement partiel 4 facture FAC-2025-02268,5124.0,2025-07-28 15:45:43.136693,releve_202510.csv,,text/csv,,2025-10-24,PARTIAL,,
2287,2024-12-12,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-01178,,5176.65,Paiement partiel 1 facture FAC-2024-01178,5127.0,2025-07-28 15:45:43.136693,releve_202412.csv,,text/csv,,2024-12-12,PARTIAL,,
2288,2024-11-23,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-01178,,5176.640000000001,Paiement partiel 2 facture FAC-2024-01178,5127.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-23,PARTIAL,,
2289,2024-11-29,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-99768,,6665.28,Paiement partiel 1 facture FAC-2024-99768,5130.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-29,PARTIAL,,
2290,2024-12-07,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-99768,,6665.28,Paiement partiel 2 facture FAC-2024-99768,5130.0,2025-07-28 15:45:43.136693,releve_202412.csv,,text/csv,,2024-12-07,PARTIAL,,
2291,2024-11-13,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-99768,,6665.28,Paiement partiel 3 facture FAC-2024-99768,5130.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-13,PARTIAL,,
2292,2024-12-09,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-99768,,6665.280000000002,Paiement partiel 4 facture FAC-2024-99768,5130.0,2025-07-28 15:45:43.136693,releve_202412.csv,,text/csv,,2024-12-09,PARTIAL,,
2293,2025-08-09,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-32967,,1878.64,Paiement partiel 1 facture FAC-2025-32967,5131.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-09,PARTIAL,,
2294,2025-07-26,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-32967,,1878.63,Paiement partiel 2 facture FAC-2025-32967,5131.0,2025-07-28 15:45:43.136693,releve_202507.csv,,text/csv,,2025-07-26,PARTIAL,,
2295,2025-08-03,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-32967,,1878.6399999999994,Paiement partiel 3 facture FAC-2025-32967,5131.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-03,PARTIAL,,
2296,2025-08-09,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2025-49382,,740.3,Paiement partiel 1 facture FAC-2025-49382,5132.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-09,PARTIAL,,
2297,2025-08-04,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2025-49382,,740.31,Paiement partiel 2 facture FAC-2025-49382,5132.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-04,PARTIAL,,
2298,2024-03-17,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-56058,,2218.67,Paiement partiel 1 facture FAC-2024-56058,5142.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-17,PARTIAL,,
2299,2024-03-18,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-56058,,2218.67,Paiement partiel 2 facture FAC-2024-56058,5142.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-18,PARTIAL,,
2300,2024-03-30,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-56058,,2218.68,Paiement partiel 3 facture FAC-2024-56058,5142.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-30,PARTIAL,,
2301,2024-03-10,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-56058,,2218.6700000000005,Paiement partiel 4 facture FAC-2024-56058,5142.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-10,PARTIAL,,
2302,2024-08-22,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-58317,,1393.28,Paiement partiel 1 facture FAC-2024-58317,5143.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-22,PARTIAL,,
2303,2024-08-22,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-58317,,1393.28,Paiement partiel 2 facture FAC-2024-58317,5143.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-22,PARTIAL,,
2304,2024-08-18,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-58317,,1393.2800000000004,Paiement partiel 3 facture FAC-2024-58317,5143.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-18,PARTIAL,,
2305,2024-05-06,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-78283,,9795.01,Paiement partiel 1 facture FAC-2024-78283,5144.0,2025-07-28 15:45:43.136693,releve_202405.csv,,text/csv,,2024-05-06,PARTIAL,,
2306,2024-05-15,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-78283,,9795.01,Paiement partiel 2 facture FAC-2024-78283,5144.0,2025-07-28 15:45:43.136693,releve_202405.csv,,text/csv,,2024-05-15,PARTIAL,,
2307,2024-04-24,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-78283,,9795.000000000002,Paiement partiel 3 facture FAC-2024-78283,5144.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-24,PARTIAL,,
2308,2023-12-11,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-97218,,1552.98,Paiement partiel 1 facture FAC-2023-97218,5146.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-11,PARTIAL,,
2309,2023-12-04,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-97218,,1552.98,Paiement partiel 2 facture FAC-2023-97218,5146.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-04,PARTIAL,,
2310,2025-07-09,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-28939,,6537.41,Paiement partiel 1 facture FAC-2025-28939,5148.0,2025-07-28 15:45:43.136693,releve_202507.csv,,text/csv,,2025-07-09,PARTIAL,,
2311,2025-07-23,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-28939,,6537.41,Paiement partiel 2 facture FAC-2025-28939,5148.0,2025-07-28 15:45:43.136693,releve_202507.csv,,text/csv,,2025-07-23,PARTIAL,,
2312,2025-06-27,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-28939,,6537.4000000000015,Paiement partiel 3 facture FAC-2025-28939,5148.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-27,PARTIAL,,
2313,2025-02-14,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-08368,,460.36,Paiement partiel 1 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202502.csv,,text/csv,,2025-02-14,PARTIAL,,
2314,2025-03-04,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-08368,,460.36,Paiement partiel 2 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202503.csv,,text/csv,,2025-03-04,PARTIAL,,
2315,2025-03-03,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-08368,,460.36,Paiement partiel 3 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202503.csv,,text/csv,,2025-03-03,PARTIAL,,
2316,2025-03-10,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-08368,,460.3599999999999,Paiement partiel 4 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202503.csv,,text/csv,,2025-03-10,PARTIAL,,
2317,2024-11-12,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-40731,,3985.68,Paiement partiel 1 facture FAC-2024-40731,5158.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-12,PARTIAL,,
2318,2024-11-11,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-40731,,3985.68,Paiement partiel 2 facture FAC-2024-40731,5158.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-11,PARTIAL,,
2319,2024-11-09,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-40731,,3985.6800000000007,Paiement partiel 3 facture FAC-2024-40731,5158.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-09,PARTIAL,,
2320,2025-08-07,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-03769,,2805.31,Paiement partiel 1 facture FAC-2025-03769,5162.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-07,PARTIAL,,
2321,2025-08-09,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-03769,,2805.32,Paiement partiel 2 facture FAC-2025-03769,5162.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-09,PARTIAL,,
2322,2025-08-06,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-03769,,2805.310000000001,Paiement partiel 3 facture FAC-2025-03769,5162.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-06,PARTIAL,,
2323,2025-05-04,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2025-87368,,1111.59,Paiement partiel 1 facture FAC-2025-87368,5170.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-04,PARTIAL,,
2324,2025-05-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2025-87368,,1111.5800000000002,Paiement partiel 2 facture FAC-2025-87368,5170.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-10,PARTIAL,,
2325,2024-03-07,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-50620,,951.6,Paiement partiel 1 facture FAC-2024-50620,5172.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-07,PARTIAL,,
2326,2024-03-21,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-50620,,951.6,Paiement partiel 2 facture FAC-2024-50620,5172.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-21,PARTIAL,,
2327,2024-03-05,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-50620,,951.6000000000003,Paiement partiel 3 facture FAC-2024-50620,5172.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-05,PARTIAL,,
2328,2024-09-18,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-55858,,175.7,Paiement partiel 1 facture FAC-2024-55858,5173.0,2025-07-28 15:45:43.136693,releve_202409.csv,,text/csv,,2024-09-18,PARTIAL,,
2329,2024-08-30,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-55858,,175.7,Paiement partiel 2 facture FAC-2024-55858,5173.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-30,PARTIAL,,
2330,2024-08-25,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-55858,,175.69000000000005,Paiement partiel 3 facture FAC-2024-55858,5173.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-25,PARTIAL,,
2331,2024-08-19,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 1 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-19,PARTIAL,,
2332,2024-08-04,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 2 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-04,PARTIAL,,
2333,2024-08-25,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 3 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-25,PARTIAL,,
2334,2024-08-24,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 4 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-24,PARTIAL,,
2335,2024-06-09,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-83171,,1372.02,Paiement partiel 1 facture FAC-2024-83171,5175.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-09,PARTIAL,,
2336,2024-06-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-83171,,1372.02,Paiement partiel 2 facture FAC-2024-83171,5175.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-10,PARTIAL,,
2337,2024-07-01,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-21818,,3500.47,Paiement partiel 1 facture FAC-2024-21818,5178.0,2025-07-28 15:45:43.136693,releve_202407.csv,,text/csv,,2024-07-01,PARTIAL,,
2338,2024-06-24,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-21818,,3500.47,Paiement partiel 2 facture FAC-2024-21818,5178.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-24,PARTIAL,,
2339,2024-06-22,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-21818,,3500.4600000000005,Paiement partiel 3 facture FAC-2024-21818,5178.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-22,PARTIAL,,
2340,2025-06-09,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-59025,,9792.9,Paiement partiel 1 facture FAC-2025-59025,5180.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-09,PARTIAL,,
2341,2025-06-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-59025,,9792.9,Paiement partiel 2 facture FAC-2025-59025,5180.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-29,PARTIAL,,
2342,2025-06-03,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-59025,,9792.909999999998,Paiement partiel 3 facture FAC-2025-59025,5180.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-03,PARTIAL,,
2343,2025-05-15,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-03591,,3938.54,Paiement partiel 1 facture FAC-2025-03591,5183.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-15,PARTIAL,,
2344,2025-05-11,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-03591,,3938.54,Paiement partiel 2 facture FAC-2025-03591,5183.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-11,PARTIAL,,
2345,2025-06-02,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-03591,,3938.5499999999993,Paiement partiel 3 facture FAC-2025-03591,5183.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-02,PARTIAL,,
2346,2024-01-13,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-72584,,15789.35,Paiement partiel 1 facture FAC-2023-72584,5185.0,2025-07-28 15:45:43.136693,releve_202401.csv,,text/csv,,2024-01-13,PARTIAL,,
2347,2024-02-06,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-72584,,15789.359999999999,Paiement partiel 2 facture FAC-2023-72584,5185.0,2025-07-28 15:45:43.136693,releve_202402.csv,,text/csv,,2024-02-06,PARTIAL,,
2348,2024-08-16,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-16272,,14699.33,Paiement partiel 1 facture FAC-2024-16272,5187.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-16,PARTIAL,,
2349,2024-07-29,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-16272,,14699.339999999998,Paiement partiel 2 facture FAC-2024-16272,5187.0,2025-07-28 15:45:43.136693,releve_202407.csv,,text/csv,,2024-07-29,PARTIAL,,
2350,2024-04-17,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-63259,,6022.17,Paiement partiel 1 facture FAC-2024-63259,5189.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-17,PARTIAL,,
2351,2024-04-30,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-63259,,6022.17,Paiement partiel 2 facture FAC-2024-63259,5189.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-30,PARTIAL,,
2352,2024-08-03,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-18783,,342.75,Paiement partiel 1 facture FAC-2024-18783,5192.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-03,PARTIAL,,
2353,2024-08-14,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-18783,,342.74,Paiement partiel 2 facture FAC-2024-18783,5192.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-14,PARTIAL,,
2354,2024-08-01,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-18783,,342.75,Paiement partiel 3 facture FAC-2024-18783,5192.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-01,PARTIAL,,
2355,2024-07-22,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-18783,,342.74,Paiement partiel 4 facture FAC-2024-18783,5192.0,2025-07-28 15:45:43.136693,releve_202407.csv,,text/csv,,2024-07-22,PARTIAL,,
2356,2024-03-27,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-99149,,9843.66,Paiement partiel 1 facture FAC-2024-99149,5196.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-27,PARTIAL,,
2357,2024-04-18,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-99149,,9843.650000000001,Paiement partiel 2 facture FAC-2024-99149,5196.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-18,PARTIAL,,
2358,2024-11-08,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-69433,,2514.39,Paiement partiel 1 facture FAC-2024-69433,5197.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-08,PARTIAL,,
2359,2024-10-17,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-69433,,2514.38,Paiement partiel 2 facture FAC-2024-69433,5197.0,2025-07-28 15:45:43.136693,releve_202410.csv,,text/csv,,2024-10-17,PARTIAL,,
2360,2024-11-02,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-69433,,2514.39,Paiement partiel 3 facture FAC-2024-69433,5197.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-02,PARTIAL,,
2361,2024-11-14,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-69433,,2514.3800000000015,Paiement partiel 4 facture FAC-2024-69433,5197.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-14,PARTIAL,,
2362,2024-04-24,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-81209,,1936.65,Paiement partiel 1 facture FAC-2024-81209,5198.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-24,PARTIAL,,
2363,2024-03-31,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-81209,,1936.6599999999999,Paiement partiel 2 facture FAC-2024-81209,5198.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-31,PARTIAL,,
2364,2023-11-03,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-50527,,967.14,Paiement partiel 1 facture FAC-2023-50527,5199.0,2025-07-28 15:45:43.136693,releve_202311.csv,,text/csv,,2023-11-03,PARTIAL,,
2365,2023-12-01,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-50527,,967.15,Paiement partiel 2 facture FAC-2023-50527,5199.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-01,PARTIAL,,
2366,2023-12-30,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2023-33716,,647.28,Paiement partiel 1 facture FAC-2023-33716,5200.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-30,PARTIAL,,
2367,2023-12-28,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2023-33716,,647.28,Paiement partiel 2 facture FAC-2023-33716,5200.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-28,PARTIAL,,
2368,2024-01-12,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2023-33716,,647.28,Paiement partiel 3 facture FAC-2023-33716,5200.0,2025-07-28 15:45:43.136693,releve_202401.csv,,text/csv,,2024-01-12,PARTIAL,,
2369,2023-12-01,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2023-92092,,8206.93,Paiement partiel 1 facture FAC-2023-92092,5203.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-01,PARTIAL,,
2370,2023-11-30,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2023-92092,,8206.93,Paiement partiel 2 facture FAC-2023-92092,5203.0,2025-07-28 15:45:43.136693,releve_202311.csv,,text/csv,,2023-11-30,PARTIAL,,
2371,2023-11-11,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2023-92092,,8206.939999999999,Paiement partiel 3 facture FAC-2023-92092,5203.0,2025-07-28 15:45:43.136693,releve_202311.csv,,text/csv,,2023-11-11,PARTIAL,,
2372,2024-04-05,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2023-36033,,2126.75,Paiement partiel 1 facture FAC-2023-36033,5204.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-05,PARTIAL,,
2373,2024-04-10,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2023-36033,,2126.74,Paiement partiel 2 facture FAC-2023-36033,5204.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-10,PARTIAL,,
