TRANSACTION_ID,AMOUNT,DATE,LABEL,REFERENCE,TYPE,INVOICE_ID
310,1868.16,2025-02-06,VIR FAC-2024-70972,FAC-2024-70972,MATCHED,780
311,3402.04,2025-10-04,VIR FAC-2025-12378,FAC-2025-12378,MATCHED,784
312,11926.32,2024-01-24,VIR FAC-2023-44731,FAC-2023-44731,MATCHED,786
313,20988.1,2023-11-05,VIR FAC-2023-47208,FAC-2023-47208,MATCHED,787
314,2804.8,2025-07-14,VIR FAC-2025-64822,FAC-2025-64822,MATCHED,789
315,29083.49,2024-05-10,VIR FAC-2024-20865,FAC-2024-20865,MATCHED,791
316,23285.7,2025-03-19,VIR FAC-2025-88995,FAC-2025-88995,MATCHED,795
317,901.35,2025-07-23,VIR FAC-2025-35066,FAC-2025-35066,MATCHED,797
318,17800.84,2025-02-23,VIR FAC-2025-34191,FAC-2025-34191,MATCHED,799
319,4768.06,2024-04-14,VIR FAC-2024-09434,FAC-2024-09434,MATCHED,801
320,16698.34,2024-09-30,VIR FAC-2024-79488,FAC-2024-79488,MATCHED,805
321,30019.69,2024-04-10,VIR FAC-2024-15307,FAC-2024-15307,MATCHED,810
322,2242.9,2024-04-18,VIR FAC-2024-72970,FAC-2024-72970,MATCHED,814
323,2923.8,2025-04-28,VIR FAC-2025-28524,FAC-2025-28524,MATCHED,816
324,5552.28,2024-01-30,VIR FAC-2023-10393,FAC-2023-10393,MATCHED,817
325,435.0,2025-08-10,VIR FAC-2025-91947,FAC-2025-91947,MATCHED,819
326,7522.65,2024-07-27,VIR FAC-2024-42589,FAC-2024-42589,MATCHED,820
327,15639.7,2024-03-03,VIR FAC-2023-33810,FAC-2023-33810,MATCHED,822
328,9133.56,2024-08-30,VIR FAC-2024-13330,FAC-2024-13330,MATCHED,824
329,10844.45,2023-12-11,VIR FAC-2023-10126,FAC-2023-10126,MATCHED,829
330,14180.86,2025-07-19,VIR FAC-2025-66113,FAC-2025-66113,MATCHED,831
331,2356.5,2025-07-05,VIR FAC-2025-34867,FAC-2025-34867,MATCHED,832
332,10340.31,2024-04-16,VIR FAC-2024-66982,FAC-2024-66982,MATCHED,833
333,26978.4,2024-03-01,VIR FAC-2023-34508,FAC-2023-34508,MATCHED,838
334,10662.56,2025-01-24,VIR FAC-2024-64614,FAC-2024-64614,MATCHED,841
335,3798.62,2025-04-04,VIR FAC-2025-48172,FAC-2025-48172,MATCHED,843
336,2872.11,2025-06-19,VIR FAC-2025-12634,FAC-2025-12634,MATCHED,844
337,3905.93,2024-01-14,VIR FAC-2023-43298,FAC-2023-43298,MATCHED,845
338,13218.34,2024-07-17,VIR FAC-2024-82114,FAC-2024-82114,MATCHED,846
339,11694.31,2025-08-13,VIR FAC-2025-15731,FAC-2025-15731,MATCHED,850
340,3415.4,2023-12-07,VIR FAC-2023-65427,FAC-2023-65427,MATCHED,853
341,9139.69,2024-08-16,VIR FAC-2024-64300,FAC-2024-64300,MATCHED,856
342,9795.36,2024-07-06,VIR FAC-2024-50520,FAC-2024-50520,MATCHED,857
343,20042.28,2024-03-20,VIR FAC-2024-39086,FAC-2024-39086,MATCHED,860
344,24687.74,2024-09-28,VIR FAC-2024-06384,FAC-2024-06384,MATCHED,861
345,21497.47,2025-01-28,VIR FAC-2024-51359,FAC-2024-51359,MATCHED,864
346,5015.54,2023-09-28,VIR FAC-2023-05846,FAC-2023-05846,MATCHED,866
347,3932.78,2023-10-14,VIR FAC-2023-05764,FAC-2023-05764,MATCHED,868
348,24061.36,2024-01-22,VIR FAC-2023-94879,FAC-2023-94879,MATCHED,872
349,18034.35,2023-12-01,VIR FAC-2023-99179,FAC-2023-99179,MATCHED,873
350,20316.0,2025-06-21,VIR FAC-2025-18277,FAC-2025-18277,MATCHED,879
351,11345.62,2024-09-16,VIR FAC-2024-36976,FAC-2024-36976,MATCHED,883
352,31183.31,2025-07-17,VIR FAC-2025-12651,FAC-2025-12651,MATCHED,884
353,9876.24,2025-05-29,VIR FAC-2025-85141,FAC-2025-85141,MATCHED,885
354,1217.29,2025-07-14,VIR FAC-2025-56775,FAC-2025-56775,MATCHED,890
355,7430.26,2024-04-27,VIR FAC-2024-62150,FAC-2024-62150,MATCHED,891
356,39330.96,2024-07-27,VIR FAC-2024-32053,FAC-2024-32053,MATCHED,892
357,259.2,2023-09-25,VIR FAC-2023-43483,FAC-2023-43483,MATCHED,895
358,32282.4,2024-10-23,VIR FAC-2024-83649,FAC-2024-83649,MATCHED,898
359,14233.69,2025-03-08,VIR FAC-2025-15327,FAC-2025-15327,MATCHED,901
360,8874.48,2023-12-14,VIR FAC-2023-14245,FAC-2023-14245,MATCHED,902
361,610.47,2025-08-04,VIR FAC-2025-45725,FAC-2025-45725,MATCHED,905
362,29239.92,2023-11-26,VIR FAC-2023-25443,FAC-2023-25443,MATCHED,906
363,26921.67,2024-03-02,VIR FAC-2023-29453,FAC-2023-29453,MATCHED,908
364,23362.18,2024-11-03,VIR FAC-2024-08649,FAC-2024-08649,MATCHED,911
365,11217.53,2024-06-05,VIR FAC-2024-21654,FAC-2024-21654,MATCHED,917
366,2989.62,2024-01-20,VIR FAC-2023-93005,FAC-2023-93005,MATCHED,918
367,23947.01,2024-07-02,VIR FAC-2024-93318,FAC-2024-93318,MATCHED,919
368,2461.68,2025-09-13,VIR FAC-2025-69850,FAC-2025-69850,MATCHED,920
369,18417.89,2025-03-03,VIR FAC-2025-15660,FAC-2025-15660,MATCHED,921
370,23279.04,2025-08-22,VIR FAC-2025-88206,FAC-2025-88206,MATCHED,925
371,27568.2,2024-03-11,VIR FAC-2024-43650,FAC-2024-43650,MATCHED,926
372,16182.0,2025-01-29,VIR FAC-2024-67225,FAC-2024-67225,MATCHED,927
373,29023.95,2024-12-09,VIR FAC-2024-92257,FAC-2024-92257,MATCHED,929
374,13831.62,2024-02-15,VIR FAC-2023-85989,FAC-2023-85989,MATCHED,932
375,16033.14,2024-11-15,VIR FAC-2024-76558,FAC-2024-76558,MATCHED,933
376,20646.86,2023-10-16,VIR FAC-2023-38459,FAC-2023-38459,MATCHED,942
377,6033.44,2025-08-23,VIR FAC-2025-90860,FAC-2025-90860,MATCHED,945
378,2016.54,2025-09-08,VIR FAC-2025-84531,FAC-2025-84531,MATCHED,946
379,19135.85,2025-01-18,VIR FAC-2024-84117,FAC-2024-84117,MATCHED,947
380,5856.18,2024-06-11,VIR FAC-2024-30261,FAC-2024-30261,MATCHED,951
381,23947.2,2024-09-20,VIR FAC-2024-62432,FAC-2024-62432,MATCHED,955
382,7673.52,2024-07-17,VIR FAC-2024-71689,FAC-2024-71689,MATCHED,958
383,174.44,2024-01-29,VIR FAC-2023-28918,FAC-2023-28918,MATCHED,959
384,2135.98,2024-08-15,VIR FAC-2024-93672,FAC-2024-93672,MATCHED,960
385,4065.1,2024-11-09,VIR FAC-2024-87362,FAC-2024-87362,MATCHED,961
386,33150.44,2024-04-09,VIR FAC-2024-59568,FAC-2024-59568,MATCHED,963
387,19098.36,2025-05-08,VIR FAC-2025-89862,FAC-2025-89862,MATCHED,964
388,8523.2,2024-08-22,VIR FAC-2024-95146,FAC-2024-95146,MATCHED,965
389,6500.52,2025-02-02,VIR FAC-2024-25426,FAC-2024-25426,MATCHED,968
390,16158.91,2025-10-17,VIR FAC-2025-58108,FAC-2025-58108,MATCHED,970
391,12215.52,2025-03-30,VIR FAC-2025-19246,FAC-2025-19246,MATCHED,973
392,21012.45,2025-03-05,VIR FAC-2024-50820,FAC-2024-50820,MATCHED,976
393,12309.05,2023-12-01,VIR FAC-2023-27130,FAC-2023-27130,MATCHED,980
394,12347.16,2023-11-27,VIR FAC-2023-29939,FAC-2023-29939,MATCHED,982
395,1081.85,2024-02-17,VIR FAC-2024-39444,FAC-2024-39444,MATCHED,986
396,17012.4,2025-05-14,VIR FAC-2025-67342,FAC-2025-67342,MATCHED,988
397,30309.5,2025-03-23,VIR FAC-2024-84101,FAC-2024-84101,MATCHED,990
398,19994.88,2024-10-17,VIR FAC-2024-47285,FAC-2024-47285,MATCHED,991
399,24727.46,2024-10-06,VIR FAC-2024-60433,FAC-2024-60433,MATCHED,992
400,5336.5,2025-09-12,VIR FAC-2025-03458,FAC-2025-03458,MATCHED,995
401,40448.8,2024-09-14,VIR FAC-2024-89077,FAC-2024-89077,MATCHED,1000
402,9865.61,2024-06-04,VIR FAC-2024-75248,FAC-2024-75248,MATCHED,1002
403,17769.53,2024-05-06,VIR FAC-2024-40607,FAC-2024-40607,MATCHED,1003
404,6061.95,2024-04-13,VIR FAC-2024-02326,FAC-2024-02326,MATCHED,1004
405,3826.41,2023-11-12,VIR FAC-2023-27900,FAC-2023-27900,MATCHED,1012
406,16904.26,2023-12-18,VIR FAC-2023-85210,FAC-2023-85210,MATCHED,1014
407,1213.69,2024-02-14,VIR FAC-2023-65471,FAC-2023-65471,MATCHED,1018
408,5703.26,2024-12-26,VIR FAC-2024-92749,FAC-2024-92749,MATCHED,1019
409,27640.26,2024-09-16,VIR FAC-2024-38953,FAC-2024-38953,MATCHED,1023
410,4991.68,2025-04-30,VIR FAC-2025-95959,FAC-2025-95959,MATCHED,1035
411,2466.45,2024-08-17,VIR FAC-2024-79932,FAC-2024-79932,MATCHED,1037
412,1175.9,2025-03-22,VIR FAC-2025-52297,FAC-2025-52297,MATCHED,1040
413,5832.3,2024-10-10,VIR FAC-2024-55324,FAC-2024-55324,MATCHED,1044
414,15840.38,2023-10-18,VIR FAC-2023-16518,FAC-2023-16518,MATCHED,1046
415,6160.68,2024-06-05,VIR FAC-2024-14376,FAC-2024-14376,MATCHED,1048
416,21065.8,2024-09-17,VIR FAC-2024-07623,FAC-2024-07623,MATCHED,1053
417,5926.32,2024-01-03,VIR FAC-2023-92423,FAC-2023-92423,MATCHED,1055
418,281.79,2023-11-17,VIR FAC-2023-70888,FAC-2023-70888,MATCHED,1058
419,2926.49,2024-08-15,VIR FAC-2024-93134,FAC-2024-93134,MATCHED,1060
420,11182.6,2024-03-25,VIR FAC-2024-32416,FAC-2024-32416,MATCHED,1061
421,13102.08,2025-04-03,VIR FAC-2025-17940,FAC-2025-17940,MATCHED,1062
422,12747.38,2025-04-09,VIR FAC-2025-68926,FAC-2025-68926,MATCHED,1066
423,1074.9,2025-01-26,VIR FAC-2024-52411,FAC-2024-52411,MATCHED,1067
424,22005.6,2025-08-02,VIR FAC-2025-02586,FAC-2025-02586,MATCHED,1068
425,6370.06,2025-07-12,VIR FAC-2025-77316,FAC-2025-77316,MATCHED,1072
426,3323.25,2023-10-29,VIR FAC-2023-46063,FAC-2023-46063,MATCHED,1073
427,20776.24,2024-04-13,VIR FAC-2024-83690,FAC-2024-83690,MATCHED,1076
428,14329.33,2025-02-02,VIR FAC-2024-53698,FAC-2024-53698,MATCHED,1079
429,2425.76,2024-12-29,VIR FAC-2024-89597,FAC-2024-89597,MATCHED,1081
430,9723.2,2024-02-04,VIR FAC-2023-13101,FAC-2023-13101,MATCHED,1085
431,31577.16,2025-08-24,VIR FAC-2025-88023,FAC-2025-88023,MATCHED,1089
432,24841.99,2024-08-03,VIR FAC-2024-78636,FAC-2024-78636,MATCHED,1090
433,12368.33,2025-02-16,VIR FAC-2025-41472,FAC-2025-41472,MATCHED,1093
434,16614.58,2025-08-21,VIR FAC-2025-05874,FAC-2025-05874,MATCHED,1094
435,17547.89,2025-07-13,VIR FAC-2025-56501,FAC-2025-56501,MATCHED,1101
436,21358.6,2025-06-28,VIR FAC-2025-05220,FAC-2025-05220,MATCHED,1103
437,17588.35,2025-03-31,VIR FAC-2025-14511,FAC-2025-14511,MATCHED,1104
438,12084.66,2023-12-05,VIR FAC-2023-07280,FAC-2023-07280,MATCHED,1107
439,5201.56,2024-02-24,VIR FAC-2024-51607,FAC-2024-51607,MATCHED,1108
440,1388.56,2024-09-22,VIR FAC-2024-64057,FAC-2024-64057,MATCHED,1112
441,2556.29,2025-09-27,VIR FAC-2025-95854,FAC-2025-95854,MATCHED,1113
442,17930.59,2025-07-04,VIR FAC-2025-54723,FAC-2025-54723,MATCHED,1116
443,3288.18,2025-04-28,VIR FAC-2025-30859,FAC-2025-30859,MATCHED,1117
444,11160.29,2025-07-12,VIR FAC-2025-60643,FAC-2025-60643,MATCHED,1121
445,6992.4,2025-07-04,VIR FAC-2025-45825,FAC-2025-45825,MATCHED,1122
446,40348.37,2025-06-12,VIR FAC-2025-34169,FAC-2025-34169,MATCHED,1123
447,9374.59,2025-07-30,VIR FAC-2025-92939,FAC-2025-92939,MATCHED,1127
448,8010.6,2024-02-26,VIR FAC-2023-48193,FAC-2023-48193,MATCHED,1129
449,3051.55,2024-01-10,VIR FAC-2023-02742,FAC-2023-02742,MATCHED,1132
450,3652.84,2024-05-04,VIR FAC-2024-46414,FAC-2024-46414,MATCHED,1135
451,7260.35,2025-06-11,VIR FAC-2025-92268,FAC-2025-92268,MATCHED,1140
452,7947.65,2024-11-04,VIR FAC-2024-68573,FAC-2024-68573,MATCHED,1144
453,5014.05,2023-09-30,VIR FAC-2023-49698,FAC-2023-49698,MATCHED,1146
454,1501.73,2023-09-30,VIR FAC-2023-23163,FAC-2023-23163,MATCHED,1151
455,10751.71,2024-02-17,VIR FAC-2024-52852,FAC-2024-52852,MATCHED,1152
456,8196.29,2024-10-26,VIR FAC-2024-47667,FAC-2024-47667,MATCHED,1153
457,6650.64,2024-05-07,VIR FAC-2024-62118,FAC-2024-62118,MATCHED,1159
458,31334.02,2024-06-18,VIR FAC-2024-72681,FAC-2024-72681,MATCHED,1161
459,1992.64,2024-10-16,VIR FAC-2024-42870,FAC-2024-42870,MATCHED,1163
460,12702.72,2024-06-04,VIR FAC-2024-35170,FAC-2024-35170,MATCHED,1164
461,1666.74,2024-06-19,VIR FAC-2024-33960,FAC-2024-33960,MATCHED,1171
462,4360.01,2025-06-01,VIR FAC-2025-39681,FAC-2025-39681,MATCHED,1173
463,28306.04,2025-09-17,VIR FAC-2025-40654,FAC-2025-40654,MATCHED,1177
464,1072.99,2025-05-14,VIR FAC-2025-13421,FAC-2025-13421,MATCHED,1181
465,8792.96,2025-07-14,VIR FAC-2025-25139,FAC-2025-25139,MATCHED,1183
466,18115.13,2025-03-06,VIR FAC-2024-93863,FAC-2024-93863,MATCHED,1192
467,13244.75,2025-10-12,VIR FAC-2025-59698,FAC-2025-59698,MATCHED,1196
468,12790.31,2024-09-25,VIR FAC-2024-60780,FAC-2024-60780,MATCHED,1197
469,12721.4,2024-05-04,VIR FAC-2024-11898,FAC-2024-11898,MATCHED,1198
470,5179.82,2024-01-09,VIR FAC-2023-33720,FAC-2023-33720,MATCHED,1205
471,12951.38,2024-07-21,VIR FAC-2024-43210,FAC-2024-43210,MATCHED,1208
472,23244.14,2024-02-12,VIR FAC-2023-09683,FAC-2023-09683,MATCHED,1214
473,35216.3,2024-06-14,VIR FAC-2024-96300,FAC-2024-96300,MATCHED,1215
474,13871.75,2025-01-11,VIR FAC-2024-55097,FAC-2024-55097,MATCHED,1220
475,9406.16,2023-12-06,VIR FAC-2023-05822,FAC-2023-05822,MATCHED,1222
476,12111.09,2025-01-16,VIR FAC-2024-07862,FAC-2024-07862,MATCHED,1224
477,7594.49,2025-08-17,VIR FAC-2025-77759,FAC-2025-77759,MATCHED,1225
478,4317.84,2023-12-08,VIR FAC-2023-28187,FAC-2023-28187,MATCHED,1226
479,5221.91,2024-09-30,VIR FAC-2024-80841,FAC-2024-80841,MATCHED,1230
480,12995.73,2024-08-05,VIR FAC-2024-75881,FAC-2024-75881,MATCHED,1231
481,21326.16,2025-01-26,VIR FAC-2024-53897,FAC-2024-53897,MATCHED,1232
482,23484.68,2025-05-09,VIR FAC-2025-04260,FAC-2025-04260,MATCHED,1234
483,18018.71,2025-02-19,VIR FAC-2024-29350,FAC-2024-29350,MATCHED,1236
484,2938.18,2025-03-03,VIR FAC-2025-10257,FAC-2025-10257,MATCHED,1240
485,7009.7,2024-03-05,VIR FAC-2023-07572,FAC-2023-07572,MATCHED,1241
486,29523.82,2025-08-27,VIR FAC-2025-87428,FAC-2025-87428,MATCHED,1243
487,30435.72,2025-03-12,VIR FAC-2025-69576,FAC-2025-69576,MATCHED,1251
488,9820.2,2025-04-12,VIR FAC-2025-60034,FAC-2025-60034,MATCHED,1252
489,16262.28,2023-10-22,VIR FAC-2023-18042,FAC-2023-18042,MATCHED,1253
490,12307.73,2025-05-01,VIR FAC-2025-89827,FAC-2025-89827,MATCHED,1254
491,38002.18,2024-01-10,VIR FAC-2023-43123,FAC-2023-43123,MATCHED,1255
492,2283.36,2025-05-04,VIR FAC-2025-28291,FAC-2025-28291,MATCHED,1256
493,15255.54,2024-03-22,VIR FAC-2024-74234,FAC-2024-74234,MATCHED,1257
494,27900.06,2025-02-22,VIR FAC-2025-41899,FAC-2025-41899,MATCHED,1261
495,22728.41,2025-10-05,VIR FAC-2025-23948,FAC-2025-23948,MATCHED,1263
496,5127.6,2024-11-09,VIR FAC-2024-39851,FAC-2024-39851,MATCHED,1265
497,1206.24,2025-06-24,VIR FAC-2025-49733,FAC-2025-49733,MATCHED,1266
498,1374.56,2025-09-02,VIR FAC-2025-39380,FAC-2025-39380,MATCHED,1269
499,16026.05,2025-02-08,VIR FAC-2024-66337,FAC-2024-66337,MATCHED,1271
500,6067.08,2025-03-08,VIR FAC-2025-75084,FAC-2025-75084,MATCHED,1275
501,13172.93,2024-12-25,VIR FAC-2024-84813,FAC-2024-84813,MATCHED,1277
502,5220.29,2024-09-04,VIR FAC-2024-72570,FAC-2024-72570,MATCHED,1279
503,21008.06,2025-09-01,VIR FAC-2025-74593,FAC-2025-74593,MATCHED,1280
504,5118.05,2023-12-13,VIR FAC-2023-21065,FAC-2023-21065,MATCHED,1281
505,13419.45,2023-12-20,VIR FAC-2023-12288,FAC-2023-12288,MATCHED,1284
506,7006.27,2023-11-17,VIR FAC-2023-63073,FAC-2023-63073,MATCHED,1288
507,27918.6,2024-04-03,VIR FAC-2024-75063,FAC-2024-75063,MATCHED,1289
508,6119.28,2023-12-12,VIR FAC-2023-74820,FAC-2023-74820,MATCHED,1290
509,28787.85,2023-09-21,VIR FAC-2023-18445,FAC-2023-18445,MATCHED,1292
510,4121.06,2023-10-19,VIR FAC-2023-61941,FAC-2023-61941,MATCHED,1294
511,24208.8,2025-05-12,VIR FAC-2025-93401,FAC-2025-93401,MATCHED,1299
512,36798.2,2024-10-19,VIR FAC-2024-82308,FAC-2024-82308,MATCHED,1300
513,15191.55,2025-04-01,VIR FAC-2025-42202,FAC-2025-42202,MATCHED,1306
514,18874.94,2023-10-15,VIR FAC-2023-12948,FAC-2023-12948,MATCHED,1308
515,3484.82,2024-05-15,VIR FAC-2024-92976,FAC-2024-92976,MATCHED,1309
516,4789.01,2023-11-04,VIR FAC-2023-96955,FAC-2023-96955,MATCHED,1310
517,19029.11,2024-01-12,VIR FAC-2023-76844,FAC-2023-76844,MATCHED,1311
518,2292.1,2023-12-01,VIR FAC-2023-71712,FAC-2023-71712,MATCHED,1314
519,297.38,2025-06-14,VIR FAC-2025-91129,FAC-2025-91129,MATCHED,1318
520,1675.73,2024-04-28,VIR FAC-2024-57983,FAC-2024-57983,MATCHED,1320
521,15193.8,2025-10-20,VIR FAC-2025-07590,FAC-2025-07590,MATCHED,1325
522,14506.47,2024-12-03,VIR FAC-2024-97072,FAC-2024-97072,MATCHED,1328
523,26682.7,2024-09-16,VIR FAC-2024-15597,FAC-2024-15597,MATCHED,1329
524,12099.6,2024-06-23,VIR FAC-2024-82548,FAC-2024-82548,MATCHED,1337
525,7527.66,2024-10-29,VIR FAC-2024-70105,FAC-2024-70105,MATCHED,1338
526,8077.27,2025-05-27,VIR FAC-2025-78496,FAC-2025-78496,MATCHED,1339
527,27614.4,2025-08-21,VIR FAC-2025-58553,FAC-2025-58553,MATCHED,1340
528,25824.72,2025-08-08,VIR FAC-2025-26281,FAC-2025-26281,MATCHED,1344
529,24809.06,2024-07-29,VIR FAC-2024-83308,FAC-2024-83308,MATCHED,1348
530,2558.14,2023-10-26,VIR FAC-2023-48299,FAC-2023-48299,MATCHED,1351
531,13460.26,2024-06-11,VIR FAC-2024-12850,FAC-2024-12850,MATCHED,1358
532,2109.38,2024-10-17,VIR FAC-2024-10894,FAC-2024-10894,MATCHED,1364
533,11704.75,2024-09-24,VIR FAC-2024-34725,FAC-2024-34725,MATCHED,1368
534,223.76,2025-04-14,VIR FAC-2025-31973,FAC-2025-31973,MATCHED,1370
535,2458.12,2024-01-05,VIR FAC-2023-91195,FAC-2023-91195,MATCHED,1375
536,1782.25,2025-08-27,VIR FAC-2025-44763,FAC-2025-44763,MATCHED,1376
537,5646.24,2024-01-25,VIR FAC-2023-12733,FAC-2023-12733,MATCHED,1378
538,6821.95,2025-06-16,VIR FAC-2025-75856,FAC-2025-75856,MATCHED,1380
539,7094.85,2025-04-26,VIR FAC-2025-98408,FAC-2025-98408,MATCHED,1381
540,22476.86,2023-10-15,VIR FAC-2023-60934,FAC-2023-60934,MATCHED,1383
541,3401.26,2025-04-13,VIR FAC-2025-42243,FAC-2025-42243,MATCHED,1384
542,7290.8,2024-07-23,VIR FAC-2024-46973,FAC-2024-46973,MATCHED,1386
543,5413.14,2025-09-22,VIR FAC-2025-48808,FAC-2025-48808,MATCHED,1393
544,1963.78,2024-12-08,VIR FAC-2024-59658,FAC-2024-59658,MATCHED,1396
545,1599.66,2024-02-17,VIR FAC-2023-04200,FAC-2023-04200,MATCHED,1397
546,6482.3,2025-05-02,VIR FAC-2025-47272,FAC-2025-47272,MATCHED,1398
547,11823.84,2025-07-20,VIR FAC-2025-94329,FAC-2025-94329,MATCHED,1405
548,499.58,2025-01-11,VIR FAC-2024-04438,FAC-2024-04438,MATCHED,1407
549,20075.44,2025-04-29,VIR FAC-2025-09530,FAC-2025-09530,MATCHED,1408
550,4375.26,2024-03-08,VIR FAC-2024-62704,FAC-2024-62704,MATCHED,1410
551,5825.9,2025-07-30,VIR FAC-2025-86367,FAC-2025-86367,MATCHED,1412
552,8901.09,2025-05-29,VIR FAC-2025-98909,FAC-2025-98909,MATCHED,1415
553,15302.79,2024-07-22,VIR FAC-2024-73383,FAC-2024-73383,MATCHED,1416
554,10696.03,2024-07-25,VIR FAC-2024-29743,FAC-2024-29743,MATCHED,1422
555,3857.5,2024-08-24,VIR FAC-2024-78735,FAC-2024-78735,MATCHED,1423
556,39434.47,2024-08-15,VIR FAC-2024-53609,FAC-2024-53609,MATCHED,1424
557,23037.84,2024-03-01,VIR FAC-2024-17090,FAC-2024-17090,MATCHED,1426
558,6801.41,2024-03-13,VIR FAC-2024-09867,FAC-2024-09867,MATCHED,1427
559,14996.88,2024-01-12,VIR FAC-2023-65893,FAC-2023-65893,MATCHED,1428
560,2367.04,2024-03-26,VIR FAC-2024-31579,FAC-2024-31579,MATCHED,1430
561,22545.25,2024-01-30,VIR FAC-2023-15597,FAC-2023-15597,MATCHED,1431
562,11690.24,2025-04-03,VIR FAC-2025-20877,FAC-2025-20877,MATCHED,1432
563,10273.86,2024-12-23,VIR FAC-2024-37464,FAC-2024-37464,MATCHED,1434
564,21799.34,2024-10-30,VIR FAC-2024-50585,FAC-2024-50585,MATCHED,1435
565,3325.75,2024-09-03,VIR FAC-2024-46388,FAC-2024-46388,MATCHED,1439
566,9583.56,2023-12-02,VIR FAC-2023-75104,FAC-2023-75104,MATCHED,1440
567,18956.52,2024-06-25,VIR FAC-2024-84366,FAC-2024-84366,MATCHED,1443
568,2319.96,2024-11-01,VIR FAC-2024-34804,FAC-2024-34804,MATCHED,1444
569,24589.62,2025-01-01,VIR FAC-2024-32523,FAC-2024-32523,MATCHED,1450
570,228.2,2025-05-31,VIR FAC-2025-78032,FAC-2025-78032,MATCHED,1452
571,756.76,2025-06-27,VIR FAC-2025-06793,FAC-2025-06793,MATCHED,1453
572,21126.0,2025-06-30,VIR FAC-2025-33043,FAC-2025-33043,MATCHED,1458
573,516.05,2023-10-29,VIR FAC-2023-25967,FAC-2023-25967,MATCHED,1459
574,3204.71,2024-02-05,VIR FAC-2024-17466,FAC-2024-17466,MATCHED,1460
575,14640.3,2025-08-10,VIR FAC-2025-43633,FAC-2025-43633,MATCHED,1461
576,943.66,2024-06-21,VIR FAC-2024-58193,FAC-2024-58193,MATCHED,1467
577,12016.79,2024-10-23,VIR FAC-2024-96067,FAC-2024-96067,MATCHED,1468
578,25740.0,2025-04-20,VIR FAC-2025-97017,FAC-2025-97017,MATCHED,1470
579,2182.98,2024-07-30,VIR FAC-2024-33064,FAC-2024-33064,MATCHED,1471
580,10104.86,2025-06-25,VIR FAC-2025-51155,FAC-2025-51155,MATCHED,1476
581,3352.8,2024-09-17,VIR FAC-2024-46697,FAC-2024-46697,MATCHED,1478
582,2025.11,2024-09-28,VIR FAC-2024-42589,FAC-2024-42589,MATCHED,1480
583,4933.74,2024-05-28,VIR FAC-2024-13784,FAC-2024-13784,MATCHED,1481
584,25077.45,2024-11-19,VIR FAC-2024-31969,FAC-2024-31969,MATCHED,1482
585,18398.42,2025-02-12,VIR FAC-2024-08884,FAC-2024-08884,MATCHED,1486
586,2646.29,2025-01-12,VIR FAC-2024-65001,FAC-2024-65001,MATCHED,1487
587,11172.5,2024-01-08,VIR FAC-2023-86579,FAC-2023-86579,MATCHED,1491
588,9089.76,2025-07-10,VIR FAC-2025-49876,FAC-2025-49876,MATCHED,1494
589,16206.88,2025-01-28,VIR FAC-2024-37045,FAC-2024-37045,MATCHED,1498
590,23059.84,2023-12-06,VIR FAC-2023-55535,FAC-2023-55535,MATCHED,1502
591,27596.3,2024-06-24,VIR FAC-2024-10070,FAC-2024-10070,MATCHED,1511
592,4426.13,2025-07-02,VIR FAC-2025-52758,FAC-2025-52758,MATCHED,1512
593,592.36,2025-09-28,VIR FAC-2025-90503,FAC-2025-90503,MATCHED,1513
594,46028.88,2024-12-20,VIR FAC-2024-31486,FAC-2024-31486,MATCHED,1514
595,6228.6,2025-05-09,VIR FAC-2025-88306,FAC-2025-88306,MATCHED,1516
596,12761.09,2025-02-13,VIR FAC-2024-80140,FAC-2024-80140,MATCHED,1517
597,4026.6,2024-04-25,VIR FAC-2024-18378,FAC-2024-18378,MATCHED,1518
598,6615.0,2025-09-13,VIR FAC-2025-21082,FAC-2025-21082,MATCHED,1519
599,15395.95,2024-12-31,VIR FAC-2024-27838,FAC-2024-27838,MATCHED,1520
600,2470.0,2025-07-19,VIR FAC-2025-13453,FAC-2025-13453,MATCHED,1523
601,7066.62,2024-07-17,VIR FAC-2024-60247,FAC-2024-60247,MATCHED,1525
602,1765.39,2024-09-17,VIR FAC-2024-28438,FAC-2024-28438,MATCHED,1527
603,21877.18,2023-11-29,VIR FAC-2023-20062,FAC-2023-20062,MATCHED,1530
604,18087.69,2025-04-20,VIR FAC-2025-82211,FAC-2025-82211,MATCHED,1531
605,237.05,2025-08-06,VIR FAC-2025-14892,FAC-2025-14892,MATCHED,1533
606,21448.56,2024-05-07,VIR FAC-2024-63039,FAC-2024-63039,MATCHED,1535
607,5768.82,2024-12-26,VIR FAC-2024-22438,FAC-2024-22438,MATCHED,1536
608,5248.62,2025-01-30,VIR FAC-2024-54443,FAC-2024-54443,MATCHED,1538
609,27747.56,2025-07-15,VIR FAC-2025-65374,FAC-2025-65374,MATCHED,1541
610,22850.89,2023-10-12,VIR FAC-2023-48836,FAC-2023-48836,MATCHED,1542
611,8302.9,2025-01-23,VIR FAC-2024-71818,FAC-2024-71818,MATCHED,1543
612,5498.22,2024-09-24,VIR FAC-2024-60439,FAC-2024-60439,MATCHED,1551
613,15255.0,2024-12-27,VIR FAC-2024-18296,FAC-2024-18296,MATCHED,1552
614,1500.12,2024-07-30,VIR FAC-2024-72049,FAC-2024-72049,MATCHED,1555
