INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER
1026,2023-12-10,46,PUBLIC,1559.36,311.87,1871.23,77.97,233.9,1559.36,97.46,16,2023-12-10,2023-12-13,2024-01-27,Développement logiciel,PO-83427-gV,2023,PAID,2024-02-10,FAC-2023-41094
1030,2024-09-14,42,PUBLIC,30896.31,6179.26,37075.57,1544.82,4634.45,30896.3,1817.43,17,2024-09-14,2024-09-19,2024-11-26,Hébergement cloud,PO-57913-II,2024,PAID,2024-12-04,FAC-2024-04584
1031,2024-09-25,36,PUBLIC,5322.9,1064.58,6387.48,266.14,798.43,5322.91,532.29,10,2024-09-27,2024-09-26,2024-11-30,Maintenance SaaS,PO-99868-wF,2024,PAID,2024-11-26,FAC-2024-97372
1032,2024-12-04,6,PUBLIC,3645.2,729.04,4374.24,182.26,546.78,3645.2,364.52,10,2024-12-05,2024-12-09,2025-02-15,Développement logiciel,PO-26135-Yg,2024,PAID,2025-02-19,FAC-2024-63173
1036,2024-10-19,35,PUBLIC,1413.62,282.72,1696.34,70.68,212.04,1413.62,706.81,2,2024-10-20,,2025-01-12,Licence logicielle,PO-82130-CX,2024,PAID,2025-01-16,FAC-2024-77901
1038,2024-11-13,40,PRIVE,34852.14,6970.43,41822.57,0.0,0.0,41822.57,1936.23,18,2024-11-15,2024-11-17,2024-12-23,Licence logicielle,PO-71548-pP,2024,PAID,2024-12-19,FAC-2024-93366
1039,2025-02-05,62,PRIVE,24067.44,4813.49,28880.93,0.0,0.0,28880.93,1337.08,18,2025-02-06,,2025-03-19,Développement logiciel,PO-07102-eB,2025,PAID,2025-03-11,FAC-2025-21046
1041,2024-02-02,4,PRIVE,16807.0,3361.4,20168.4,0.0,0.0,20168.4,1200.5,14,2024-02-03,2024-02-05,2024-04-05,Maintenance SaaS,PO-64905-mp,2024,PAID,2024-04-14,FAC-2024-09699
1043,2024-03-26,61,PRIVE,17991.84,3598.37,21590.21,0.0,0.0,21590.21,1499.32,12,2024-03-28,2024-03-30,2024-06-15,Consulting IT,PO-24890-IN,2024,PAID,2024-06-01,FAC-2024-36850
1044,2024-12-15,70,PUBLIC,1544.32,308.86,1853.18,77.22,231.65,1544.31,772.16,2,2024-12-16,2024-12-20,2025-02-12,Consulting IT,PO-15021-Wk,2024,PAID,2025-02-03,FAC-2024-43711
1045,2025-01-31,78,PUBLIC,5767.7,1153.54,6921.24,288.38,865.15,5767.71,576.77,10,2025-02-02,2025-02-04,2025-03-04,Consulting IT,PO-33067-Hi,2025,PAID,2025-03-16,FAC-2025-79297
1046,2023-10-15,72,PUBLIC,18349.68,3669.94,22019.62,917.48,2752.45,18349.69,1529.14,12,2023-10-17,,2023-11-14,Maintenance SaaS,PO-24628-Jx,2023,PAID,2023-11-08,FAC-2023-29635
1047,2024-10-12,3,PRIVE,3805.92,761.18,4567.1,0.0,0.0,4567.1,422.88,9,2024-10-13,2024-10-14,2024-11-12,Développement logiciel,PO-83321-Aw,2024,PAID,2024-11-05,FAC-2024-85191
1051,2025-05-17,45,PRIVE,22722.03,4544.41,27266.44,0.0,0.0,27266.44,1336.59,17,2025-05-17,2025-05-21,2025-08-15,Consulting IT,PO-31505-QT,2025,PAID,2025-08-09,FAC-2025-54313
1054,2025-06-20,29,PUBLIC,4319.4,863.88,5183.28,215.97,647.91,4319.4,719.9,6,2025-06-20,,2025-08-03,Formation technique,PO-16612-tX,2025,PAID,2025-07-27,FAC-2025-33540
1055,2025-06-16,3,PRIVE,8330.7,1666.14,9996.84,0.0,0.0,9996.84,833.07,10,2025-06-16,,2025-09-13,Formation technique,PO-05819-Pb,2025,PAID,2025-09-18,FAC-2025-00755
1057,2023-09-12,41,PRIVE,13436.28,2687.26,16123.54,0.0,0.0,16123.54,1119.69,12,2023-09-13,2023-09-17,2023-11-18,Consulting IT,PO-51095-ZQ,2023,PAID,2023-11-30,FAC-2023-04482
1058,2024-04-07,56,PRIVE,26442.2,5288.44,31730.64,0.0,0.0,31730.64,1322.11,20,2024-04-07,2024-04-09,2024-06-13,Maintenance SaaS,PO-55435-Cx,2024,PAID,2024-06-23,FAC-2024-22697
1060,2024-03-23,52,PUBLIC,1174.36,234.87,1409.23,58.72,176.15,1174.36,293.59,4,2024-03-24,,2024-04-30,Développement logiciel,PO-95174-tO,2024,PAID,2024-04-19,FAC-2024-69399
1062,2024-02-07,5,PRIVE,5395.0,1079.0,6474.0,0.0,0.0,6474.0,269.75,20,2024-02-08,2024-02-11,2024-05-04,Formation technique,PO-15028-Ww,2024,PAID,2024-05-05,FAC-2024-17115
1065,2024-10-26,72,PUBLIC,13357.44,2671.49,16028.93,667.87,2003.62,13357.44,1113.12,12,2024-10-28,2024-10-31,2025-01-23,Développement logiciel,PO-04338-qg,2024,PAID,2025-01-08,FAC-2024-39756
1068,2025-03-22,24,PUBLIC,23664.6,4732.92,28397.52,1183.23,3549.69,23664.6,1183.23,20,2025-03-22,2025-03-24,2025-05-24,Hébergement cloud,PO-82742-UT,2025,PAID,2025-06-08,FAC-2025-22230
1076,2024-05-05,46,PUBLIC,3353.24,670.65,4023.89,167.66,502.99,3353.24,304.84,11,2024-05-05,2024-05-06,2024-06-25,Licence logicielle,PO-37078-be,2024,PAID,2024-06-12,FAC-2024-43867
1077,2024-04-15,57,PUBLIC,16465.92,3293.18,19759.1,823.3,2469.89,16465.91,1372.16,12,2024-04-16,2024-04-17,2024-07-05,Consulting IT,PO-42965-CN,2024,PAID,2024-07-13,FAC-2024-73307
1081,2024-04-15,6,PUBLIC,2162.98,432.6,2595.58,108.15,324.45,2162.98,1081.49,2,2024-04-16,2024-04-18,2024-05-25,Hébergement cloud,PO-16769-ix,2024,PAID,2024-05-22,FAC-2024-80720
1084,2023-11-22,11,PUBLIC,38556.2,7711.24,46267.44,1927.81,5783.43,38556.2,1927.81,20,2023-11-23,2023-11-25,2023-12-29,Formation technique,PO-69289-wj,2023,PAID,2024-01-08,FAC-2023-77243
1085,2023-08-31,78,PUBLIC,1798.68,359.74,2158.42,89.93,269.8,1798.69,138.36,13,2023-09-01,2023-09-04,2023-10-18,Formation technique,PO-62761-xw,2023,PAID,2023-10-28,FAC-2023-26242
1088,2024-03-22,10,PRIVE,565.22,113.04,678.26,0.0,0.0,678.26,282.61,2,2024-03-24,2024-03-25,2024-05-10,Consulting IT,PO-81693-Sw,2024,PAID,2024-05-18,FAC-2024-57204
1090,2025-06-13,55,PUBLIC,24515.1,4903.02,29418.12,1225.75,3677.26,24515.11,1634.34,15,2025-06-15,2025-06-14,2025-07-31,Licence logicielle,PO-40238-aW,2025,PAID,2025-07-21,FAC-2025-54811
1092,2023-10-17,17,PRIVE,2323.4,464.68,2788.08,0.0,0.0,2788.08,580.85,4,2023-10-17,,2023-11-23,Hébergement cloud,PO-81082-mP,2023,PAID,2023-12-04,FAC-2023-87811
1093,2023-12-02,34,PUBLIC,10092.6,2018.52,12111.12,504.63,1513.89,10092.6,1009.26,10,2023-12-02,2023-12-03,2024-02-08,Hébergement cloud,PO-61953-NX,2023,PAID,2024-02-08,FAC-2023-46411
1094,2024-02-15,24,PUBLIC,15833.76,3166.75,19000.51,791.69,2375.06,15833.76,989.61,16,2024-02-15,2024-02-19,2024-04-25,Développement logiciel,PO-46163-Fo,2024,PAID,2024-05-09,FAC-2024-84927
1095,2025-07-08,85,PRIVE,21643.38,4328.68,25972.06,0.0,0.0,25972.06,1202.41,18,2025-07-08,2025-07-10,2025-08-27,Consulting IT,PO-24521-GQ,2025,PAID,2025-09-02,FAC-2025-88057
1096,2024-05-27,98,PUBLIC,13613.6,2722.72,16336.32,680.68,2042.04,13613.6,1047.2,13,2024-05-29,2024-05-30,2024-08-11,Licence logicielle,PO-30685-AE,2024,PAID,2024-08-20,FAC-2024-71429
1098,2024-04-30,1,PRIVE,2197.65,439.53,2637.18,0.0,0.0,2637.18,439.53,5,2024-04-30,2024-05-01,2024-07-04,Formation technique,PO-22614-kJ,2024,PAID,2024-06-19,FAC-2024-06875
1099,2024-11-02,84,PRIVE,15658.2,3131.64,18789.84,0.0,0.0,18789.84,1043.88,15,2024-11-04,,2025-01-12,Développement logiciel,PO-96529-gr,2024,PAID,2025-01-15,FAC-2024-81520
1101,2023-09-06,61,PRIVE,3163.8,632.76,3796.56,0.0,0.0,3796.56,632.76,5,2023-09-07,2023-09-08,2023-11-15,Licence logicielle,PO-98781-Zw,2023,PAID,2023-11-11,FAC-2023-49581
1102,2024-05-12,62,PRIVE,16372.53,3274.51,19647.04,0.0,0.0,19647.04,1819.17,9,2024-05-12,2024-05-17,2024-07-01,Consulting IT,PO-24255-fe,2024,PAID,2024-07-01,FAC-2024-54777
1103,2024-12-29,43,PRIVE,9473.6,1894.72,11368.32,0.0,0.0,11368.32,592.1,16,2024-12-30,2024-12-30,2025-03-05,Maintenance SaaS,PO-49327-sc,2024,PAID,2025-03-05,FAC-2024-07499
1104,2023-09-16,100,PRIVE,1652.81,330.56,1983.37,0.0,0.0,1983.37,86.99,19,2023-09-16,2023-09-18,2023-10-22,Hébergement cloud,PO-74287-rv,2023,PAID,2023-10-13,FAC-2023-85139
1107,2024-02-06,32,PUBLIC,15993.18,3198.64,19191.82,799.66,2398.98,15993.18,888.51,18,2024-02-08,2024-02-07,2024-03-31,Formation technique,PO-49040-ci,2024,PAID,2024-03-29,FAC-2024-88746
1108,2025-06-14,36,PUBLIC,21487.2,4297.44,25784.64,1074.36,3223.08,21487.2,1074.36,20,2025-06-14,2025-06-15,2025-08-22,Formation technique,PO-86581-Df,2025,PAID,2025-09-03,FAC-2025-60311
1109,2024-07-08,70,PUBLIC,18654.39,3730.88,22385.27,932.72,2798.16,18654.39,981.81,19,2024-07-10,2024-07-09,2024-09-25,Licence logicielle,PO-81362-ca,2024,PAID,2024-09-19,FAC-2024-15137
1111,2024-01-09,36,PUBLIC,5459.4,1091.88,6551.28,272.97,818.91,5459.4,606.6,9,2024-01-10,2024-01-11,2024-03-15,Maintenance SaaS,PO-46316-Do,2024,PAID,2024-03-19,FAC-2024-99069
1112,2025-01-21,21,PUBLIC,9321.72,1864.34,11186.06,466.09,1398.26,9321.71,776.81,12,2025-01-21,2025-01-26,2025-02-23,Consulting IT,PO-66422-tl,2025,PAID,2025-02-24,FAC-2025-75018
1114,2025-03-23,13,PUBLIC,28011.32,5602.26,33613.58,1400.57,4201.7,28011.31,1474.28,19,2025-03-23,2025-03-24,2025-04-29,Maintenance SaaS,PO-09534-AB,2025,PAID,2025-04-20,FAC-2025-85557
1115,2023-12-30,83,PRIVE,2056.68,411.34,2468.02,0.0,0.0,2468.02,342.78,6,2023-12-30,,2024-02-15,Licence logicielle,PO-22037-OQ,2023,PAID,2024-02-26,FAC-2023-93734
1119,2024-03-06,67,PRIVE,4605.33,921.07,5526.4,0.0,0.0,5526.4,1535.11,3,2024-03-06,2024-03-09,2024-05-19,Développement logiciel,PO-04341-DW,2024,PAID,2024-05-08,FAC-2024-11985
1121,2024-05-15,14,PRIVE,15873.77,3174.75,19048.52,0.0,0.0,19048.52,1443.07,11,2024-05-15,,2024-07-25,Licence logicielle,PO-60086-mm,2024,PAID,2024-07-17,FAC-2024-42765
1122,2023-11-09,1,PRIVE,2620.62,524.12,3144.74,0.0,0.0,3144.74,145.59,18,2023-11-10,2023-11-13,2023-12-31,Développement logiciel,PO-11717-Wo,2023,PAID,2023-12-16,FAC-2023-85574
1123,2023-09-29,5,PRIVE,2521.2,504.24,3025.44,0.0,0.0,3025.44,840.4,3,2023-09-30,2023-10-03,2023-11-05,Hébergement cloud,PO-47875-eL,2023,PAID,2023-10-29,FAC-2023-42930
1124,2025-07-03,67,PRIVE,4468.05,893.61,5361.66,0.0,0.0,5361.66,893.61,5,2025-07-04,2025-07-05,2025-08-02,Licence logicielle,PO-80955-FB,2025,PAID,2025-08-05,FAC-2025-76160
1125,2025-03-05,87,PRIVE,5975.24,1195.05,7170.29,0.0,0.0,7170.29,1493.81,4,2025-03-05,2025-03-08,2025-05-26,Maintenance SaaS,PO-91516-QS,2025,PAID,2025-06-06,FAC-2025-60432
1126,2023-08-17,79,PUBLIC,3797.28,759.46,4556.74,189.86,569.59,3797.29,210.96,18,2023-08-19,2023-08-22,2023-09-30,Licence logicielle,PO-06448-tL,2023,PAID,2023-09-20,FAC-2023-34349
1127,2025-04-18,86,PRIVE,25828.79,5165.76,30994.55,0.0,0.0,30994.55,1986.83,13,2025-04-19,2025-04-19,2025-06-29,Maintenance SaaS,PO-77374-Su,2025,PAID,2025-06-26,FAC-2025-54629
1130,2023-11-04,37,PRIVE,2975.52,595.1,3570.62,0.0,0.0,3570.62,991.84,3,2023-11-04,2023-11-06,2024-01-25,Licence logicielle,PO-73290-EH,2023,PAID,2024-01-27,FAC-2023-44141
1132,2023-11-23,9,PUBLIC,4304.0,860.8,5164.8,215.2,645.6,4304.0,215.2,20,2023-11-25,2023-11-27,2024-02-13,Maintenance SaaS,PO-42195-od,2023,PAID,2024-01-31,FAC-2023-83155
1138,2025-04-14,7,PUBLIC,14388.22,2877.64,17265.86,719.41,2158.23,14388.22,1027.73,14,2025-04-15,,2025-06-04,Formation technique,PO-63529-cm,2025,PAID,2025-05-26,FAC-2025-72087
1142,2024-01-23,13,PUBLIC,2252.79,450.56,2703.35,112.64,337.92,2252.79,750.93,3,2024-01-25,2024-01-25,2024-03-17,Licence logicielle,PO-65568-tn,2024,PAID,2024-03-27,FAC-2024-08163
1143,2024-11-15,54,PRIVE,2104.56,420.91,2525.47,0.0,0.0,2525.47,701.52,3,2024-11-16,2024-11-16,2025-02-02,Consulting IT,PO-44569-tp,2024,PAID,2025-02-02,FAC-2024-21145
1145,2025-07-06,87,PRIVE,590.48,118.1,708.58,0.0,0.0,708.58,147.62,4,2025-07-07,2025-07-08,2025-08-10,Formation technique,PO-06486-gM,2025,PAID,2025-08-24,FAC-2025-30048
1146,2024-08-26,34,PUBLIC,5748.72,1149.74,6898.46,287.44,862.31,5748.71,479.06,12,2024-08-26,2024-08-30,2024-10-07,Maintenance SaaS,PO-87359-Rh,2024,PAID,2024-10-12,FAC-2024-41797
1149,2023-10-21,44,PUBLIC,16687.55,3337.51,20025.06,834.38,2503.13,16687.55,1517.05,11,2023-10-22,2023-10-22,2024-01-08,Maintenance SaaS,PO-03444-Bi,2023,PAID,2024-01-13,FAC-2023-32874
1154,2024-05-16,38,PRIVE,31643.29,6328.66,37971.95,0.0,0.0,37971.95,1861.37,17,2024-05-17,2024-05-20,2024-07-24,Licence logicielle,PO-25778-km,2024,PAID,2024-07-14,FAC-2024-57348
1156,2025-01-12,73,PRIVE,5232.36,1046.47,6278.83,0.0,0.0,6278.83,872.06,6,2025-01-14,2025-01-14,2025-03-14,Consulting IT,PO-09141-oE,2025,PAID,2025-03-15,FAC-2025-94724
1158,2023-11-20,21,PUBLIC,1763.7,352.74,2116.44,88.19,264.56,1763.69,1763.7,1,2023-11-20,2023-11-25,2023-12-27,Développement logiciel,PO-76041-EZ,2023,PAID,2024-01-08,FAC-2023-49952
1165,2024-08-27,23,PRIVE,1021.88,204.38,1226.26,0.0,0.0,1226.26,510.94,2,2024-08-27,,2024-10-31,Maintenance SaaS,PO-36756-rS,2024,PAID,2024-10-27,FAC-2024-96115
1171,2024-05-27,58,PRIVE,21397.61,4279.52,25677.13,0.0,0.0,25677.13,1126.19,19,2024-05-29,2024-05-30,2024-08-22,Maintenance SaaS,PO-46092-LX,2024,PAID,2024-08-29,FAC-2024-61359
1172,2023-09-02,69,PRIVE,8958.16,1791.63,10749.79,0.0,0.0,10749.79,1119.77,8,2023-09-03,,2023-10-04,Formation technique,PO-30030-WN,2023,PAID,2023-10-12,FAC-2023-87616
1173,2023-09-21,58,PRIVE,11819.34,2363.87,14183.21,0.0,0.0,14183.21,656.63,18,2023-09-22,,2023-11-19,Consulting IT,PO-25267-vB,2023,PAID,2023-11-05,FAC-2023-30773
1174,2024-10-22,76,PUBLIC,7617.4,1523.48,9140.88,380.87,1142.61,7617.4,761.74,10,2024-10-22,2024-10-23,2024-12-02,Maintenance SaaS,PO-80085-xf,2024,PAID,2024-12-14,FAC-2024-13904
1176,2024-12-24,5,PRIVE,7942.85,1588.57,9531.42,0.0,0.0,9531.42,1588.57,5,2024-12-25,2024-12-25,2025-02-21,Formation technique,PO-34926-vh,2024,PAID,2025-02-12,FAC-2024-67226
1181,2025-01-29,84,PRIVE,16806.86,3361.37,20168.23,0.0,0.0,20168.23,1200.49,14,2025-01-30,2025-02-01,2025-03-28,Licence logicielle,PO-24377-Ah,2025,PAID,2025-04-01,FAC-2025-37854
1182,2023-11-02,80,PUBLIC,514.0,102.8,616.8,25.7,77.1,514.0,514.0,1,2023-11-03,2023-11-07,2023-12-07,Formation technique,PO-13173-Ys,2023,PAID,2023-12-06,FAC-2023-44297
1187,2024-08-05,24,PUBLIC,11903.23,2380.65,14283.88,595.16,1785.48,11903.24,700.19,17,2024-08-07,2024-08-09,2024-09-15,Hébergement cloud,PO-33774-Td,2024,PAID,2024-09-11,FAC-2024-30789
1189,2023-10-19,92,PUBLIC,3242.82,648.56,3891.38,162.14,486.42,3242.82,1080.94,3,2023-10-19,2023-10-20,2023-11-23,Hébergement cloud,PO-31402-Ko,2023,PAID,2023-11-21,FAC-2023-55708
1190,2024-11-10,14,PRIVE,6978.84,1395.77,8374.61,0.0,0.0,8374.61,410.52,17,2024-11-11,2024-11-12,2025-01-28,Licence logicielle,PO-06292-Of,2024,PAID,2025-01-22,FAC-2024-52917
1191,2025-07-05,26,PUBLIC,5205.08,1041.02,6246.1,260.25,780.76,5205.09,1301.27,4,2025-07-07,2025-07-10,2025-09-12,Formation technique,PO-87293-dK,2025,PAID,2025-09-08,FAC-2025-23717
1193,2025-07-19,55,PUBLIC,8114.6,1622.92,9737.52,405.73,1217.19,8114.6,624.2,13,2025-07-19,,2025-09-26,Formation technique,PO-64229-Aq,2025,PAID,2025-10-07,FAC-2025-78660
1194,2025-01-22,46,PUBLIC,5058.56,1011.71,6070.27,252.93,758.78,5058.56,389.12,13,2025-01-22,,2025-04-15,Hébergement cloud,PO-63651-hy,2025,PAID,2025-04-08,FAC-2025-72646
1199,2024-10-14,8,PUBLIC,1423.35,284.67,1708.02,71.17,213.5,1423.35,284.67,5,2024-10-15,2024-10-16,2024-11-30,Formation technique,PO-93527-Uu,2024,PAID,2024-12-08,FAC-2024-11651
1200,2025-07-18,30,PRIVE,1607.22,321.44,1928.66,0.0,0.0,1928.66,89.29,18,2025-07-20,2025-07-19,2025-10-13,Hébergement cloud,PO-67229-Dy,2025,PAID,2025-10-24,FAC-2025-03569
1201,2024-05-14,33,PRIVE,13617.78,2723.56,16341.34,0.0,0.0,16341.34,1237.98,11,2024-05-14,2024-05-16,2024-06-17,Maintenance SaaS,PO-90256-FB,2024,PAID,2024-06-19,FAC-2024-16358
1203,2023-12-01,65,PUBLIC,8270.21,1654.04,9924.25,413.51,1240.53,8270.21,636.17,13,2023-12-01,2023-12-02,2024-02-18,Hébergement cloud,PO-64881-lu,2023,PAID,2024-03-03,FAC-2023-82424
1205,2023-11-19,24,PUBLIC,1472.83,294.57,1767.4,73.64,220.92,1472.84,1472.83,1,2023-11-20,2023-11-21,2024-01-07,Maintenance SaaS,PO-30664-qn,2023,PAID,2024-01-03,FAC-2023-86877
1209,2024-11-15,27,PRIVE,2351.9,470.38,2822.28,0.0,0.0,2822.28,1175.95,2,2024-11-15,,2025-01-25,Maintenance SaaS,PO-26705-Li,2024,PAID,2025-01-26,FAC-2024-84708
1211,2025-04-26,82,PUBLIC,13674.3,2734.86,16409.16,683.72,2051.14,13674.3,911.62,15,2025-04-26,2025-05-01,2025-07-25,Consulting IT,PO-10977-rS,2025,PAID,2025-07-28,FAC-2025-93588
1213,2024-04-26,64,PUBLIC,9951.57,1990.31,11941.88,497.58,1492.74,9951.56,1105.73,9,2024-04-28,2024-04-28,2024-06-04,Hébergement cloud,PO-31592-bp,2024,PAID,2024-05-21,FAC-2024-16445
1216,2024-08-24,98,PUBLIC,25335.04,5067.01,30402.05,1266.75,3800.26,25335.04,1583.44,16,2024-08-26,2024-08-28,2024-10-24,Licence logicielle,PO-87467-BF,2024,PAID,2024-10-23,FAC-2024-04884
1217,2024-08-28,63,PUBLIC,9395.88,1879.18,11275.06,469.79,1409.38,9395.89,782.99,12,2024-08-30,,2024-10-15,Hébergement cloud,PO-30022-zH,2024,PAID,2024-10-22,FAC-2024-35527
1226,2024-11-13,8,PUBLIC,918.54,183.71,1102.25,45.93,137.78,918.54,65.61,14,2024-11-15,2024-11-16,2024-12-16,Développement logiciel,PO-68650-Zm,2024,PAID,2024-12-06,FAC-2024-43222
1227,2025-01-26,48,PRIVE,24084.84,4816.97,28901.81,0.0,0.0,28901.81,1852.68,13,2025-01-27,2025-01-31,2025-03-11,Consulting IT,PO-11872-vk,2025,PAID,2025-03-06,FAC-2025-31882
1228,2024-07-25,19,PRIVE,4493.13,898.63,5391.76,0.0,0.0,5391.76,1497.71,3,2024-07-27,2024-07-27,2024-09-16,Consulting IT,PO-02451-Dg,2024,PAID,2024-09-25,FAC-2024-70067
1230,2023-10-03,88,PRIVE,1692.74,338.55,2031.29,0.0,0.0,2031.29,241.82,7,2023-10-05,2023-10-08,2023-12-31,Maintenance SaaS,PO-12429-mE,2023,PAID,2024-01-03,FAC-2023-36914
1231,2025-05-10,18,PUBLIC,16023.48,3204.7,19228.18,801.17,2403.52,16023.49,1335.29,12,2025-05-12,2025-05-15,2025-06-22,Hébergement cloud,PO-99463-LQ,2025,PAID,2025-06-25,FAC-2025-27538
1232,2024-09-21,71,PRIVE,2435.3,487.06,2922.36,0.0,0.0,2922.36,1217.65,2,2024-09-21,2024-09-25,2024-10-29,Consulting IT,PO-45104-WR,2024,PAID,2024-10-31,FAC-2024-50759
1235,2025-03-01,40,PRIVE,5858.31,1171.66,7029.97,0.0,0.0,7029.97,1952.77,3,2025-03-02,2025-03-02,2025-04-09,Développement logiciel,PO-91646-za,2025,PAID,2025-04-16,FAC-2025-83182
1237,2024-02-04,67,PRIVE,16448.9,3289.78,19738.68,0.0,0.0,19738.68,1644.89,10,2024-02-06,2024-02-05,2024-04-26,Maintenance SaaS,PO-00820-Fg,2024,PAID,2024-04-15,FAC-2024-52500
1238,2025-05-05,33,PRIVE,15488.64,3097.73,18586.37,0.0,0.0,18586.37,1290.72,12,2025-05-07,2025-05-10,2025-06-30,Hébergement cloud,PO-88481-SF,2025,PAID,2025-07-02,FAC-2025-60987
1239,2024-12-10,12,PRIVE,4899.95,979.99,5879.94,0.0,0.0,5879.94,445.45,11,2024-12-12,2024-12-13,2025-01-19,Maintenance SaaS,PO-40037-hZ,2024,PAID,2025-01-27,FAC-2024-71642
1240,2024-11-05,79,PUBLIC,6425.91,1285.18,7711.09,321.3,963.89,6425.9,713.99,9,2024-11-06,2024-11-10,2024-12-10,Développement logiciel,PO-37618-jZ,2024,PAID,2024-12-07,FAC-2024-06218
1243,2025-04-07,98,PUBLIC,22768.92,4553.78,27322.7,1138.45,3415.34,22768.91,1897.41,12,2025-04-07,2025-04-10,2025-05-08,Maintenance SaaS,PO-31151-YW,2025,PAID,2025-05-14,FAC-2025-14476
1244,2024-05-29,34,PUBLIC,17551.26,3510.25,21061.51,877.56,2632.69,17551.26,975.07,18,2024-05-31,,2024-07-13,Hébergement cloud,PO-40930-ZS,2024,PAID,2024-07-22,FAC-2024-26784
1245,2025-04-28,96,PRIVE,659.52,131.9,791.42,0.0,0.0,791.42,73.28,9,2025-04-30,2025-04-30,2025-06-07,Développement logiciel,PO-69467-tb,2025,PAID,2025-06-13,FAC-2025-16048
1251,2023-11-02,46,PUBLIC,15338.04,3067.61,18405.65,766.9,2300.71,15338.04,1278.17,12,2023-11-04,2023-11-04,2023-12-15,Maintenance SaaS,PO-33987-uQ,2023,PAID,2023-12-12,FAC-2023-27611
1256,2024-06-27,70,PUBLIC,12834.0,2566.8,15400.8,641.7,1925.1,12834.0,1069.5,12,2024-06-27,2024-07-02,2024-08-28,Maintenance SaaS,PO-71096-NV,2024,PAID,2024-08-17,FAC-2024-21712
1257,2024-08-27,89,PUBLIC,10460.94,2092.19,12553.13,523.05,1569.14,10460.94,1494.42,7,2024-08-28,,2024-10-18,Formation technique,PO-50482-Tk,2024,PAID,2024-10-30,FAC-2024-53736
1263,2024-07-31,74,PUBLIC,14220.22,2844.04,17064.26,711.01,2133.03,14220.22,1015.73,14,2024-07-31,,2024-09-02,Formation technique,PO-43070-mb,2024,PAID,2024-08-29,FAC-2024-40440
1264,2023-12-05,90,PRIVE,7483.86,1496.77,8980.63,0.0,0.0,8980.63,415.77,18,2023-12-06,2023-12-06,2024-02-26,Formation technique,PO-86750-Bb,2023,PAID,2024-02-23,FAC-2023-66366
1265,2025-02-24,34,PUBLIC,1771.76,354.35,2126.11,88.59,265.76,1771.76,885.88,2,2025-02-25,,2025-04-02,Hébergement cloud,PO-54466-SJ,2025,PAID,2025-04-06,FAC-2025-60046
1267,2023-12-05,20,PRIVE,951.64,190.33,1141.97,0.0,0.0,1141.97,951.64,1,2023-12-05,2023-12-09,2024-02-28,Licence logicielle,PO-28812-xJ,2023,PAID,2024-02-22,FAC-2023-92550
1271,2023-12-14,53,PUBLIC,15069.66,3013.93,18083.59,753.48,2260.45,15069.66,793.14,19,2023-12-14,,2024-01-21,Maintenance SaaS,PO-73974-xP,2023,PAID,2024-02-04,FAC-2023-63229
1272,2025-06-30,32,PUBLIC,8833.28,1766.66,10599.94,441.66,1324.99,8833.29,552.08,16,2025-07-01,2025-07-04,2025-09-23,Formation technique,PO-60095-gW,2025,PAID,2025-09-14,FAC-2025-47277
1274,2024-05-17,30,PRIVE,17173.98,3434.8,20608.78,0.0,0.0,20608.78,954.11,18,2024-05-17,,2024-06-19,Hébergement cloud,PO-76867-HS,2024,PAID,2024-06-15,FAC-2024-09554
1278,2024-03-20,86,PRIVE,13097.59,2619.52,15717.11,0.0,0.0,15717.11,1190.69,11,2024-03-20,2024-03-24,2024-04-19,Maintenance SaaS,PO-08402-wz,2024,PAID,2024-04-29,FAC-2024-92978
1279,2024-08-04,57,PUBLIC,28604.8,5720.96,34325.76,1430.24,4290.72,28604.8,1430.24,20,2024-08-06,2024-08-05,2024-10-16,Développement logiciel,PO-79414-CX,2024,PAID,2024-10-27,FAC-2024-66736
1281,2025-01-11,24,PUBLIC,15323.6,3064.72,18388.32,766.18,2298.54,15323.6,1915.45,8,2025-01-12,2025-01-15,2025-03-04,Consulting IT,PO-68489-pv,2025,PAID,2025-02-28,FAC-2025-43417
1282,2024-02-23,14,PRIVE,8211.96,1642.39,9854.35,0.0,0.0,9854.35,456.22,18,2024-02-25,2024-02-26,2024-05-06,Consulting IT,PO-66228-mI,2024,PAID,2024-05-18,FAC-2024-96594
1289,2023-12-28,15,PUBLIC,2481.39,496.28,2977.67,124.07,372.21,2481.39,827.13,3,2023-12-30,2023-12-30,2024-02-06,Développement logiciel,PO-71703-qr,2023,PAID,2024-02-13,FAC-2023-76700
1290,2025-01-19,69,PRIVE,3277.1,655.42,3932.52,0.0,0.0,3932.52,327.71,10,2025-01-21,2025-01-22,2025-03-16,Licence logicielle,PO-37108-sV,2025,PAID,2025-03-05,FAC-2025-18333
1293,2025-01-29,63,PUBLIC,3805.11,761.02,4566.13,190.26,570.77,3805.1,422.79,9,2025-01-30,,2025-03-23,Formation technique,PO-74289-WJ,2025,PAID,2025-04-05,FAC-2025-52600
