TRANSACTION_ID,AMOUNT,DATE,LABEL,REFERENCE,TYPE,INVOICE_ID
2158,2158.59,2024-06-28,VIR PARTIEL FAC-2024-42663,FAC-2024-42663-1,PARTIAL,4908
2159,2158.5999999999995,2024-07-24,VIR PARTIEL FAC-2024-42663,FAC-2024-42663-2,PARTIAL,4908
2160,1298.76,2024-08-09,VIR PARTIEL FAC-2024-91433,FAC-2024-91433-1,PARTIAL,4910
2161,1298.76,2024-08-05,VIR PARTIEL FAC-2024-91433,FAC-2024-91433-2,PARTIAL,4910
2162,3356.36,2024-05-29,VIR PARTIEL FAC-2024-26121,FAC-2024-26121-1,PARTIAL,4913
2163,3356.36,2024-05-28,VIR PARTIEL FAC-2024-26121,FAC-2024-26121-2,PARTIAL,4913
2164,3356.359999999999,2024-05-15,VIR PARTIEL FAC-2024-26121,FAC-2024-26121-3,PARTIAL,4913
2165,12444.4,2024-11-05,VIR PARTIEL FAC-2024-22456,FAC-2024-22456-1,PARTIAL,4916
2166,12444.4,2024-11-19,VIR PARTIEL FAC-2024-22456,FAC-2024-22456-2,PARTIAL,4916
2167,12444.399999999996,2024-11-20,VIR PARTIEL FAC-2024-22456,FAC-2024-22456-3,PARTIAL,4916
2168,1666.5,2024-12-24,VIR PARTIEL FAC-2024-50803,FAC-2024-50803-1,PARTIAL,4917
2169,1666.5,2024-12-22,VIR PARTIEL FAC-2024-50803,FAC-2024-50803-2,PARTIAL,4917
2170,4440.05,2024-12-09,VIR PARTIEL FAC-2024-69561,FAC-2024-69561-1,PARTIAL,4921
2171,4440.06,2024-12-03,VIR PARTIEL FAC-2024-69561,FAC-2024-69561-2,PARTIAL,4921
2172,4440.05,2024-11-24,VIR PARTIEL FAC-2024-69561,FAC-2024-69561-3,PARTIAL,4921
2173,216.72,2024-05-25,VIR PARTIEL FAC-2024-35072,FAC-2024-35072-1,PARTIAL,4925
2174,216.72,2024-06-02,VIR PARTIEL FAC-2024-35072,FAC-2024-35072-2,PARTIAL,4925
2175,216.72,2024-05-27,VIR PARTIEL FAC-2024-35072,FAC-2024-35072-3,PARTIAL,4925
2176,216.72999999999993,2024-05-13,VIR PARTIEL FAC-2024-35072,FAC-2024-35072-4,PARTIAL,4925
2177,1153.75,2025-08-07,VIR PARTIEL FAC-2025-46759,FAC-2025-46759-1,PARTIAL,4926
2178,1153.75,2025-08-07,VIR PARTIEL FAC-2025-46759,FAC-2025-46759-2,PARTIAL,4926
2179,1153.75,2025-08-28,VIR PARTIEL FAC-2025-46759,FAC-2025-46759-3,PARTIAL,4926
2180,1153.75,2025-08-04,VIR PARTIEL FAC-2025-46759,FAC-2025-46759-4,PARTIAL,4926
2181,2090.55,2025-07-25,VIR PARTIEL FAC-2025-94747,FAC-2025-94747-1,PARTIAL,4929
2182,2090.54,2025-07-21,VIR PARTIEL FAC-2025-94747,FAC-2025-94747-2,PARTIAL,4929
2183,1012.22,2024-12-01,VIR PARTIEL FAC-2024-96601,FAC-2024-96601-1,PARTIAL,4940
2184,1012.22,2024-12-11,VIR PARTIEL FAC-2024-96601,FAC-2024-96601-2,PARTIAL,4940
2185,1012.2199999999998,2024-12-13,VIR PARTIEL FAC-2024-96601,FAC-2024-96601-3,PARTIAL,4940
2186,1684.14,2023-10-24,VIR PARTIEL FAC-2023-02883,FAC-2023-02883-1,PARTIAL,4943
2187,1684.14,2023-10-13,VIR PARTIEL FAC-2023-02883,FAC-2023-02883-2,PARTIAL,4943
2188,1684.13,2023-10-10,VIR PARTIEL FAC-2023-02883,FAC-2023-02883-3,PARTIAL,4943
2189,1684.1399999999994,2023-10-17,VIR PARTIEL FAC-2023-02883,FAC-2023-02883-4,PARTIAL,4943
2190,366.93,2023-12-12,VIR PARTIEL FAC-2023-90906,FAC-2023-90906-1,PARTIAL,4944
2191,366.93,2023-12-09,VIR PARTIEL FAC-2023-90906,FAC-2023-90906-2,PARTIAL,4944
2192,366.93,2024-01-02,VIR PARTIEL FAC-2023-90906,FAC-2023-90906-3,PARTIAL,4944
2193,366.9399999999999,2023-12-11,VIR PARTIEL FAC-2023-90906,FAC-2023-90906-4,PARTIAL,4944
2194,15333.71,2025-10-30,VIR PARTIEL FAC-2025-63485,FAC-2025-63485-1,PARTIAL,4946
2195,15333.71,2025-10-22,VIR PARTIEL FAC-2025-63485,FAC-2025-63485-2,PARTIAL,4946
2196,2301.9,2024-12-12,VIR PARTIEL FAC-2024-27921,FAC-2024-27921-1,PARTIAL,4949
2197,2301.9,2024-12-20,VIR PARTIEL FAC-2024-27921,FAC-2024-27921-2,PARTIAL,4949
2198,6873.62,2024-05-31,VIR PARTIEL FAC-2024-02738,FAC-2024-02738-1,PARTIAL,4950
2199,6873.62,2024-06-02,VIR PARTIEL FAC-2024-02738,FAC-2024-02738-2,PARTIAL,4950
2200,6873.620000000002,2024-06-18,VIR PARTIEL FAC-2024-02738,FAC-2024-02738-3,PARTIAL,4950
2201,2639.45,2024-08-16,VIR PARTIEL FAC-2024-76287,FAC-2024-76287-1,PARTIAL,4951
2202,2639.45,2024-09-06,VIR PARTIEL FAC-2024-76287,FAC-2024-76287-2,PARTIAL,4951
2203,2639.45,2024-08-30,VIR PARTIEL FAC-2024-76287,FAC-2024-76287-3,PARTIAL,4951
2204,2639.45,2024-09-11,VIR PARTIEL FAC-2024-76287,FAC-2024-76287-4,PARTIAL,4951
2205,3090.57,2023-11-06,VIR PARTIEL FAC-2023-40545,FAC-2023-40545-1,PARTIAL,4952
2206,3090.56,2023-11-17,VIR PARTIEL FAC-2023-40545,FAC-2023-40545-2,PARTIAL,4952
2207,3090.57,2023-11-18,VIR PARTIEL FAC-2023-40545,FAC-2023-40545-3,PARTIAL,4952
2208,3090.560000000001,2023-11-20,VIR PARTIEL FAC-2023-40545,FAC-2023-40545-4,PARTIAL,4952
2209,3127.36,2025-05-12,VIR PARTIEL FAC-2025-21117,FAC-2025-21117-1,PARTIAL,4953
2210,3127.35,2025-05-13,VIR PARTIEL FAC-2025-21117,FAC-2025-21117-2,PARTIAL,4953
2211,3127.35,2025-05-02,VIR PARTIEL FAC-2025-21117,FAC-2025-21117-3,PARTIAL,4953
2212,3127.359999999999,2025-04-26,VIR PARTIEL FAC-2025-21117,FAC-2025-21117-4,PARTIAL,4953
2213,2158.92,2025-04-14,VIR PARTIEL FAC-2024-53241,FAC-2024-53241-1,PARTIAL,4954
2214,2158.92,2025-04-11,VIR PARTIEL FAC-2024-53241,FAC-2024-53241-2,PARTIAL,4954
2215,430.02,2023-12-23,VIR PARTIEL FAC-2023-96109,FAC-2023-96109-1,PARTIAL,4960
2216,430.02,2023-12-22,VIR PARTIEL FAC-2023-96109,FAC-2023-96109-2,PARTIAL,4960
2217,430.02,2023-12-07,VIR PARTIEL FAC-2023-96109,FAC-2023-96109-3,PARTIAL,4960
2218,5276.63,2024-11-01,VIR PARTIEL FAC-2024-82788,FAC-2024-82788-1,PARTIAL,4961
2219,5276.63,2024-11-14,VIR PARTIEL FAC-2024-82788,FAC-2024-82788-2,PARTIAL,4961
2220,4341.02,2024-12-20,VIR PARTIEL FAC-2024-55301,FAC-2024-55301-1,PARTIAL,4962
2221,4341.01,2024-12-05,VIR PARTIEL FAC-2024-55301,FAC-2024-55301-2,PARTIAL,4962
2222,4341.02,2024-11-30,VIR PARTIEL FAC-2024-55301,FAC-2024-55301-3,PARTIAL,4962
2223,4341.01,2024-12-15,VIR PARTIEL FAC-2024-55301,FAC-2024-55301-4,PARTIAL,4962
2224,2063.18,2024-04-27,VIR PARTIEL FAC-2024-63951,FAC-2024-63951-1,PARTIAL,4964
2225,2063.19,2024-04-13,VIR PARTIEL FAC-2024-63951,FAC-2024-63951-2,PARTIAL,4964
2226,2063.1800000000007,2024-05-05,VIR PARTIEL FAC-2024-63951,FAC-2024-63951-3,PARTIAL,4964
2227,2794.82,2025-07-17,VIR PARTIEL FAC-2025-45291,FAC-2025-45291-1,PARTIAL,4965
2228,2794.83,2025-07-15,VIR PARTIEL FAC-2025-45291,FAC-2025-45291-2,PARTIAL,4965
2229,2794.82,2025-07-15,VIR PARTIEL FAC-2025-45291,FAC-2025-45291-3,PARTIAL,4965
2230,2794.8299999999995,2025-07-06,VIR PARTIEL FAC-2025-45291,FAC-2025-45291-4,PARTIAL,4965
2231,13618.44,2024-01-27,VIR PARTIEL FAC-2023-26921,FAC-2023-26921-1,PARTIAL,4967
2232,13618.44,2024-01-28,VIR PARTIEL FAC-2023-26921,FAC-2023-26921-2,PARTIAL,4967
2233,13618.439999999997,2024-01-25,VIR PARTIEL FAC-2023-26921,FAC-2023-26921-3,PARTIAL,4967
2234,2782.99,2024-05-12,VIR PARTIEL FAC-2024-03832,FAC-2024-03832-1,PARTIAL,4968
2235,2782.98,2024-05-25,VIR PARTIEL FAC-2024-03832,FAC-2024-03832-2,PARTIAL,4968
2236,2782.9899999999993,2024-06-04,VIR PARTIEL FAC-2024-03832,FAC-2024-03832-3,PARTIAL,4968
2237,14110.05,2024-01-13,VIR PARTIEL FAC-2023-97633,FAC-2023-97633-1,PARTIAL,4969
2238,14110.04,2023-12-30,VIR PARTIEL FAC-2023-97633,FAC-2023-97633-2,PARTIAL,4969
2239,4006.86,2024-07-18,VIR PARTIEL FAC-2024-74118,FAC-2024-74118-1,PARTIAL,4970
2240,4006.86,2024-06-23,VIR PARTIEL FAC-2024-74118,FAC-2024-74118-2,PARTIAL,4970
2241,4006.859999999999,2024-06-28,VIR PARTIEL FAC-2024-74118,FAC-2024-74118-3,PARTIAL,4970
2242,9289.62,2024-02-22,VIR PARTIEL FAC-2023-66032,FAC-2023-66032-1,PARTIAL,4971
2243,9289.62,2024-02-21,VIR PARTIEL FAC-2023-66032,FAC-2023-66032-2,PARTIAL,4971
2244,1157.58,2024-03-26,VIR PARTIEL FAC-2024-27150,FAC-2024-27150-1,PARTIAL,4972
2245,1157.58,2024-03-31,VIR PARTIEL FAC-2024-27150,FAC-2024-27150-2,PARTIAL,4972
2246,1157.58,2024-03-06,VIR PARTIEL FAC-2024-27150,FAC-2024-27150-3,PARTIAL,4972
2247,1157.58,2024-03-19,VIR PARTIEL FAC-2024-27150,FAC-2024-27150-4,PARTIAL,4972
2248,1779.22,2024-03-13,VIR PARTIEL FAC-2023-46947,FAC-2023-46947-1,PARTIAL,4981
2249,1779.22,2024-03-12,VIR PARTIEL FAC-2023-46947,FAC-2023-46947-2,PARTIAL,4981
2250,1779.22,2024-03-17,VIR PARTIEL FAC-2023-46947,FAC-2023-46947-3,PARTIAL,4981
2251,1779.2299999999998,2024-04-02,VIR PARTIEL FAC-2023-46947,FAC-2023-46947-4,PARTIAL,4981
2252,3496.47,2024-03-31,VIR PARTIEL FAC-2023-07667,FAC-2023-07667-1,PARTIAL,4986
2253,3496.46,2024-03-29,VIR PARTIEL FAC-2023-07667,FAC-2023-07667-2,PARTIAL,4986
2254,3496.47,2024-03-21,VIR PARTIEL FAC-2023-07667,FAC-2023-07667-3,PARTIAL,4986
2255,3496.4600000000014,2024-04-07,VIR PARTIEL FAC-2023-07667,FAC-2023-07667-4,PARTIAL,4986
2256,1225.2,2025-09-01,VIR PARTIEL FAC-2025-34142,FAC-2025-34142-1,PARTIAL,4987
2257,1225.2,2025-08-10,VIR PARTIEL FAC-2025-34142,FAC-2025-34142-2,PARTIAL,4987
2258,1225.2,2025-08-15,VIR PARTIEL FAC-2025-34142,FAC-2025-34142-3,PARTIAL,4987
2259,1225.2000000000005,2025-08-30,VIR PARTIEL FAC-2025-34142,FAC-2025-34142-4,PARTIAL,4987
2260,3927.42,2025-08-16,VIR PARTIEL FAC-2025-27571,FAC-2025-27571-1,PARTIAL,4988
2261,3927.43,2025-08-17,VIR PARTIEL FAC-2025-27571,FAC-2025-27571-2,PARTIAL,4988
2262,3927.4200000000005,2025-08-20,VIR PARTIEL FAC-2025-27571,FAC-2025-27571-3,PARTIAL,4988
2263,1912.65,2025-03-31,VIR PARTIEL FAC-2025-17517,FAC-2025-17517-1,PARTIAL,4991
2264,1912.65,2025-04-05,VIR PARTIEL FAC-2025-17517,FAC-2025-17517-2,PARTIAL,4991
2265,1912.65,2025-04-23,VIR PARTIEL FAC-2025-17517,FAC-2025-17517-3,PARTIAL,4991
2266,1912.6500000000005,2025-04-16,VIR PARTIEL FAC-2025-17517,FAC-2025-17517-4,PARTIAL,4991
2267,3988.34,2023-12-04,VIR PARTIEL FAC-2023-96855,FAC-2023-96855-1,PARTIAL,4999
2268,3988.34,2023-12-07,VIR PARTIEL FAC-2023-96855,FAC-2023-96855-2,PARTIAL,4999
2269,3988.34,2023-12-18,VIR PARTIEL FAC-2023-96855,FAC-2023-96855-3,PARTIAL,4999
2270,3988.34,2023-12-08,VIR PARTIEL FAC-2023-96855,FAC-2023-96855-4,PARTIAL,4999
2271,1021.6,2024-07-31,VIR PARTIEL FAC-2024-08677,FAC-2024-08677-1,PARTIAL,5002
2272,1021.6,2024-08-01,VIR PARTIEL FAC-2024-08677,FAC-2024-08677-2,PARTIAL,5002
2273,1021.6000000000003,2024-07-16,VIR PARTIEL FAC-2024-08677,FAC-2024-08677-3,PARTIAL,5002
2274,4080.72,2024-09-01,VIR PARTIEL FAC-2024-63253,FAC-2024-63253-1,PARTIAL,5011
2275,4080.72,2024-09-13,VIR PARTIEL FAC-2024-63253,FAC-2024-63253-2,PARTIAL,5011
2276,4080.73,2024-09-03,VIR PARTIEL FAC-2024-63253,FAC-2024-63253-3,PARTIAL,5011
2277,4080.7200000000007,2024-09-20,VIR PARTIEL FAC-2024-63253,FAC-2024-63253-4,PARTIAL,5011
2278,932.51,2025-08-04,VIR PARTIEL FAC-2025-39727,FAC-2025-39727-1,PARTIAL,5019
2279,932.51,2025-08-03,VIR PARTIEL FAC-2025-39727,FAC-2025-39727-2,PARTIAL,5019
2280,5106.13,2025-05-17,VIR PARTIEL FAC-2025-75350,FAC-2025-75350-1,PARTIAL,5020
2281,5106.13,2025-04-20,VIR PARTIEL FAC-2025-75350,FAC-2025-75350-2,PARTIAL,5020
2282,2049.7,2024-08-19,VIR PARTIEL FAC-2024-61513,FAC-2024-61513-1,PARTIAL,5021
2283,2049.7,2024-09-02,VIR PARTIEL FAC-2024-61513,FAC-2024-61513-2,PARTIAL,5021
2284,2049.6900000000005,2024-08-31,VIR PARTIEL FAC-2024-61513,FAC-2024-61513-3,PARTIAL,5021
2285,1290.35,2023-11-08,VIR PARTIEL FAC-2023-57110,FAC-2023-57110-1,PARTIAL,5022
2286,1290.35,2023-10-26,VIR PARTIEL FAC-2023-57110,FAC-2023-57110-2,PARTIAL,5022
2287,1290.35,2023-11-05,VIR PARTIEL FAC-2023-57110,FAC-2023-57110-3,PARTIAL,5022
2288,1290.35,2023-10-20,VIR PARTIEL FAC-2023-57110,FAC-2023-57110-4,PARTIAL,5022
2289,4317.98,2024-04-04,VIR PARTIEL FAC-2024-02065,FAC-2024-02065-1,PARTIAL,5023
2290,4317.98,2024-04-22,VIR PARTIEL FAC-2024-02065,FAC-2024-02065-2,PARTIAL,5023
2291,4317.970000000001,2024-04-05,VIR PARTIEL FAC-2024-02065,FAC-2024-02065-3,PARTIAL,5023
2292,3269.25,2025-02-05,VIR PARTIEL FAC-2024-88894,FAC-2024-88894-1,PARTIAL,5026
2293,3269.24,2025-02-14,VIR PARTIEL FAC-2024-88894,FAC-2024-88894-2,PARTIAL,5026
2294,3269.25,2025-02-19,VIR PARTIEL FAC-2024-88894,FAC-2024-88894-3,PARTIAL,5026
2295,4056.64,2024-07-31,VIR PARTIEL FAC-2024-15944,FAC-2024-15944-1,PARTIAL,5027
2296,4056.65,2024-07-20,VIR PARTIEL FAC-2024-15944,FAC-2024-15944-2,PARTIAL,5027
2297,6110.55,2025-04-23,VIR PARTIEL FAC-2025-39204,FAC-2025-39204-1,PARTIAL,5029
2298,6110.55,2025-05-10,VIR PARTIEL FAC-2025-39204,FAC-2025-39204-2,PARTIAL,5029
2299,6110.550000000002,2025-05-13,VIR PARTIEL FAC-2025-39204,FAC-2025-39204-3,PARTIAL,5029
2300,141.2,2024-08-18,VIR PARTIEL FAC-2024-43488,FAC-2024-43488-1,PARTIAL,5031
2301,141.2,2024-07-28,VIR PARTIEL FAC-2024-43488,FAC-2024-43488-2,PARTIAL,5031
2302,141.20000000000005,2024-08-14,VIR PARTIEL FAC-2024-43488,FAC-2024-43488-3,PARTIAL,5031
2303,4173.7,2023-11-22,VIR PARTIEL FAC-2023-59247,FAC-2023-59247-1,PARTIAL,5032
2304,4173.7,2023-11-22,VIR PARTIEL FAC-2023-59247,FAC-2023-59247-2,PARTIAL,5032
2305,4173.71,2023-12-20,VIR PARTIEL FAC-2023-59247,FAC-2023-59247-3,PARTIAL,5032
2306,6467.04,2024-04-08,VIR PARTIEL FAC-2023-53351,FAC-2023-53351-1,PARTIAL,5034
2307,6467.04,2024-03-23,VIR PARTIEL FAC-2023-53351,FAC-2023-53351-2,PARTIAL,5034
2308,6467.04,2024-03-16,VIR PARTIEL FAC-2023-53351,FAC-2023-53351-3,PARTIAL,5034
2309,6467.039999999998,2024-04-11,VIR PARTIEL FAC-2023-53351,FAC-2023-53351-4,PARTIAL,5034
2310,407.06,2025-08-07,VIR PARTIEL FAC-2025-96802,FAC-2025-96802-1,PARTIAL,5035
2311,407.07,2025-07-21,VIR PARTIEL FAC-2025-96802,FAC-2025-96802-2,PARTIAL,5035
2312,4951.63,2024-11-05,VIR PARTIEL FAC-2024-83643,FAC-2024-83643-1,PARTIAL,5037
2313,4951.63,2024-11-02,VIR PARTIEL FAC-2024-83643,FAC-2024-83643-2,PARTIAL,5037
2314,5463.87,2023-10-24,VIR PARTIEL FAC-2023-46360,FAC-2023-46360-1,PARTIAL,5038
2315,5463.86,2023-11-23,VIR PARTIEL FAC-2023-46360,FAC-2023-46360-2,PARTIAL,5038
2316,5463.87,2023-10-28,VIR PARTIEL FAC-2023-46360,FAC-2023-46360-3,PARTIAL,5038
2317,4925.76,2023-12-26,VIR PARTIEL FAC-2023-23293,FAC-2023-23293-1,PARTIAL,5039
2318,4925.75,2024-01-07,VIR PARTIEL FAC-2023-23293,FAC-2023-23293-2,PARTIAL,5039
2319,1277.73,2024-05-27,VIR PARTIEL FAC-2024-65698,FAC-2024-65698-1,PARTIAL,5040
2320,1277.73,2024-05-16,VIR PARTIEL FAC-2024-65698,FAC-2024-65698-2,PARTIAL,5040
2321,1277.72,2024-06-02,VIR PARTIEL FAC-2024-65698,FAC-2024-65698-3,PARTIAL,5040
2322,1277.7299999999998,2024-05-15,VIR PARTIEL FAC-2024-65698,FAC-2024-65698-4,PARTIAL,5040
2323,7398.93,2025-06-17,VIR PARTIEL FAC-2025-72305,FAC-2025-72305-1,PARTIAL,5043
2324,7398.92,2025-06-27,VIR PARTIEL FAC-2025-72305,FAC-2025-72305-2,PARTIAL,5043
2325,1980.78,2024-04-04,VIR PARTIEL FAC-2024-25380,FAC-2024-25380-1,PARTIAL,5044
2326,1980.78,2024-04-02,VIR PARTIEL FAC-2024-25380,FAC-2024-25380-2,PARTIAL,5044
2327,1980.78,2024-04-07,VIR PARTIEL FAC-2024-25380,FAC-2024-25380-3,PARTIAL,5044
2328,1980.7800000000004,2024-03-20,VIR PARTIEL FAC-2024-25380,FAC-2024-25380-4,PARTIAL,5044
2329,1866.56,2025-08-14,VIR PARTIEL FAC-2025-07138,FAC-2025-07138-1,PARTIAL,5046
2330,1866.56,2025-08-31,VIR PARTIEL FAC-2025-07138,FAC-2025-07138-2,PARTIAL,5046
2331,1866.57,2025-09-03,VIR PARTIEL FAC-2025-07138,FAC-2025-07138-3,PARTIAL,5046
2332,1866.5600000000006,2025-08-21,VIR PARTIEL FAC-2025-07138,FAC-2025-07138-4,PARTIAL,5046
2333,305.73,2024-12-26,VIR PARTIEL FAC-2024-34274,FAC-2024-34274-1,PARTIAL,5049
2334,305.73,2025-01-06,VIR PARTIEL FAC-2024-34274,FAC-2024-34274-2,PARTIAL,5049
2335,305.73,2024-12-23,VIR PARTIEL FAC-2024-34274,FAC-2024-34274-3,PARTIAL,5049
2336,305.72,2024-12-31,VIR PARTIEL FAC-2024-34274,FAC-2024-34274-4,PARTIAL,5049
2337,7740.35,2023-11-21,VIR PARTIEL FAC-2023-52175,FAC-2023-52175-1,PARTIAL,5051
2338,7740.359999999999,2023-12-02,VIR PARTIEL FAC-2023-52175,FAC-2023-52175-2,PARTIAL,5051
2339,1049.98,2025-04-30,VIR PARTIEL FAC-2025-00774,FAC-2025-00774-1,PARTIAL,5052
2340,1049.98,2025-05-10,VIR PARTIEL FAC-2025-00774,FAC-2025-00774-2,PARTIAL,5052
2341,1049.99,2025-05-02,VIR PARTIEL FAC-2025-00774,FAC-2025-00774-3,PARTIAL,5052
2342,1049.9800000000002,2025-04-17,VIR PARTIEL FAC-2025-00774,FAC-2025-00774-4,PARTIAL,5052
2343,5618.79,2024-11-27,VIR PARTIEL FAC-2024-86451,FAC-2024-86451-1,PARTIAL,5054
2344,5618.79,2024-11-20,VIR PARTIEL FAC-2024-86451,FAC-2024-86451-2,PARTIAL,5054
2345,1349.72,2025-08-22,VIR PARTIEL FAC-2025-45373,FAC-2025-45373-1,PARTIAL,5055
2346,1349.73,2025-08-15,VIR PARTIEL FAC-2025-45373,FAC-2025-45373-2,PARTIAL,5055
2347,1349.72,2025-08-20,VIR PARTIEL FAC-2025-45373,FAC-2025-45373-3,PARTIAL,5055
2348,1349.7299999999993,2025-08-16,VIR PARTIEL FAC-2025-45373,FAC-2025-45373-4,PARTIAL,5055
2349,4298.01,2024-03-12,VIR PARTIEL FAC-2024-87931,FAC-2024-87931-1,PARTIAL,5056
2350,4298.01,2024-03-14,VIR PARTIEL FAC-2024-87931,FAC-2024-87931-2,PARTIAL,5056
2351,4258.28,2024-09-17,VIR PARTIEL FAC-2024-69353,FAC-2024-69353-1,PARTIAL,5057
2352,4258.28,2024-09-24,VIR PARTIEL FAC-2024-69353,FAC-2024-69353-2,PARTIAL,5057
2353,4258.28,2024-09-17,VIR PARTIEL FAC-2024-69353,FAC-2024-69353-3,PARTIAL,5057
2354,4258.270000000003,2024-09-02,VIR PARTIEL FAC-2024-69353,FAC-2024-69353-4,PARTIAL,5057
2355,25.06,2023-10-11,VIR PARTIEL FAC-2023-79587,FAC-2023-79587-1,PARTIAL,5059
2356,25.06,2023-10-03,VIR PARTIEL FAC-2023-79587,FAC-2023-79587-2,PARTIAL,5059
2357,25.06,2023-10-09,VIR PARTIEL FAC-2023-79587,FAC-2023-79587-3,PARTIAL,5059
2358,25.069999999999997,2023-09-24,VIR PARTIEL FAC-2023-79587,FAC-2023-79587-4,PARTIAL,5059
2359,1234.26,2024-08-23,VIR PARTIEL FAC-2024-56933,FAC-2024-56933-1,PARTIAL,5060
2360,1234.26,2024-08-28,VIR PARTIEL FAC-2024-56933,FAC-2024-56933-2,PARTIAL,5060
2361,1234.26,2024-08-14,VIR PARTIEL FAC-2024-56933,FAC-2024-56933-3,PARTIAL,5060
2362,1234.2599999999995,2024-08-09,VIR PARTIEL FAC-2024-56933,FAC-2024-56933-4,PARTIAL,5060
2363,160.81,2023-12-21,VIR PARTIEL FAC-2023-09302,FAC-2023-09302-1,PARTIAL,5061
2364,160.82,2023-12-29,VIR PARTIEL FAC-2023-09302,FAC-2023-09302-2,PARTIAL,5061
2365,160.81,2023-12-29,VIR PARTIEL FAC-2023-09302,FAC-2023-09302-3,PARTIAL,5061
2366,160.82,2023-12-25,VIR PARTIEL FAC-2023-09302,FAC-2023-09302-4,PARTIAL,5061
2367,271.61,2024-10-17,VIR PARTIEL FAC-2024-21919,FAC-2024-21919-1,PARTIAL,5063
2368,271.61,2024-10-21,VIR PARTIEL FAC-2024-21919,FAC-2024-21919-2,PARTIAL,5063
2369,271.61,2024-10-31,VIR PARTIEL FAC-2024-21919,FAC-2024-21919-3,PARTIAL,5063
2370,271.61,2024-10-07,VIR PARTIEL FAC-2024-21919,FAC-2024-21919-4,PARTIAL,5063
2371,4065.65,2024-10-15,VIR PARTIEL FAC-2024-06192,FAC-2024-06192-1,PARTIAL,5064
2372,4065.65,2024-10-01,VIR PARTIEL FAC-2024-06192,FAC-2024-06192-2,PARTIAL,5064
2373,4065.65,2024-10-05,VIR PARTIEL FAC-2024-06192,FAC-2024-06192-3,PARTIAL,5064
2374,4065.650000000001,2024-10-24,VIR PARTIEL FAC-2024-06192,FAC-2024-06192-4,PARTIAL,5064
2375,3803.2,2024-10-09,VIR PARTIEL FAC-2024-68850,FAC-2024-68850-1,PARTIAL,5065
2376,3803.2,2024-09-27,VIR PARTIEL FAC-2024-68850,FAC-2024-68850-2,PARTIAL,5065
2377,3803.2000000000007,2024-09-24,VIR PARTIEL FAC-2024-68850,FAC-2024-68850-3,PARTIAL,5065
2378,667.36,2025-06-24,VIR PARTIEL FAC-2025-08538,FAC-2025-08538-1,PARTIAL,5067
2379,667.37,2025-06-22,VIR PARTIEL FAC-2025-08538,FAC-2025-08538-2,PARTIAL,5067
2380,667.36,2025-06-28,VIR PARTIEL FAC-2025-08538,FAC-2025-08538-3,PARTIAL,5067
2381,3195.53,2025-04-17,VIR PARTIEL FAC-2025-57138,FAC-2025-57138-1,PARTIAL,5070
2382,3195.53,2025-04-29,VIR PARTIEL FAC-2025-57138,FAC-2025-57138-2,PARTIAL,5070
2383,3195.52,2025-04-13,VIR PARTIEL FAC-2025-57138,FAC-2025-57138-3,PARTIAL,5070
2384,3195.5299999999993,2025-04-15,VIR PARTIEL FAC-2025-57138,FAC-2025-57138-4,PARTIAL,5070
2385,604.81,2023-12-09,VIR PARTIEL FAC-2023-48127,FAC-2023-48127-1,PARTIAL,5074
2386,604.82,2023-12-18,VIR PARTIEL FAC-2023-48127,FAC-2023-48127-2,PARTIAL,5074
2387,604.8100000000001,2023-12-12,VIR PARTIEL FAC-2023-48127,FAC-2023-48127-3,PARTIAL,5074
2388,1908.32,2024-09-03,VIR PARTIEL FAC-2024-79361,FAC-2024-79361-1,PARTIAL,5075
2389,1908.32,2024-08-24,VIR PARTIEL FAC-2024-79361,FAC-2024-79361-2,PARTIAL,5075
2390,804.46,2024-04-26,VIR PARTIEL FAC-2024-67193,FAC-2024-67193-1,PARTIAL,5077
2391,804.45,2024-05-10,VIR PARTIEL FAC-2024-67193,FAC-2024-67193-2,PARTIAL,5077
2392,804.46,2024-05-05,VIR PARTIEL FAC-2024-67193,FAC-2024-67193-3,PARTIAL,5077
2393,804.45,2024-04-28,VIR PARTIEL FAC-2024-67193,FAC-2024-67193-4,PARTIAL,5077
2394,6554.43,2024-08-03,VIR PARTIEL FAC-2024-47617,FAC-2024-47617-1,PARTIAL,5079
2395,6554.43,2024-07-31,VIR PARTIEL FAC-2024-47617,FAC-2024-47617-2,PARTIAL,5079
2396,6554.439999999999,2024-08-08,VIR PARTIEL FAC-2024-47617,FAC-2024-47617-3,PARTIAL,5079
2397,1014.88,2024-06-24,VIR PARTIEL FAC-2024-49286,FAC-2024-49286-1,PARTIAL,5082
2398,1014.89,2024-07-05,VIR PARTIEL FAC-2024-49286,FAC-2024-49286-2,PARTIAL,5082
2399,1014.88,2024-06-20,VIR PARTIEL FAC-2024-49286,FAC-2024-49286-3,PARTIAL,5082
2400,1014.89,2024-06-28,VIR PARTIEL FAC-2024-49286,FAC-2024-49286-4,PARTIAL,5082
2401,2159.08,2024-08-21,VIR PARTIEL FAC-2024-91778,FAC-2024-91778-1,PARTIAL,5083
2402,2159.08,2024-08-09,VIR PARTIEL FAC-2024-91778,FAC-2024-91778-2,PARTIAL,5083
2403,2159.08,2024-08-04,VIR PARTIEL FAC-2024-91778,FAC-2024-91778-3,PARTIAL,5083
2404,4534.65,2025-01-04,VIR PARTIEL FAC-2024-70308,FAC-2024-70308-1,PARTIAL,5085
