INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER
1335,2024-04-01,11,PUBLIC,10813.32,2162.66,12975.98,540.67,1622.0,10813.31,1544.76,7,2024-04-02,2024-04-05,2024-05-10,Consulting IT,PO-18259-hS,2024,SENT,,FAC-2024-27287
1336,2024-09-27,3,PRIVE,25972.02,5194.4,31166.42,0.0,0.0,31166.42,1442.89,18,2024-09-27,2024-09-30,2024-10-28,Formation technique,PO-22238-pn,2024,SENT,,FAC-2024-24021
1337,2023-08-09,86,PRIVE,2177.9,435.58,2613.48,0.0,0.0,2613.48,435.58,5,2023-08-09,2023-08-11,2023-09-13,Hébergement cloud,PO-08249-pj,2023,CANCELLED,,FAC-2023-95596
1339,2024-04-08,91,PRIVE,4183.62,836.72,5020.34,0.0,0.0,5020.34,697.27,6,2024-04-10,2024-04-09,2024-06-01,Développement logiciel,PO-79337-sw,2024,SENT,,FAC-2024-79852
1341,2025-04-20,34,PUBLIC,24536.48,4907.3,29443.78,1226.82,3680.47,24536.49,1533.53,16,2025-04-21,,2025-06-30,Licence logicielle,PO-17488-Rf,2025,DRAFT,,FAC-2025-91587
1344,2025-02-06,82,PUBLIC,16646.96,3329.39,19976.35,832.35,2497.04,16646.96,1513.36,11,2025-02-07,2025-02-11,2025-04-02,Maintenance SaaS,PO-24787-Dq,2025,DRAFT,,FAC-2025-24439
1345,2024-01-14,55,PUBLIC,28626.3,5725.26,34351.56,1431.32,4293.94,28626.3,1683.9,17,2024-01-15,2024-01-16,2024-02-28,Licence logicielle,PO-08065-Oe,2024,SENT,,FAC-2024-98339
1346,2025-06-10,16,PRIVE,5624.74,1124.95,6749.69,0.0,0.0,6749.69,511.34,11,2025-06-12,2025-06-12,2025-07-23,Hébergement cloud,PO-88246-AC,2025,SENT,,FAC-2025-08472
1347,2024-05-18,4,PRIVE,17502.48,3500.5,21002.98,0.0,0.0,21002.98,1458.54,12,2024-05-19,,2024-08-03,Formation technique,PO-46147-Hs,2024,SENT,,FAC-2024-37645
1348,2024-02-22,37,PRIVE,16231.6,3246.32,19477.92,0.0,0.0,19477.92,1623.16,10,2024-02-24,2024-02-27,2024-05-06,Hébergement cloud,PO-75236-XH,2024,DRAFT,,FAC-2024-73662
1351,2025-01-09,64,PUBLIC,9745.0,1949.0,11694.0,487.25,1461.75,9745.0,974.5,10,2025-01-11,,2025-03-17,Hébergement cloud,PO-32753-jK,2025,OVERDUE,,FAC-2025-40993
1353,2023-11-09,91,PRIVE,4191.3,838.26,5029.56,0.0,0.0,5029.56,419.13,10,2023-11-09,,2024-01-20,Consulting IT,PO-06775-GP,2023,DRAFT,,FAC-2023-62779
1355,2024-03-28,14,PRIVE,5575.08,1115.02,6690.1,0.0,0.0,6690.1,398.22,14,2024-03-30,2024-03-30,2024-06-15,Maintenance SaaS,PO-16465-sc,2024,DRAFT,,FAC-2024-94755
1356,2024-03-08,65,PUBLIC,20850.62,4170.12,25020.74,1042.53,3127.59,20850.62,1489.33,14,2024-03-10,,2024-05-14,Consulting IT,PO-78422-Nr,2024,SENT,,FAC-2024-68045
1360,2024-07-08,63,PUBLIC,8311.5,1662.3,9973.8,415.58,1246.73,8311.49,1385.25,6,2024-07-09,,2024-08-27,Licence logicielle,PO-67957-tS,2024,CANCELLED,,FAC-2024-54320
1363,2024-03-21,92,PUBLIC,6373.04,1274.61,7647.65,318.65,955.96,6373.04,796.63,8,2024-03-23,2024-03-23,2024-05-09,Licence logicielle,PO-29396-MC,2024,SENT,,FAC-2024-79595
1364,2024-06-12,83,PRIVE,3277.83,655.57,3933.4,0.0,0.0,3933.4,1092.61,3,2024-06-13,2024-06-16,2024-08-20,Hébergement cloud,PO-44442-Di,2024,SENT,,FAC-2024-13563
1365,2024-02-09,36,PUBLIC,2060.16,412.03,2472.19,103.01,309.02,2060.16,343.36,6,2024-02-09,2024-02-14,2024-03-23,Licence logicielle,PO-02066-cY,2024,SENT,,FAC-2024-50286
1367,2024-03-09,9,PUBLIC,15653.26,3130.65,18783.91,782.66,2347.99,15653.26,920.78,17,2024-03-09,2024-03-12,2024-04-08,Hébergement cloud,PO-23778-NZ,2024,SENT,,FAC-2024-26886
1368,2024-10-21,30,PRIVE,498.63,99.73,598.36,0.0,0.0,598.36,166.21,3,2024-10-22,2024-10-23,2024-12-26,Hébergement cloud,PO-90063-cR,2024,OVERDUE,,FAC-2024-63893
1370,2024-07-22,36,PUBLIC,8389.08,1677.82,10066.9,419.45,1258.36,8389.09,1398.18,6,2024-07-23,,2024-10-19,Hébergement cloud,PO-42326-he,2024,SENT,,FAC-2024-07073
1371,2024-06-25,48,PRIVE,9414.0,1882.8,11296.8,0.0,0.0,11296.8,523.0,18,2024-06-27,,2024-08-24,Hébergement cloud,PO-58305-II,2024,OVERDUE,,FAC-2024-09212
1374,2025-07-27,54,PRIVE,9573.46,1914.69,11488.15,0.0,0.0,11488.15,736.42,13,2025-07-27,2025-07-31,2025-08-30,Licence logicielle,PO-04617-Ec,2025,DRAFT,,FAC-2025-81824
1379,2024-04-28,59,PUBLIC,27410.55,5482.11,32892.66,1370.53,4111.58,27410.55,1827.37,15,2024-04-29,2024-05-03,2024-06-24,Consulting IT,PO-07830-lF,2024,OVERDUE,,FAC-2024-61556
1380,2025-02-07,43,PRIVE,14254.24,2850.85,17105.09,0.0,0.0,17105.09,890.89,16,2025-02-07,2025-02-08,2025-03-31,Licence logicielle,PO-64662-Iy,2025,DRAFT,,FAC-2025-66418
1382,2023-11-14,35,PUBLIC,17459.1,3491.82,20950.92,872.95,2618.86,17459.11,1163.94,15,2023-11-16,2023-11-17,2023-12-31,Hébergement cloud,PO-02677-JJ,2023,SENT,,FAC-2023-42089
1383,2024-12-13,28,PRIVE,5113.08,1022.62,6135.7,0.0,0.0,6135.7,426.09,12,2024-12-14,2024-12-18,2025-01-22,Développement logiciel,PO-06862-sw,2024,DRAFT,,FAC-2024-61322
1386,2023-12-09,7,PUBLIC,10517.58,2103.52,12621.1,525.88,1577.64,10517.58,584.31,18,2023-12-11,2023-12-13,2024-01-08,Développement logiciel,PO-43137-Bg,2023,SENT,,FAC-2023-91302
1387,2024-08-21,25,PUBLIC,18194.64,3638.93,21833.57,909.73,2729.2,18194.64,1516.22,12,2024-08-23,,2024-10-30,Hébergement cloud,PO-82245-lW,2024,CANCELLED,,FAC-2024-08245
1391,2024-05-06,89,PUBLIC,6182.55,1236.51,7419.06,309.13,927.38,6182.55,412.17,15,2024-05-07,2024-05-09,2024-07-25,Formation technique,PO-56687-mu,2024,DRAFT,,FAC-2024-27799
1392,2024-11-06,93,PRIVE,33964.0,6792.8,40756.8,0.0,0.0,40756.8,1698.2,20,2024-11-08,,2025-01-30,Formation technique,PO-94883-wF,2024,DRAFT,,FAC-2024-77302
1395,2024-05-28,47,PRIVE,5601.68,1120.34,6722.02,0.0,0.0,6722.02,1400.42,4,2024-05-28,2024-06-01,2024-08-03,Hébergement cloud,PO-28378-Zr,2024,SENT,,FAC-2024-18663
1396,2023-12-31,44,PUBLIC,1855.76,371.15,2226.91,92.79,278.36,1855.76,231.97,8,2024-01-01,,2024-03-09,Hébergement cloud,PO-26457-op,2023,SENT,,FAC-2023-35851
1397,2024-06-04,73,PRIVE,8414.21,1682.84,10097.05,0.0,0.0,10097.05,1202.03,7,2024-06-05,,2024-07-13,Développement logiciel,PO-22804-lw,2024,OVERDUE,,FAC-2024-39543
1398,2024-08-05,28,PRIVE,9604.64,1920.93,11525.57,0.0,0.0,11525.57,600.29,16,2024-08-07,2024-08-10,2024-11-02,Hébergement cloud,PO-69562-ny,2024,SENT,,FAC-2024-79481
1399,2024-11-06,17,PRIVE,3334.68,666.94,4001.62,0.0,0.0,4001.62,277.89,12,2024-11-07,2024-11-08,2025-01-30,Développement logiciel,PO-46474-Bl,2024,DRAFT,,FAC-2024-38171
1400,2024-02-19,56,PRIVE,33963.83,6792.77,40756.6,0.0,0.0,40756.6,1787.57,19,2024-02-20,,2024-05-14,Maintenance SaaS,PO-49812-HE,2024,OVERDUE,,FAC-2024-62657
1401,2025-05-15,39,PUBLIC,14235.65,2847.13,17082.78,711.78,2135.35,14235.65,1294.15,11,2025-05-16,,2025-07-17,Formation technique,PO-23560-he,2025,SENT,,FAC-2025-31047
1402,2024-10-16,6,PUBLIC,5583.13,1116.63,6699.76,279.16,837.47,5583.13,797.59,7,2024-10-18,,2024-12-26,Maintenance SaaS,PO-54175-xs,2024,SENT,,FAC-2024-76350
1403,2024-09-25,97,PRIVE,7458.55,1491.71,8950.26,0.0,0.0,8950.26,678.05,11,2024-09-26,2024-09-29,2024-12-03,Développement logiciel,PO-07876-Uy,2024,SENT,,FAC-2024-09430
1404,2023-09-03,62,PRIVE,5590.76,1118.15,6708.91,0.0,0.0,6708.91,1397.69,4,2023-09-03,,2023-11-18,Maintenance SaaS,PO-12552-Dv,2023,SENT,,FAC-2023-78976
1408,2023-08-01,94,PUBLIC,9719.28,1943.86,11663.14,485.96,1457.89,9719.29,1079.92,9,2023-08-01,2023-08-06,2023-09-24,Consulting IT,PO-86048-Bt,2023,SENT,,FAC-2023-71525
1410,2025-04-04,68,PUBLIC,31684.97,6336.99,38021.96,1584.25,4752.75,31684.96,1667.63,19,2025-04-04,2025-04-05,2025-06-05,Consulting IT,PO-96027-DS,2025,SENT,,FAC-2025-96564
1411,2023-12-08,10,PRIVE,5254.19,1050.84,6305.03,0.0,0.0,6305.03,309.07,17,2023-12-10,2023-12-12,2024-01-13,Maintenance SaaS,PO-97129-jY,2023,SENT,,FAC-2023-60662
1412,2025-01-09,21,PUBLIC,657.16,131.43,788.59,32.86,98.57,657.16,657.16,1,2025-01-09,2025-01-14,2025-03-06,Consulting IT,PO-91001-Qv,2025,SENT,,FAC-2025-30089
1414,2024-02-16,11,PUBLIC,38211.6,7642.32,45853.92,1910.58,5731.74,38211.6,1910.58,20,2024-02-17,,2024-03-31,Maintenance SaaS,PO-07353-LZ,2024,SENT,,FAC-2024-72756
1416,2024-02-08,16,PRIVE,3797.09,759.42,4556.51,0.0,0.0,4556.51,345.19,11,2024-02-10,2024-02-09,2024-04-12,Consulting IT,PO-96834-Uj,2024,SENT,,FAC-2024-62406
1418,2024-09-06,22,PUBLIC,9399.84,1879.97,11279.81,469.99,1409.98,9399.84,1566.64,6,2024-09-08,,2024-10-12,Consulting IT,PO-77696-UO,2024,OVERDUE,,FAC-2024-22587
1420,2025-07-23,68,PUBLIC,1034.0,206.8,1240.8,51.7,155.1,1034.0,1034.0,1,2025-07-25,,2025-09-21,Licence logicielle,PO-45545-mW,2025,SENT,,FAC-2025-39659
1422,2024-04-07,10,PRIVE,6054.86,1210.97,7265.83,0.0,0.0,7265.83,864.98,7,2024-04-07,2024-04-09,2024-06-21,Formation technique,PO-68369-qG,2024,SENT,,FAC-2024-03917
1423,2024-10-21,27,PRIVE,8870.16,1774.03,10644.19,0.0,0.0,10644.19,739.18,12,2024-10-21,,2024-12-22,Licence logicielle,PO-65793-LK,2024,SENT,,FAC-2024-19702
1424,2024-01-09,42,PUBLIC,7750.32,1550.06,9300.38,387.52,1162.55,7750.31,968.79,8,2024-01-11,,2024-02-20,Hébergement cloud,PO-62877-QQ,2024,SENT,,FAC-2024-44821
1425,2023-11-19,26,PUBLIC,2728.33,545.67,3274.0,136.42,409.25,2728.33,160.49,17,2023-11-19,2023-11-23,2024-01-02,Formation technique,PO-32044-yl,2023,OVERDUE,,FAC-2023-48964
1426,2024-10-10,68,PUBLIC,3574.71,714.94,4289.65,178.74,536.21,3574.7,397.19,9,2024-10-10,2024-10-13,2024-11-28,Maintenance SaaS,PO-26361-tl,2024,SENT,,FAC-2024-92006
1427,2023-12-03,75,PRIVE,2859.78,571.96,3431.74,0.0,0.0,3431.74,259.98,11,2023-12-05,2023-12-08,2024-01-13,Hébergement cloud,PO-67164-kP,2023,DRAFT,,FAC-2023-46557
1429,2024-05-18,11,PUBLIC,2450.58,490.12,2940.7,122.53,367.59,2450.58,816.86,3,2024-05-19,,2024-08-03,Hébergement cloud,PO-44480-Mc,2024,SENT,,FAC-2024-22546
1431,2024-06-08,58,PRIVE,1615.55,323.11,1938.66,0.0,0.0,1938.66,1615.55,1,2024-06-08,,2024-08-26,Maintenance SaaS,PO-60614-fX,2024,OVERDUE,,FAC-2024-14803
1432,2025-04-20,41,PRIVE,31950.02,6390.0,38340.02,0.0,0.0,38340.02,1681.58,19,2025-04-21,,2025-05-21,Développement logiciel,PO-03197-qD,2025,OVERDUE,,FAC-2025-18366
1435,2024-06-28,87,PRIVE,17670.29,3534.06,21204.35,0.0,0.0,21204.35,1606.39,11,2024-06-30,2024-06-29,2024-09-12,Maintenance SaaS,PO-76353-gV,2024,OVERDUE,,FAC-2024-23964
1436,2023-09-22,82,PUBLIC,1947.78,389.56,2337.34,97.39,292.17,1947.78,324.63,6,2023-09-23,2023-09-25,2023-11-06,Consulting IT,PO-85286-wX,2023,OVERDUE,,FAC-2023-17651
1438,2025-02-14,6,PUBLIC,28206.24,5641.25,33847.49,1410.31,4230.94,28206.24,1762.89,16,2025-02-16,,2025-04-12,Hébergement cloud,PO-42751-fN,2025,OVERDUE,,FAC-2025-65899
1440,2025-04-19,28,PRIVE,1642.37,328.47,1970.84,0.0,0.0,1970.84,1642.37,1,2025-04-20,,2025-05-26,Consulting IT,PO-71420-FN,2025,SENT,,FAC-2025-37697
1443,2024-11-28,32,PUBLIC,1080.0,216.0,1296.0,54.0,162.0,1080.0,540.0,2,2024-11-28,2024-11-29,2025-02-08,Maintenance SaaS,PO-55798-PL,2024,OVERDUE,,FAC-2024-53312
1444,2024-08-07,35,PUBLIC,32241.18,6448.24,38689.42,1612.06,4836.18,32241.18,1896.54,17,2024-08-07,2024-08-11,2024-10-03,Hébergement cloud,PO-87742-me,2024,OVERDUE,,FAC-2024-45819
1445,2024-03-22,9,PUBLIC,11073.24,2214.65,13287.89,553.66,1660.99,11073.24,922.77,12,2024-03-24,2024-03-25,2024-04-24,Consulting IT,PO-16113-Hm,2024,OVERDUE,,FAC-2024-49234
1447,2024-09-27,40,PRIVE,11153.16,2230.63,13383.79,0.0,0.0,13383.79,619.62,18,2024-09-27,2024-09-28,2024-11-04,Maintenance SaaS,PO-73737-gw,2024,SENT,,FAC-2024-42275
1448,2024-10-13,95,PUBLIC,5679.08,1135.82,6814.9,283.95,851.86,5679.09,1419.77,4,2024-10-13,2024-10-15,2024-12-12,Consulting IT,PO-73561-PC,2024,DRAFT,,FAC-2024-66120
1449,2025-01-29,88,PRIVE,33181.96,6636.39,39818.35,0.0,0.0,39818.35,1951.88,17,2025-01-30,,2025-04-22,Développement logiciel,PO-51478-sS,2025,SENT,,FAC-2025-70000
1451,2024-03-31,24,PUBLIC,3792.0,758.4,4550.4,189.6,568.8,3792.0,237.0,16,2024-03-31,,2024-06-29,Hébergement cloud,PO-01222-bl,2024,DRAFT,,FAC-2024-57455
1454,2025-06-04,93,PRIVE,10274.76,2054.95,12329.71,0.0,0.0,12329.71,1141.64,9,2025-06-06,,2025-07-22,Formation technique,PO-85225-mv,2025,SENT,,FAC-2025-93574
1456,2025-06-12,92,PUBLIC,7789.46,1557.89,9347.35,389.47,1168.42,7789.46,1112.78,7,2025-06-12,2025-06-13,2025-09-10,Licence logicielle,PO-22794-uP,2025,CANCELLED,,FAC-2025-03040
1457,2024-07-09,94,PUBLIC,22413.24,4482.65,26895.89,1120.66,3361.99,22413.24,1245.18,18,2024-07-09,,2024-10-07,Développement logiciel,PO-37692-Gv,2024,SENT,,FAC-2024-83188
1459,2024-07-20,24,PUBLIC,17739.72,3547.94,21287.66,886.99,2660.96,17739.71,1478.31,12,2024-07-20,2024-07-24,2024-09-20,Formation technique,PO-52231-ot,2024,OVERDUE,,FAC-2024-89086
1461,2024-01-13,25,PUBLIC,526.56,105.31,631.87,26.33,78.98,526.56,175.52,3,2024-01-15,2024-01-18,2024-04-03,Licence logicielle,PO-88413-Zn,2024,SENT,,FAC-2024-16372
1462,2024-11-25,34,PUBLIC,3718.0,743.6,4461.6,185.9,557.7,3718.0,743.6,5,2024-11-26,2024-11-26,2025-01-12,Hébergement cloud,PO-81043-XG,2024,SENT,,FAC-2024-95999
1463,2023-09-23,76,PUBLIC,6313.28,1262.66,7575.94,315.66,946.99,6313.29,1578.32,4,2023-09-25,2023-09-27,2023-12-20,Développement logiciel,PO-52465-yp,2023,DRAFT,,FAC-2023-31337
1465,2024-09-03,60,PUBLIC,2935.56,587.11,3522.67,146.78,440.33,2935.56,489.26,6,2024-09-04,2024-09-07,2024-10-18,Développement logiciel,PO-74747-ps,2024,SENT,,FAC-2024-11024
1467,2025-03-22,100,PRIVE,3745.38,749.08,4494.46,0.0,0.0,4494.46,1248.46,3,2025-03-23,2025-03-24,2025-05-17,Hébergement cloud,PO-15297-yG,2025,OVERDUE,,FAC-2025-19156
1469,2024-05-05,98,PUBLIC,971.14,194.23,1165.37,48.56,145.67,971.14,971.14,1,2024-05-07,2024-05-08,2024-07-01,Maintenance SaaS,PO-45031-KI,2024,CANCELLED,,FAC-2024-24018
1472,2024-02-02,48,PRIVE,5621.64,1124.33,6745.97,0.0,0.0,6745.97,1873.88,3,2024-02-03,,2024-03-04,Licence logicielle,PO-86635-mp,2024,SENT,,FAC-2024-28511
1474,2024-07-05,87,PRIVE,5294.14,1058.83,6352.97,0.0,0.0,6352.97,311.42,17,2024-07-05,,2024-08-20,Développement logiciel,PO-14171-gS,2024,OVERDUE,,FAC-2024-62933
1475,2024-07-11,83,PRIVE,710.06,142.01,852.07,0.0,0.0,852.07,710.06,1,2024-07-12,2024-07-13,2024-09-10,Hébergement cloud,PO-94623-Sm,2024,SENT,,FAC-2024-48416
1477,2024-01-22,90,PRIVE,1100.94,220.19,1321.13,0.0,0.0,1321.13,183.49,6,2024-01-23,2024-01-25,2024-02-21,Formation technique,PO-23696-oI,2024,OVERDUE,,FAC-2024-83624
1478,2024-02-14,61,PRIVE,6251.6,1250.32,7501.92,0.0,0.0,7501.92,1562.9,4,2024-02-16,2024-02-17,2024-04-24,Formation technique,PO-01508-OJ,2024,SENT,,FAC-2024-93064
1479,2023-08-10,27,PRIVE,14807.88,2961.58,17769.46,0.0,0.0,17769.46,822.66,18,2023-08-11,2023-08-13,2023-10-29,Maintenance SaaS,PO-12435-UN,2023,DRAFT,,FAC-2023-74810
1481,2024-06-22,48,PRIVE,14995.62,2999.12,17994.74,0.0,0.0,17994.74,833.09,18,2024-06-23,2024-06-27,2024-08-12,Formation technique,PO-79903-RE,2024,SENT,,FAC-2024-31724
1482,2024-12-09,47,PRIVE,4909.29,981.86,5891.15,0.0,0.0,5891.15,1636.43,3,2024-12-09,2024-12-14,2025-01-26,Développement logiciel,PO-04321-tu,2024,SENT,,FAC-2024-98747
1483,2025-05-30,34,PUBLIC,18322.2,3664.44,21986.64,916.11,2748.33,18322.2,1832.22,10,2025-05-31,2025-05-31,2025-07-05,Hébergement cloud,PO-22072-Br,2025,SENT,,FAC-2025-17556
1485,2024-06-19,28,PRIVE,12774.86,2554.97,15329.83,0.0,0.0,15329.83,1824.98,7,2024-06-19,,2024-08-18,Consulting IT,PO-31517-gj,2024,OVERDUE,,FAC-2024-95142
1487,2023-10-28,36,PUBLIC,417.35,83.47,500.82,20.87,62.6,417.35,417.35,1,2023-10-30,,2023-11-27,Licence logicielle,PO-46693-vo,2023,OVERDUE,,FAC-2023-79790
1489,2024-07-28,3,PRIVE,17194.32,3438.86,20633.18,0.0,0.0,20633.18,955.24,18,2024-07-28,2024-08-01,2024-09-09,Hébergement cloud,PO-79362-px,2024,OVERDUE,,FAC-2024-34719
1492,2024-01-31,68,PUBLIC,6615.44,1323.09,7938.53,330.77,992.32,6615.44,1653.86,4,2024-02-01,2024-02-04,2024-04-04,Hébergement cloud,PO-33939-qH,2024,SENT,,FAC-2024-32929
1495,2025-07-03,71,PRIVE,3978.96,795.79,4774.75,0.0,0.0,4774.75,663.16,6,2025-07-03,,2025-09-11,Hébergement cloud,PO-94780-jB,2025,SENT,,FAC-2025-29232
1497,2024-04-30,92,PUBLIC,4013.01,802.6,4815.61,200.65,601.95,4013.01,1337.67,3,2024-05-01,,2024-06-24,Consulting IT,PO-44174-Gd,2024,OVERDUE,,FAC-2024-40911
1498,2024-02-14,4,PRIVE,13885.28,2777.06,16662.34,0.0,0.0,16662.34,867.83,16,2024-02-15,,2024-05-05,Maintenance SaaS,PO-65515-Kh,2024,DRAFT,,FAC-2024-13824
1499,2024-11-07,83,PRIVE,4134.12,826.82,4960.94,0.0,0.0,4960.94,689.02,6,2024-11-08,,2025-01-13,Licence logicielle,PO-43687-NN,2024,SENT,,FAC-2024-81049
1500,2024-05-10,7,PUBLIC,2971.5,594.3,3565.8,148.58,445.73,2971.49,198.1,15,2024-05-10,2024-05-15,2024-08-08,Licence logicielle,PO-48865-lK,2024,SENT,,FAC-2024-67854
1502,2023-08-26,72,PUBLIC,1702.4,340.48,2042.88,85.12,255.36,1702.4,106.4,16,2023-08-26,2023-08-31,2023-10-25,Maintenance SaaS,PO-31122-jf,2023,SENT,,FAC-2023-71868
1503,2025-06-11,13,PUBLIC,1156.12,231.22,1387.34,57.81,173.42,1156.11,289.03,4,2025-06-12,2025-06-14,2025-08-11,Développement logiciel,PO-04088-UX,2025,SENT,,FAC-2025-22891
1504,2023-11-25,85,PRIVE,737.54,147.51,885.05,0.0,0.0,885.05,737.54,1,2023-11-26,,2024-01-10,Consulting IT,PO-19492-fx,2023,SENT,,FAC-2023-47256
1505,2023-10-31,93,PRIVE,13316.32,2663.26,15979.58,0.0,0.0,15979.58,1664.54,8,2023-11-02,2023-11-04,2023-12-15,Hébergement cloud,PO-16914-Xr,2023,SENT,,FAC-2023-96037
1507,2024-01-11,40,PRIVE,22336.48,4467.3,26803.78,0.0,0.0,26803.78,1396.03,16,2024-01-11,,2024-02-29,Hébergement cloud,PO-32484-nz,2024,OVERDUE,,FAC-2024-99609
1508,2023-10-20,99,PUBLIC,14631.5,2926.3,17557.8,731.58,2194.73,14631.49,1125.5,13,2023-10-21,2023-10-24,2023-12-09,Développement logiciel,PO-70135-bS,2023,SENT,,FAC-2023-22421
1510,2023-12-23,20,PRIVE,1422.38,284.48,1706.86,0.0,0.0,1706.86,711.19,2,2023-12-25,2023-12-26,2024-02-23,Maintenance SaaS,PO-51679-YK,2023,CANCELLED,,FAC-2023-42974
1513,2024-09-03,22,PUBLIC,15744.24,3148.85,18893.09,787.21,2361.64,15744.24,1749.36,9,2024-09-03,,2024-10-16,Hébergement cloud,PO-70872-Vd,2024,SENT,,FAC-2024-18161
1514,2025-01-02,96,PRIVE,17426.36,3485.27,20911.63,0.0,0.0,20911.63,1025.08,17,2025-01-04,2025-01-05,2025-02-21,Développement logiciel,PO-96631-dc,2025,SENT,,FAC-2025-46329
1515,2025-06-03,47,PRIVE,17290.78,3458.16,20748.94,0.0,0.0,20748.94,1330.06,13,2025-06-04,2025-06-05,2025-07-17,Hébergement cloud,PO-23912-BM,2025,SENT,,FAC-2025-84399
1516,2025-07-09,94,PUBLIC,2958.94,591.79,3550.73,147.95,443.84,2958.94,1479.47,2,2025-07-11,2025-07-10,2025-08-19,Formation technique,PO-30836-mM,2025,SENT,,FAC-2025-78792
1520,2024-05-27,66,PRIVE,2747.52,549.5,3297.02,0.0,0.0,3297.02,1373.76,2,2024-05-28,2024-05-30,2024-08-09,Licence logicielle,PO-93253-SA,2024,CANCELLED,,FAC-2024-52484
1522,2023-08-17,2,PRIVE,9849.4,1969.88,11819.28,0.0,0.0,11819.28,895.4,11,2023-08-19,2023-08-20,2023-10-22,Formation technique,PO-60086-Pf,2023,SENT,,FAC-2023-69533
1523,2024-09-23,84,PRIVE,7867.4,1573.48,9440.88,0.0,0.0,9440.88,1966.85,4,2024-09-25,,2024-12-12,Développement logiciel,PO-21488-az,2024,SENT,,FAC-2024-50313
1527,2023-11-07,43,PRIVE,4605.84,921.17,5527.01,0.0,0.0,5527.01,511.76,9,2023-11-07,,2023-12-26,Licence logicielle,PO-92059-Ku,2023,OVERDUE,,FAC-2023-61759
1528,2023-10-29,1,PRIVE,4656.8,931.36,5588.16,0.0,0.0,5588.16,291.05,16,2023-10-29,2023-11-02,2023-11-28,Consulting IT,PO-90291-Km,2023,DRAFT,,FAC-2023-80823
1530,2025-07-27,11,PUBLIC,5958.56,1191.71,7150.27,297.93,893.78,5958.56,1489.64,4,2025-07-27,2025-07-30,2025-08-29,Maintenance SaaS,PO-26785-jO,2025,DRAFT,,FAC-2025-26711
1533,2024-10-04,9,PUBLIC,9855.15,1971.03,11826.18,492.76,1478.27,9855.15,1971.03,5,2024-10-06,2024-10-08,2024-12-22,Consulting IT,PO-38442-Jo,2024,CANCELLED,,FAC-2024-12803
1536,2024-11-20,8,PUBLIC,3642.72,728.54,4371.26,182.14,546.41,3642.71,607.12,6,2024-11-20,2024-11-25,2025-01-19,Consulting IT,PO-66557-Jl,2024,OVERDUE,,FAC-2024-49812
1539,2025-01-03,85,PRIVE,1207.14,241.43,1448.57,0.0,0.0,1448.57,402.38,3,2025-01-04,2025-01-07,2025-02-13,Maintenance SaaS,PO-50107-nP,2025,SENT,,FAC-2025-57646
1540,2023-12-14,89,PUBLIC,4321.36,864.27,5185.63,216.07,648.2,4321.36,540.17,8,2023-12-16,2023-12-19,2024-01-19,Développement logiciel,PO-27006-Vf,2023,SENT,,FAC-2023-42131
1542,2023-08-06,44,PUBLIC,21963.9,4392.78,26356.68,1098.2,3294.59,21963.89,1568.85,14,2023-08-06,2023-08-10,2023-09-22,Maintenance SaaS,PO-24950-nt,2023,CANCELLED,,FAC-2023-03684
1543,2024-06-27,43,PRIVE,12836.59,2567.32,15403.91,0.0,0.0,15403.91,675.61,19,2024-06-28,2024-06-28,2024-09-11,Consulting IT,PO-60279-Ec,2024,SENT,,FAC-2024-33243
1544,2023-09-29,55,PUBLIC,26686.43,5337.29,32023.72,1334.32,4002.96,26686.44,1569.79,17,2023-10-01,,2023-12-05,Consulting IT,PO-92688-hI,2023,SENT,,FAC-2023-14772
1545,2024-12-10,11,PUBLIC,13635.4,2727.08,16362.48,681.77,2045.31,13635.4,681.77,20,2024-12-12,2024-12-14,2025-01-10,Formation technique,PO-49374-Yv,2024,SENT,,FAC-2024-28058
1546,2025-04-03,14,PRIVE,1617.21,323.44,1940.65,0.0,0.0,1940.65,231.03,7,2025-04-04,,2025-06-05,Maintenance SaaS,PO-31626-Rx,2025,OVERDUE,,FAC-2025-18988
1547,2025-06-10,70,PUBLIC,16593.98,3318.8,19912.78,829.7,2489.1,16593.98,1276.46,13,2025-06-10,2025-06-12,2025-08-12,Hébergement cloud,PO-13006-NR,2025,OVERDUE,,FAC-2025-08513
1548,2024-08-09,59,PUBLIC,12341.12,2468.22,14809.34,617.06,1851.17,12341.11,1542.64,8,2024-08-11,,2024-09-28,Développement logiciel,PO-81953-rN,2024,CANCELLED,,FAC-2024-82787
1549,2025-02-14,79,PUBLIC,29877.84,5975.57,35853.41,1493.89,4481.68,29877.84,1659.88,18,2025-02-16,,2025-05-14,Licence logicielle,PO-32399-og,2025,SENT,,FAC-2025-26560
1550,2023-10-13,71,PRIVE,27048.28,5409.66,32457.94,0.0,0.0,32457.94,1932.02,14,2023-10-13,2023-10-17,2023-11-15,Développement logiciel,PO-40119-xN,2023,CANCELLED,,FAC-2023-70533
