INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER
6674,2024-12-13,73,PRIVE,10621.38,2124.28,12745.66,0.0,0.0,12745.66,559.02,19,2024-12-15,2024-12-17,2025-03-03,Licence logicielle,PO-86084-jm,2024,PAID,2025-03-02,FAC-2024-52318
6677,2024-04-01,25,PUBLIC,11678.4,2335.68,14014.08,583.92,1751.76,11678.4,729.9,16,2024-04-02,,2024-05-09,Licence logicielle,PO-66208-HM,2024,PAID,2024-05-15,FAC-2024-90565
6681,2023-09-25,93,PRIVE,22489.44,4497.89,26987.33,0.0,0.0,26987.33,1405.59,16,2023-09-27,2023-09-27,2023-11-24,Maintenance SaaS,PO-76833-Zx,2023,PAID,2023-12-02,FAC-2023-46910
6683,2025-03-31,35,PUBLIC,2526.76,505.35,3032.11,126.34,379.01,2526.76,631.69,4,2025-04-02,2025-04-04,2025-06-26,Consulting IT,PO-01748-VB,2025,PAID,2025-06-15,FAC-2025-35054
6685,2025-01-20,4,PRIVE,18998.04,3799.61,22797.65,0.0,0.0,22797.65,1583.17,12,2025-01-20,2025-01-23,2025-03-25,Développement logiciel,PO-85870-MA,2025,PAID,2025-04-06,FAC-2025-93273
6686,2023-09-07,65,PUBLIC,440.34,88.07,528.41,22.02,66.05,440.34,220.17,2,2023-09-08,2023-09-08,2023-12-01,Formation technique,PO-41860-qp,2023,PAID,2023-11-17,FAC-2023-47336
6691,2023-08-21,2,PRIVE,5036.01,1007.2,6043.21,0.0,0.0,6043.21,719.43,7,2023-08-22,2023-08-25,2023-10-19,Consulting IT,PO-26868-TZ,2023,PAID,2023-10-31,FAC-2023-40439
6697,2024-08-16,12,PRIVE,6589.76,1317.95,7907.71,0.0,0.0,7907.71,411.86,16,2024-08-18,2024-08-18,2024-10-15,Hébergement cloud,PO-81498-KH,2024,PAID,2024-10-10,FAC-2024-11950
6699,2024-08-04,85,PRIVE,3432.04,686.41,4118.45,0.0,0.0,4118.45,858.01,4,2024-08-06,2024-08-05,2024-09-17,Hébergement cloud,PO-94179-lo,2024,PAID,2024-09-26,FAC-2024-69086
6708,2023-09-21,52,PUBLIC,1626.49,325.3,1951.79,81.32,243.97,1626.5,1626.49,1,2023-09-21,2023-09-22,2023-11-21,Maintenance SaaS,PO-85744-IZ,2023,PAID,2023-11-28,FAC-2023-06930
6713,2024-05-15,17,PRIVE,2314.41,462.88,2777.29,0.0,0.0,2777.29,330.63,7,2024-05-16,,2024-07-13,Maintenance SaaS,PO-47292-hP,2024,PAID,2024-07-11,FAC-2024-41819
6716,2023-09-24,68,PUBLIC,1585.52,317.1,1902.62,79.28,237.83,1585.51,1585.52,1,2023-09-24,2023-09-25,2023-12-17,Consulting IT,PO-97307-Dv,2023,PAID,2023-12-04,FAC-2023-06600
6717,2025-03-30,96,PRIVE,13630.59,2726.12,16356.71,0.0,0.0,16356.71,1514.51,9,2025-03-31,2025-04-04,2025-06-05,Maintenance SaaS,PO-06564-wO,2025,PAID,2025-06-05,FAC-2025-77185
6721,2025-04-23,89,PUBLIC,10740.78,2148.16,12888.94,537.04,1611.12,10740.78,596.71,18,2025-04-25,2025-04-26,2025-07-03,Formation technique,PO-49131-Lq,2025,PAID,2025-07-01,FAC-2025-87341
6725,2023-11-12,49,PRIVE,7850.4,1570.08,9420.48,0.0,0.0,9420.48,1962.6,4,2023-11-14,2023-11-16,2024-01-24,Formation technique,PO-29606-gw,2023,PAID,2024-02-05,FAC-2023-63876
6726,2024-01-11,95,PUBLIC,5724.18,1144.84,6869.02,286.21,858.63,5724.18,408.87,14,2024-01-13,2024-01-15,2024-03-08,Consulting IT,PO-01542-LI,2024,PAID,2024-03-16,FAC-2024-55226
6732,2025-03-21,15,PUBLIC,12055.16,2411.03,14466.19,602.76,1808.27,12055.16,927.32,13,2025-03-22,,2025-06-05,Développement logiciel,PO-94290-hS,2025,PAID,2025-06-12,FAC-2025-69185
6733,2024-04-04,45,PRIVE,19600.98,3920.2,23521.18,0.0,0.0,23521.18,1400.07,14,2024-04-05,2024-04-09,2024-06-27,Maintenance SaaS,PO-06228-Io,2024,PAID,2024-07-02,FAC-2024-59452
6734,2024-09-04,73,PRIVE,8082.63,1616.53,9699.16,0.0,0.0,9699.16,898.07,9,2024-09-06,2024-09-06,2024-11-26,Consulting IT,PO-83019-xC,2024,PAID,2024-11-14,FAC-2024-85497
6735,2024-03-18,43,PRIVE,5408.43,1081.69,6490.12,0.0,0.0,6490.12,1802.81,3,2024-03-18,,2024-04-30,Maintenance SaaS,PO-25653-Eo,2024,PAID,2024-05-10,FAC-2024-93515
6739,2024-09-19,50,PRIVE,1713.92,342.78,2056.7,0.0,0.0,2056.7,214.24,8,2024-09-19,2024-09-22,2024-11-07,Consulting IT,PO-42425-PU,2024,PAID,2024-11-15,FAC-2024-33382
6740,2024-11-03,30,PRIVE,2779.8,555.96,3335.76,0.0,0.0,3335.76,1389.9,2,2024-11-04,2024-11-05,2025-01-29,Hébergement cloud,PO-91301-nv,2024,PAID,2025-01-16,FAC-2024-88649
6742,2025-05-08,46,PUBLIC,3738.51,747.7,4486.21,186.93,560.78,3738.5,415.39,9,2025-05-09,2025-05-11,2025-07-21,Licence logicielle,PO-45627-Yg,2025,PAID,2025-07-09,FAC-2025-36715
6743,2024-02-14,95,PUBLIC,6467.35,1293.47,7760.82,323.37,970.1,6467.35,1293.47,5,2024-02-16,2024-02-19,2024-05-02,Formation technique,PO-00730-zG,2024,PAID,2024-05-16,FAC-2024-12203
6744,2024-05-18,37,PRIVE,13496.98,2699.4,16196.38,0.0,0.0,16196.38,1928.14,7,2024-05-18,,2024-06-19,Maintenance SaaS,PO-42045-XO,2024,PAID,2024-06-21,FAC-2024-41654
6748,2023-12-01,5,PRIVE,2366.0,473.2,2839.2,0.0,0.0,2839.2,182.0,13,2023-12-01,2023-12-06,2024-01-01,Consulting IT,PO-74758-gE,2023,PAID,2024-01-01,FAC-2023-95358
6750,2023-08-05,27,PRIVE,24636.78,4927.36,29564.14,0.0,0.0,29564.14,1759.77,14,2023-08-07,2023-08-06,2023-09-23,Hébergement cloud,PO-18665-yn,2023,PAID,2023-09-13,FAC-2023-48388
6755,2024-04-29,6,PUBLIC,4020.3,804.06,4824.36,201.02,603.05,4020.29,446.7,9,2024-04-29,2024-05-04,2024-07-26,Développement logiciel,PO-39644-kO,2024,PAID,2024-07-11,FAC-2024-06017
6756,2025-06-06,36,PUBLIC,2545.65,509.13,3054.78,127.28,381.85,2545.65,509.13,5,2025-06-06,,2025-07-18,Hébergement cloud,PO-38128-ua,2025,PAID,2025-07-28,FAC-2025-52622
6758,2024-09-01,51,PUBLIC,2262.84,452.57,2715.41,113.14,339.43,2262.84,377.14,6,2024-09-01,2024-09-03,2024-11-12,Développement logiciel,PO-20847-BD,2024,PAID,2024-11-23,FAC-2024-22557
6759,2023-08-22,24,PUBLIC,3043.82,608.76,3652.58,152.19,456.57,3043.82,234.14,13,2023-08-23,,2023-10-20,Maintenance SaaS,PO-60340-lA,2023,PAID,2023-10-10,FAC-2023-37572
6760,2024-06-14,32,PUBLIC,30247.84,6049.57,36297.41,1512.39,4537.18,30247.84,1890.49,16,2024-06-15,2024-06-17,2024-08-27,Hébergement cloud,PO-31012-cC,2024,PAID,2024-08-29,FAC-2024-65690
6761,2024-03-31,82,PUBLIC,885.14,177.03,1062.17,44.26,132.77,885.14,442.57,2,2024-03-31,2024-04-04,2024-06-16,Hébergement cloud,PO-15842-Rz,2024,PAID,2024-06-18,FAC-2024-40445
6762,2024-01-31,87,PRIVE,28844.48,5768.9,34613.38,0.0,0.0,34613.38,1802.78,16,2024-02-01,2024-02-02,2024-04-08,Formation technique,PO-49245-bb,2024,PAID,2024-03-31,FAC-2024-46130
6767,2023-10-08,51,PUBLIC,530.37,106.07,636.44,26.52,79.56,530.36,530.37,1,2023-10-09,2023-10-11,2024-01-03,Maintenance SaaS,PO-01020-zd,2023,PAID,2024-01-16,FAC-2023-50155
6768,2023-09-17,86,PRIVE,4559.2,911.84,5471.04,0.0,0.0,5471.04,227.96,20,2023-09-17,,2023-10-23,Maintenance SaaS,PO-05942-vO,2023,PAID,2023-10-24,FAC-2023-31964
6770,2024-05-03,11,PUBLIC,2233.5,446.7,2680.2,111.68,335.03,2233.49,148.9,15,2024-05-05,2024-05-08,2024-07-30,Consulting IT,PO-06387-EQ,2024,PAID,2024-07-24,FAC-2024-50405
6771,2025-05-07,34,PUBLIC,1013.54,202.71,1216.25,50.68,152.03,1013.54,92.14,11,2025-05-07,,2025-06-23,Hébergement cloud,PO-78428-Gf,2025,PAID,2025-06-18,FAC-2025-42396
6773,2024-04-11,59,PUBLIC,12910.92,2582.18,15493.1,645.55,1936.64,12910.91,1075.91,12,2024-04-12,,2024-07-06,Consulting IT,PO-01456-UL,2024,PAID,2024-07-02,FAC-2024-15904
6775,2024-02-18,42,PUBLIC,7827.0,1565.4,9392.4,391.35,1174.05,7827.0,1565.4,5,2024-02-19,2024-02-22,2024-04-29,Consulting IT,PO-99406-nk,2024,PAID,2024-04-14,FAC-2024-35945
6776,2023-12-01,77,PUBLIC,17351.4,3470.28,20821.68,867.57,2602.71,17351.4,1735.14,10,2023-12-02,2023-12-06,2024-02-02,Développement logiciel,PO-36824-vo,2023,PAID,2024-02-03,FAC-2023-47918
6777,2025-02-03,65,PUBLIC,8848.5,1769.7,10618.2,442.43,1327.28,8848.49,1769.7,5,2025-02-03,2025-02-06,2025-05-01,Maintenance SaaS,PO-93162-Ly,2025,PAID,2025-04-21,FAC-2025-33990
6779,2024-05-25,97,PRIVE,5741.45,1148.29,6889.74,0.0,0.0,6889.74,1148.29,5,2024-05-27,2024-05-26,2024-08-09,Développement logiciel,PO-92949-Wm,2024,PAID,2024-08-17,FAC-2024-72614
6784,2024-10-21,25,PUBLIC,1334.75,266.95,1601.7,66.74,200.21,1334.75,1334.75,1,2024-10-21,,2024-12-21,Formation technique,PO-32867-ka,2024,PAID,2025-01-02,FAC-2024-41907
6787,2024-05-21,68,PUBLIC,3695.4,739.08,4434.48,184.77,554.31,3695.4,307.95,12,2024-05-22,2024-05-25,2024-07-06,Hébergement cloud,PO-40838-xi,2024,PAID,2024-07-01,FAC-2024-84254
6789,2024-08-14,1,PRIVE,6497.6,1299.52,7797.12,0.0,0.0,7797.12,649.76,10,2024-08-16,2024-08-17,2024-10-08,Formation technique,PO-74488-vL,2024,PAID,2024-10-12,FAC-2024-32598
6790,2024-08-24,69,PRIVE,9016.38,1803.28,10819.66,0.0,0.0,10819.66,1001.82,9,2024-08-24,2024-08-25,2024-11-15,Licence logicielle,PO-88793-Xi,2024,PAID,2024-11-21,FAC-2024-39930
6791,2025-01-16,24,PUBLIC,25913.16,5182.63,31095.79,1295.66,3886.97,25913.16,1439.62,18,2025-01-18,2025-01-18,2025-02-16,Formation technique,PO-73627-FR,2025,PAID,2025-02-28,FAC-2025-80755
6796,2024-01-01,19,PRIVE,21342.15,4268.43,25610.58,0.0,0.0,25610.58,1422.81,15,2024-01-01,2024-01-05,2024-03-03,Licence logicielle,PO-63077-Rc,2024,PAID,2024-03-14,FAC-2024-60381
6798,2024-11-02,12,PRIVE,1490.0,298.0,1788.0,0.0,0.0,1788.0,745.0,2,2024-11-04,2024-11-06,2024-12-10,Hébergement cloud,PO-44152-DF,2024,PAID,2024-12-10,FAC-2024-16890
6799,2024-06-28,50,PRIVE,9854.56,1970.91,11825.47,0.0,0.0,11825.47,615.91,16,2024-06-30,2024-06-29,2024-08-17,Formation technique,PO-83080-Gu,2024,PAID,2024-08-12,FAC-2024-88597
6801,2025-02-24,20,PRIVE,1038.7,207.74,1246.44,0.0,0.0,1246.44,1038.7,1,2025-02-26,2025-03-01,2025-03-31,Hébergement cloud,PO-72587-Nn,2025,PAID,2025-03-30,FAC-2025-72016
6803,2024-04-07,69,PRIVE,25653.51,5130.7,30784.21,0.0,0.0,30784.21,1509.03,17,2024-04-07,2024-04-12,2024-05-07,Hébergement cloud,PO-53740-IQ,2024,PAID,2024-05-19,FAC-2024-83207
6804,2024-01-03,87,PRIVE,11617.68,2323.54,13941.22,0.0,0.0,13941.22,1452.21,8,2024-01-04,2024-01-05,2024-02-09,Formation technique,PO-48869-Mh,2024,PAID,2024-01-27,FAC-2024-60961
6805,2024-07-07,75,PRIVE,8070.88,1614.18,9685.06,0.0,0.0,9685.06,504.43,16,2024-07-08,,2024-09-27,Consulting IT,PO-71211-jY,2024,PAID,2024-09-23,FAC-2024-96075
6806,2025-06-12,18,PUBLIC,12421.71,2484.34,14906.05,621.09,1863.26,12421.7,1380.19,9,2025-06-12,2025-06-13,2025-08-01,Licence logicielle,PO-34830-Uu,2025,PAID,2025-08-02,FAC-2025-99296
6808,2024-11-26,45,PRIVE,1114.06,222.81,1336.87,0.0,0.0,1336.87,557.03,2,2024-11-27,2024-11-27,2025-01-18,Hébergement cloud,PO-40062-rs,2024,PAID,2025-01-27,FAC-2024-39204
6809,2023-10-03,36,PUBLIC,14731.27,2946.25,17677.52,736.56,2209.69,14731.27,775.33,19,2023-10-05,,2023-12-08,Licence logicielle,PO-40305-oA,2023,PAID,2023-12-02,FAC-2023-30174
6812,2025-06-06,27,PRIVE,7370.16,1474.03,8844.19,0.0,0.0,8844.19,1842.54,4,2025-06-07,2025-06-08,2025-08-02,Maintenance SaaS,PO-99413-Cm,2025,PAID,2025-07-23,FAC-2025-78379
6813,2023-11-05,38,PRIVE,7712.6,1542.52,9255.12,0.0,0.0,9255.12,1928.15,4,2023-11-06,2023-11-08,2023-12-30,Licence logicielle,PO-72354-AZ,2023,PAID,2023-12-25,FAC-2023-30714
6814,2024-06-14,36,PUBLIC,1425.79,285.16,1710.95,71.29,213.87,1425.79,1425.79,1,2024-06-14,2024-06-15,2024-07-14,Développement logiciel,PO-83459-Qx,2024,PAID,2024-07-03,FAC-2024-67649
6817,2023-07-31,41,PRIVE,30123.18,6024.64,36147.82,0.0,0.0,36147.82,1673.51,18,2023-08-02,2023-08-02,2023-10-01,Consulting IT,PO-95923-oj,2023,PAID,2023-09-22,FAC-2023-73363
6818,2025-04-21,41,PRIVE,1912.38,382.48,2294.86,0.0,0.0,2294.86,318.73,6,2025-04-23,,2025-07-10,Développement logiciel,PO-46141-ue,2025,PAID,2025-06-25,FAC-2025-92134
6820,2023-10-13,2,PRIVE,24594.48,4918.9,29513.38,0.0,0.0,29513.38,1366.36,18,2023-10-14,2023-10-17,2023-12-29,Développement logiciel,PO-30868-iA,2023,PAID,2024-01-09,FAC-2023-36150
6822,2024-07-05,88,PRIVE,8866.24,1773.25,10639.49,0.0,0.0,10639.49,554.14,16,2024-07-07,2024-07-10,2024-09-22,Développement logiciel,PO-27173-Ej,2024,PAID,2024-09-22,FAC-2024-00351
6823,2024-07-27,10,PRIVE,21651.88,4330.38,25982.26,0.0,0.0,25982.26,1273.64,17,2024-07-28,2024-08-01,2024-10-24,Développement logiciel,PO-75041-lc,2024,PAID,2024-10-09,FAC-2024-98047
6824,2025-07-13,20,PRIVE,16239.2,3247.84,19487.04,0.0,0.0,19487.04,811.96,20,2025-07-14,2025-07-14,2025-09-25,Licence logicielle,PO-32526-VC,2025,PAID,2025-10-03,FAC-2025-97852
6827,2024-01-29,16,PRIVE,20732.16,4146.43,24878.59,0.0,0.0,24878.59,1295.76,16,2024-01-29,,2024-04-18,Consulting IT,PO-19285-xk,2024,PAID,2024-04-06,FAC-2024-85104
6829,2025-01-06,5,PRIVE,12065.34,2413.07,14478.41,0.0,0.0,14478.41,1723.62,7,2025-01-06,2025-01-10,2025-04-06,Licence logicielle,PO-58922-zg,2025,PAID,2025-03-25,FAC-2025-85453
6832,2025-02-22,96,PRIVE,11115.6,2223.12,13338.72,0.0,0.0,13338.72,555.78,20,2025-02-23,,2025-04-30,Licence logicielle,PO-57678-Uf,2025,PAID,2025-04-17,FAC-2025-99553
6835,2024-04-11,53,PUBLIC,3529.44,705.89,4235.33,176.47,529.42,3529.44,294.12,12,2024-04-12,2024-04-16,2024-05-27,Licence logicielle,PO-33133-ip,2024,PAID,2024-06-07,FAC-2024-61618
6845,2023-12-03,91,PRIVE,5687.29,1137.46,6824.75,0.0,0.0,6824.75,812.47,7,2023-12-03,,2024-01-20,Hébergement cloud,PO-44788-lV,2023,PAID,2024-01-17,FAC-2023-95584
6847,2024-11-11,19,PRIVE,2399.84,479.97,2879.81,0.0,0.0,2879.81,599.96,4,2024-11-13,2024-11-14,2024-12-22,Hébergement cloud,PO-60675-VM,2024,PAID,2024-12-26,FAC-2024-03152
6850,2024-01-28,67,PRIVE,12464.32,2492.86,14957.18,0.0,0.0,14957.18,779.02,16,2024-01-29,2024-01-31,2024-04-10,Maintenance SaaS,PO-57581-mQ,2024,PAID,2024-03-28,FAC-2024-00992
6851,2024-05-19,38,PRIVE,1454.86,290.97,1745.83,0.0,0.0,1745.83,85.58,17,2024-05-20,2024-05-22,2024-08-03,Développement logiciel,PO-86370-ya,2024,PAID,2024-08-04,FAC-2024-27487
6854,2024-09-08,74,PUBLIC,1967.42,393.48,2360.9,98.37,295.11,1967.42,983.71,2,2024-09-10,,2024-11-06,Développement logiciel,PO-90861-OG,2024,PAID,2024-11-21,FAC-2024-92358
6855,2024-11-27,57,PUBLIC,4032.76,806.55,4839.31,201.64,604.91,4032.76,1008.19,4,2024-11-28,2024-11-29,2025-01-11,Développement logiciel,PO-37458-Yi,2024,PAID,2025-01-19,FAC-2024-54521
6856,2025-01-02,10,PRIVE,3457.68,691.54,4149.22,0.0,0.0,4149.22,576.28,6,2025-01-03,2025-01-03,2025-03-08,Hébergement cloud,PO-97314-xq,2025,PAID,2025-03-16,FAC-2025-39996
6858,2024-05-11,41,PRIVE,11050.5,2210.1,13260.6,0.0,0.0,13260.6,736.7,15,2024-05-12,2024-05-16,2024-06-14,Maintenance SaaS,PO-53663-Hq,2024,PAID,2024-05-30,FAC-2024-20377
6859,2023-10-17,89,PUBLIC,1943.2,388.64,2331.84,97.16,291.48,1943.2,242.9,8,2023-10-17,2023-10-22,2023-12-04,Consulting IT,PO-20915-RP,2023,PAID,2023-11-24,FAC-2023-56581
6863,2025-05-02,20,PRIVE,1914.96,382.99,2297.95,0.0,0.0,2297.95,957.48,2,2025-05-03,2025-05-07,2025-06-29,Consulting IT,PO-92930-Kr,2025,PAID,2025-06-20,FAC-2025-41995
6866,2024-04-17,47,PRIVE,4461.12,892.22,5353.34,0.0,0.0,5353.34,1115.28,4,2024-04-19,2024-04-18,2024-07-03,Formation technique,PO-25918-TP,2024,PAID,2024-07-13,FAC-2024-68270
6867,2024-04-07,83,PRIVE,24461.92,4892.38,29354.3,0.0,0.0,29354.3,1528.87,16,2024-04-09,2024-04-08,2024-06-30,Maintenance SaaS,PO-32651-Xa,2024,PAID,2024-06-24,FAC-2024-10150
6868,2023-09-09,28,PRIVE,15971.52,3194.3,19165.82,0.0,0.0,19165.82,998.22,16,2023-09-10,2023-09-10,2023-11-23,Consulting IT,PO-42119-wa,2023,PAID,2023-11-29,FAC-2023-44655
6877,2025-02-16,99,PUBLIC,298.35,59.67,358.02,14.92,44.75,298.35,298.35,1,2025-02-18,2025-02-19,2025-04-17,Développement logiciel,PO-73771-BF,2025,PAID,2025-04-06,FAC-2025-75649
6878,2023-10-28,5,PRIVE,24520.26,4904.05,29424.31,0.0,0.0,29424.31,1290.54,19,2023-10-28,,2024-01-06,Formation technique,PO-73064-Rk,2023,PAID,2023-12-28,FAC-2023-90763
6882,2025-04-04,92,PUBLIC,13793.4,2758.68,16552.08,689.67,2069.01,13793.4,1379.34,10,2025-04-06,2025-04-06,2025-06-14,Consulting IT,PO-33847-Ps,2025,PAID,2025-06-24,FAC-2025-99456
6884,2025-07-23,5,PRIVE,26212.21,5242.44,31454.65,0.0,0.0,31454.65,1379.59,19,2025-07-23,,2025-08-24,Formation technique,PO-13562-yK,2025,PAID,2025-08-29,FAC-2025-74569
6889,2023-08-31,18,PUBLIC,2318.57,463.71,2782.28,115.93,347.79,2318.56,122.03,19,2023-09-02,2023-09-04,2023-10-16,Maintenance SaaS,PO-47952-Wf,2023,PAID,2023-10-12,FAC-2023-55193
6890,2024-10-10,100,PRIVE,30449.88,6089.98,36539.86,0.0,0.0,36539.86,1691.66,18,2024-10-11,2024-10-11,2024-12-22,Consulting IT,PO-89642-pI,2024,PAID,2024-12-24,FAC-2024-02047
6892,2024-08-27,59,PUBLIC,1277.48,255.5,1532.98,63.87,191.62,1277.49,1277.48,1,2024-08-27,2024-08-29,2024-10-17,Consulting IT,PO-10465-fB,2024,PAID,2024-10-15,FAC-2024-45304
6895,2024-05-07,11,PUBLIC,2845.2,569.04,3414.24,142.26,426.78,2845.2,948.4,3,2024-05-09,2024-05-08,2024-07-10,Développement logiciel,PO-93422-cS,2024,PAID,2024-07-03,FAC-2024-20068
6896,2023-12-06,66,PRIVE,3740.49,748.1,4488.59,0.0,0.0,4488.59,287.73,13,2023-12-07,,2024-02-01,Maintenance SaaS,PO-38312-OU,2023,PAID,2024-02-07,FAC-2023-62298
6904,2024-03-31,34,PUBLIC,21212.46,4242.49,25454.95,1060.62,3181.87,21212.46,1178.47,18,2024-04-02,2024-04-02,2024-06-01,Hébergement cloud,PO-61392-pX,2024,PAID,2024-06-07,FAC-2024-42265
6906,2025-03-04,37,PRIVE,4467.33,893.47,5360.8,0.0,0.0,5360.8,1489.11,3,2025-03-05,2025-03-06,2025-05-08,Développement logiciel,PO-63731-ep,2025,PAID,2025-05-17,FAC-2025-30587
6908,2025-07-09,2,PRIVE,1176.0,235.2,1411.2,0.0,0.0,1411.2,294.0,4,2025-07-10,2025-07-13,2025-08-12,Maintenance SaaS,PO-57954-jE,2025,PAID,2025-07-30,FAC-2025-08567
6912,2025-01-14,51,PUBLIC,8549.82,1709.96,10259.78,427.49,1282.47,8549.82,474.99,18,2025-01-16,2025-01-18,2025-03-10,Développement logiciel,PO-87696-zt,2025,PAID,2025-03-19,FAC-2025-53030
6913,2023-10-06,82,PUBLIC,12105.3,2421.06,14526.36,605.26,1815.8,12105.3,1210.53,10,2023-10-08,,2023-12-15,Formation technique,PO-28466-PR,2023,PAID,2023-12-24,FAC-2023-85380
6914,2024-04-09,42,PUBLIC,1106.66,221.33,1327.99,55.33,166.0,1106.66,553.33,2,2024-04-09,,2024-05-16,Maintenance SaaS,PO-56301-qB,2024,PAID,2024-05-02,FAC-2024-00431
6919,2024-01-13,56,PRIVE,19685.44,3937.09,23622.53,0.0,0.0,23622.53,1230.34,16,2024-01-15,,2024-03-21,Développement logiciel,PO-83813-Zd,2024,PAID,2024-03-10,FAC-2024-97784
6922,2023-10-12,23,PRIVE,8809.4,1761.88,10571.28,0.0,0.0,10571.28,1761.88,5,2023-10-13,,2023-12-06,Formation technique,PO-86789-Zm,2023,PAID,2023-12-16,FAC-2023-48330
6924,2024-11-19,8,PUBLIC,10770.66,2154.13,12924.79,538.53,1615.6,10770.66,1196.74,9,2024-11-20,,2025-01-26,Maintenance SaaS,PO-28799-FU,2024,PAID,2025-01-27,FAC-2024-11656
6926,2025-07-23,54,PRIVE,5490.65,1098.13,6588.78,0.0,0.0,6588.78,1098.13,5,2025-07-23,2025-07-26,2025-08-23,Maintenance SaaS,PO-74469-yi,2025,PAID,2025-08-25,FAC-2025-75609
6927,2024-03-25,87,PRIVE,32175.22,6435.04,38610.26,0.0,0.0,38610.26,1892.66,17,2024-03-26,,2024-05-25,Formation technique,PO-60301-gK,2024,PAID,2024-05-27,FAC-2024-34206
6929,2024-02-21,29,PUBLIC,13130.14,2626.03,15756.17,656.51,1969.52,13130.14,691.06,19,2024-02-23,2024-02-24,2024-05-11,Licence logicielle,PO-98794-Xm,2024,PAID,2024-04-28,FAC-2024-77424
6930,2023-09-23,100,PRIVE,26749.33,5349.87,32099.2,0.0,0.0,32099.2,1573.49,17,2023-09-23,2023-09-24,2023-11-04,Formation technique,PO-02234-OK,2023,PAID,2023-11-16,FAC-2023-38809
6932,2025-02-21,12,PRIVE,4884.3,976.86,5861.16,0.0,0.0,5861.16,814.05,6,2025-02-23,2025-02-22,2025-04-24,Hébergement cloud,PO-90546-Mz,2025,PAID,2025-05-06,FAC-2025-85666
6937,2024-08-08,79,PUBLIC,5513.4,1102.68,6616.08,275.67,827.01,5513.4,1837.8,3,2024-08-08,2024-08-09,2024-09-11,Maintenance SaaS,PO-25170-Do,2024,PAID,2024-08-29,FAC-2024-37304
6943,2023-08-21,26,PUBLIC,1839.8,367.96,2207.76,91.99,275.97,1839.8,367.96,5,2023-08-23,,2023-10-08,Développement logiciel,PO-71666-hE,2023,PAID,2023-10-05,FAC-2023-57944
6946,2024-09-18,3,PRIVE,14775.86,2955.17,17731.03,0.0,0.0,17731.03,1343.26,11,2024-09-20,2024-09-23,2024-12-14,Développement logiciel,PO-62540-hs,2024,PAID,2024-12-22,FAC-2024-77827
6948,2023-09-08,77,PUBLIC,3487.2,697.44,4184.64,174.36,523.08,3487.2,435.9,8,2023-09-08,2023-09-09,2023-11-29,Licence logicielle,PO-83106-yK,2023,PAID,2023-11-20,FAC-2023-75352
6951,2023-09-08,61,PRIVE,19998.22,3999.64,23997.86,0.0,0.0,23997.86,1818.02,11,2023-09-09,2023-09-11,2023-10-12,Formation technique,PO-68956-vE,2023,PAID,2023-10-23,FAC-2023-71857
6952,2024-12-27,29,PUBLIC,4855.52,971.1,5826.62,242.78,728.33,4855.51,1213.88,4,2024-12-27,,2025-02-18,Licence logicielle,PO-07843-qu,2024,PAID,2025-02-23,FAC-2024-89381
6953,2024-03-07,82,PUBLIC,8289.4,1657.88,9947.28,414.47,1243.41,8289.4,592.1,14,2024-03-08,2024-03-11,2024-05-18,Consulting IT,PO-67942-Ve,2024,PAID,2024-05-21,FAC-2024-01558
6956,2025-05-19,4,PRIVE,651.36,130.27,781.63,0.0,0.0,781.63,54.28,12,2025-05-21,2025-05-24,2025-08-05,Formation technique,PO-92634-fx,2025,PAID,2025-07-28,FAC-2025-86804
6957,2023-08-07,29,PUBLIC,23808.26,4761.65,28569.91,1190.41,3571.24,23808.26,1700.59,14,2023-08-07,2023-08-12,2023-09-23,Développement logiciel,PO-88816-le,2023,PAID,2023-10-04,FAC-2023-79900
6958,2025-06-11,86,PRIVE,5313.48,1062.7,6376.18,0.0,0.0,6376.18,1328.37,4,2025-06-12,2025-06-15,2025-09-09,Licence logicielle,PO-44164-GD,2025,PAID,2025-09-10,FAC-2025-69824
6965,2024-05-26,24,PUBLIC,1542.95,308.59,1851.54,77.15,231.44,1542.95,1542.95,1,2024-05-27,,2024-06-27,Formation technique,PO-34737-vh,2024,PAID,2024-06-15,FAC-2024-10677
6966,2023-09-19,58,PRIVE,4584.23,916.85,5501.08,0.0,0.0,5501.08,654.89,7,2023-09-20,2023-09-20,2023-10-21,Développement logiciel,PO-68635-cQ,2023,PAID,2023-10-09,FAC-2023-69046
6967,2023-08-28,16,PRIVE,1042.76,208.55,1251.31,0.0,0.0,1251.31,260.69,4,2023-08-30,,2023-11-03,Licence logicielle,PO-54762-US,2023,PAID,2023-10-20,FAC-2023-30993
6968,2024-01-01,63,PUBLIC,1209.04,241.81,1450.85,60.45,181.36,1209.04,151.13,8,2024-01-01,,2024-02-14,Maintenance SaaS,PO-75100-ar,2024,PAID,2024-02-12,FAC-2024-52646
