statement_id,statement_date,operation_label,additional_label,debit,credit,comments,related_invoice_id,related_expense_id,value_date,source_filename
1945,2024-11-29,TRANSFERT Abonnements,REF: EXP202402336 - MENSUEL,484.33,,Paiement depense EXP202402336,,2336,2024-11-29,bank_export_20241129.csv
1946,2025-06-02,VIR REF EXP202502581,REF: EXP202502581 - DIVERS,5076.2,,Paiement depense EXP202502581,,2581,2025-06-02,bank_export_20250602.csv
1947,2024-11-12,VIREMENT EXP202403251,REF: EXP202403251 - ANNUEL,3851.98,,Paiement depense EXP202403251,,3251,2024-11-12,bank_export_20241112.csv
1948,2024-10-12,TRANSFERT Juridique_Conformité,REF: EXP202405602 - ANNUEL,8046.21,,Paiement depense EXP202405602,,5602,2024-10-12,bank_export_20241012.csv
1949,2025-07-10,TRANSFERT Licences_Logicielles,REF: EXP202503826 - TRIMESTRIEL,6073.16,,Paiement depense EXP202503826,,3826,2025-07-10,bank_export_20250710.csv
1950,2024-10-01,RÉCURRENCE LinkedIn Recruiter,REF: EXP202403882 - MENSUEL,790.8,,Paiement depense EXP202403882,,3882,2024-10-01,bank_export_20241001.csv
1951,2025-03-24,VIR REF EXP202505633,REF: EXP202505633 - ANNUEL,5589.52,,Paiement depense EXP202505633,,5633,2025-03-24,bank_export_20250324.csv
1952,2024-08-22,TRANSFERT Assurances,REF: EXP202401832 - ANNUEL,14128.64,,Paiement depense EXP202401832,,1832,2024-08-22,bank_export_20240822.csv
1953,2025-05-18,TRANSFERT Frais_Bancaires,REF: EXP202502561 - MENSUEL,991.98,,Paiement depense EXP202502561,,2561,2025-05-18,bank_export_20250518.csv
1954,2024-09-01,VIR REF EXP202401052,REF: EXP202401052 - ANNUEL,21126.2,,Paiement depense EXP202401052,,1052,2024-09-01,bank_export_20240901.csv
1955,2025-07-02,RÉCURRENCE Révision contrat,REF: EXP202505328 - TRIMESTRIEL,3302.96,,Paiement depense EXP202505328,,5328,2025-07-02,bank_export_20250702.csv
1956,2025-07-16,TRANSFERT Conseil,REF: EXP202503426 - DIVERS,9085.1,,Paiement depense EXP202503426,,3426,2025-07-16,bank_export_20250716.csv
1957,2024-12-20,CHÈQUE EXP202401371,REF: EXP202401371 - DIVERS,873.07,,Paiement depense EXP202401371,,1371,2024-12-20,bank_export_20241220.csv
1958,2025-04-23,PAIEMENT CB Services_Publiques,REF: EXP202503785 - MENSUEL,615.11,,Paiement depense EXP202503785,,3785,2025-04-23,bank_export_20250423.csv
1959,2024-10-25,RÉCURRENCE Slack Premium,REF: EXP202400811 - MENSUEL,690.66,,Paiement depense EXP202400811,,811,2024-10-25,bank_export_20241025.csv
1960,2025-05-17,CHÈQUE N°501697,REF: EXP202501697 - ANNUEL,7337.58,,Paiement depense EXP202501697,,1697,2025-05-17,bank_export_20250517.csv
1961,2024-11-18,CHÈQUE EXP202402213,REF: EXP202402213 - DIVERS,2839.68,,Paiement depense EXP202402213,,2213,2024-11-18,bank_export_20241118.csv
1962,2025-04-18,RÉCURRENCE Révision contrat,REF: EXP202505318 - TRIMESTRIEL,2609.75,,Paiement depense EXP202505318,,5318,2025-04-18,bank_export_20250418.csv
1963,2025-06-04,PRLV Facture eau,REF: EXP202500932 - MENSUEL,918.05,,Paiement depense EXP202500932,,932,2025-06-04,bank_export_20250604.csv
1964,2025-02-05,VIREMENT EXP202504588,REF: EXP202504588 - ANNUEL,7961.69,,Paiement depense EXP202504588,,4588,2025-02-05,bank_export_20250205.csv
1965,2024-11-13,PAIEMENT CB Services_Publiques,REF: EXP202401421 - MENSUEL,1061.0,,Paiement depense EXP202401421,,1421,2024-11-13,bank_export_20241113.csv
1966,2025-04-05,VIREMENT EXP202504944,REF: EXP202504944 - ANNUEL,9906.56,,Paiement depense EXP202504944,,4944,2025-04-05,bank_export_20250405.csv
1967,2024-11-14,RÉCURRENCE Consultation juridique,REF: EXP202403891 - TRIMESTRIEL,3031.38,,Paiement depense EXP202403891,,3891,2024-11-14,bank_export_20241114.csv
1968,2025-05-01,CHÈQUE N°503887,REF: EXP202503887 - ANNUEL,8130.49,,Paiement depense EXP202503887,,3887,2025-05-01,bank_export_20250501.csv
1969,2025-06-22,PRLV Google Cloud Platform,REF: EXP202504134 - MENSUEL,1280.7,,Paiement depense EXP202504134,,4134,2025-06-22,bank_export_20250622.csv
1970,2025-03-08,CB Transfert internatio,REF: EXP202502882 - MENSUEL,766.42,,Paiement depense EXP202502882,,2882,2025-03-08,bank_export_20250308.csv
1971,2025-05-19,VIREMENT EXP202504005,REF: EXP202504005 - ANNUEL,7374.61,,Paiement depense EXP202504005,,4005,2025-05-19,bank_export_20250519.csv
1972,2025-01-29,VIREMENT EXP202500462,REF: EXP202500462 - ANNUEL,8819.02,,Paiement depense EXP202500462,,462,2025-01-29,bank_export_20250129.csv
1973,2025-06-02,CHÈQUE N°501116,REF: EXP202501116 - DIVERS,378.78,,Paiement depense EXP202501116,,1116,2025-06-02,bank_export_20250602.csv
1974,2025-07-07,PRÉLÈVEMENT AUTO Frais_Bancaires,REF: EXP202500702 - MENSUEL,328.99,,Paiement depense EXP202500702,,702,2025-07-07,bank_export_20250707.csv
1975,2024-08-05,TRANSFERT Divertissement,REF: EXP202405397 - DIVERS,805.08,,Paiement depense EXP202405397,,5397,2024-08-05,bank_export_20240805.csv
1976,2024-11-04,TRANSFERT Équipement,REF: EXP202400387 - ANNUEL,3231.17,,Paiement depense EXP202400387,,387,2024-11-04,bank_export_20241104.csv
1977,2025-07-13,RÉCURRENCE Power BI Pro,REF: EXP202505961 - TRIMESTRIEL,1417.93,,Paiement depense EXP202505961,,5961,2025-07-13,bank_export_20250713.csv
1978,2024-10-16,VIR REF EXP202406275,REF: EXP202406275 - MENSUEL,798.75,,Paiement depense EXP202406275,,6275,2024-10-16,bank_export_20241016.csv
1979,2024-08-31,CB Outil Performance,REF: EXP202405306 - MENSUEL,578.97,,Paiement depense EXP202405306,,5306,2024-08-31,bank_export_20240831.csv
1980,2025-03-26,TRANSFERT Déplacements,REF: EXP202501773 - DIVERS,5059.1,,Paiement depense EXP202501773,,1773,2025-03-26,bank_export_20250326.csv
1981,2025-07-10,CHÈQUE N°503096,REF: EXP202503096 - ANNUEL,4091.3,,Paiement depense EXP202503096,,3096,2025-07-10,bank_export_20250710.csv
1982,2025-03-12,CHÈQUE N°505088,REF: EXP202505088 - ANNUEL,24995.83,,Paiement depense EXP202505088,,5088,2025-03-12,bank_export_20250312.csv
1983,2025-01-16,PAIEMENT CB Services_Publiques,REF: EXP202505886 - MENSUEL,1444.67,,Paiement depense EXP202505886,,5886,2025-01-16,bank_export_20250116.csv
1984,2025-04-24,TRANSFERT Services_Publiques,REF: EXP202505235 - MENSUEL,325.07,,Paiement depense EXP202505235,,5235,2025-04-24,bank_export_20250424.csv
1985,2025-07-19,RÉCURRENCE Google Ads,REF: EXP202502410 - TRIMESTRIEL,4868.38,,Paiement depense EXP202502410,,2410,2025-07-19,bank_export_20250719.csv
1986,2024-11-06,CHÈQUE N°405168,REF: EXP202405168 - ANNUEL,13951.68,,Paiement depense EXP202405168,,5168,2024-11-06,bank_export_20241106.csv
1987,2025-03-25,PAIEMENT CB Outils_RH,REF: EXP202504472 - MENSUEL,752.13,,Paiement depense EXP202504472,,4472,2025-03-25,bank_export_20250325.csv
1988,2025-05-21,CB Workday,REF: EXP202505238 - MENSUEL,832.74,,Paiement depense EXP202505238,,5238,2025-05-21,bank_export_20250521.csv
1989,2024-09-29,PAIEMENT CB Frais_Bancaires,REF: EXP202402323 - MENSUEL,668.05,,Paiement depense EXP202402323,,2323,2024-09-29,bank_export_20240929.csv
1990,2024-09-05,CHÈQUE N°406393,REF: EXP202406393 - ANNUEL,3941.36,,Paiement depense EXP202406393,,6393,2024-09-05,bank_export_20240905.csv
1991,2025-04-21,VIREMENT EXP202501462,REF: EXP202501462 - MENSUEL,933.12,,Paiement depense EXP202501462,,1462,2025-04-21,bank_export_20250421.csv
1992,2025-07-05,TRANSFERT Assurances,REF: EXP202506059 - ANNUEL,12358.32,,Paiement depense EXP202506059,,6059,2025-07-05,bank_export_20250705.csv
1993,2025-01-02,CHÈQUE N°400672,REF: EXP202400672 - ANNUEL,9112.95,,Paiement depense EXP202400672,,672,2025-01-02,bank_export_20250102.csv
1994,2024-09-13,CAISSE Conseil,REF: EXP202402964 - DIVERS,9847.48,,Paiement depense EXP202402964,,2964,2024-09-13,bank_export_20240913.csv
1995,2025-01-04,RÉCURRENCE LinkedIn Recruiter,REF: EXP202502553 - MENSUEL,185.18,,Paiement depense EXP202502553,,2553,2025-01-04,bank_export_20250104.csv
1996,2025-06-28,TRANSFERT Équipement,REF: EXP202505080 - ANNUEL,7656.23,,Paiement depense EXP202505080,,5080,2025-06-28,bank_export_20250628.csv
1997,2024-11-17,TRANSFERT Frais_Bancaires,REF: EXP202402228 - MENSUEL,929.41,,Paiement depense EXP202402228,,2228,2024-11-17,bank_export_20241117.csv
1998,2024-11-20,TRANSFERT Assurances,REF: EXP202404812 - ANNUEL,14435.06,,Paiement depense EXP202404812,,4812,2024-11-20,bank_export_20241120.csv
1999,2025-01-29,VIR REF EXP202501214,REF: EXP202501214 - DIVERS,796.66,,Paiement depense EXP202501214,,1214,2025-01-29,bank_export_20250129.csv
2000,2024-10-14,CHÈQUE N°400836,REF: EXP202400836 - TRIMESTRIEL,3096.91,,Paiement depense EXP202400836,,836,2024-10-14,bank_export_20241014.csv
2001,2025-06-26,CHÈQUE N°501790,REF: EXP202501790 - ANNUEL,4770.54,,Paiement depense EXP202501790,,1790,2025-06-26,bank_export_20250626.csv
2002,2025-05-29,PRÉLÈVEMENT AUTO Abonnements,REF: EXP202506442 - MENSUEL,113.72,,Paiement depense EXP202506442,,6442,2025-05-29,bank_export_20250529.csv
2003,2025-07-04,PRLV LinkedIn Recruiter,REF: EXP202500696 - MENSUEL,900.19,,Paiement depense EXP202500696,,696,2025-07-04,bank_export_20250704.csv
2004,2025-02-14,PAIEMENT CB Abonnements,REF: EXP202500730 - MENSUEL,238.78,,Paiement depense EXP202500730,,730,2025-02-14,bank_export_20250214.csv
2005,2025-05-04,CHÈQUE N°504926,REF: EXP202504926 - ANNUEL,15214.05,,Paiement depense EXP202504926,,4926,2025-05-04,bank_export_20250504.csv
2006,2024-10-19,VIR REF EXP202404147,REF: EXP202404147 - DIVERS,135.57,,Paiement depense EXP202404147,,4147,2024-10-19,bank_export_20241019.csv
2007,2025-05-24,TRANSFERT Licences_Logicielles,REF: EXP202503009 - TRIMESTRIEL,1469.76,,Paiement depense EXP202503009,,3009,2025-05-24,bank_export_20250524.csv
2008,2024-09-29,PAIEMENT CB Frais_Bancaires,REF: EXP202405800 - MENSUEL,813.36,,Paiement depense EXP202405800,,5800,2024-09-29,bank_export_20240929.csv
2009,2024-10-12,RÉCURRENCE Logiciel ATS,REF: EXP202405594 - MENSUEL,774.09,,Paiement depense EXP202405594,,5594,2024-10-12,bank_export_20241012.csv
2010,2025-04-20,PRLV Téléphonie entreprise,REF: EXP202504382 - MENSUEL,830.17,,Paiement depense EXP202504382,,4382,2025-04-20,bank_export_20250420.csv
2011,2025-01-10,VIR REF EXP202405826,REF: EXP202405826 - ANNUEL,16433.19,,Paiement depense EXP202405826,,5826,2025-01-10,bank_export_20250110.csv
2012,2025-05-14,VIREMENT EXP202503028,REF: EXP202503028 - MENSUEL,514.49,,Paiement depense EXP202503028,,3028,2025-05-14,bank_export_20250514.csv
2013,2025-06-20,VIREMENT EXP202500151,REF: EXP202500151 - ANNUEL,3681.38,,Paiement depense EXP202500151,,151,2025-06-20,bank_export_20250620.csv
2014,2024-12-24,PAIEMENT CB Abonnements,REF: EXP202404912 - MENSUEL,704.22,,Paiement depense EXP202404912,,4912,2024-12-24,bank_export_20241224.csv
2015,2024-09-14,PRLV DigitalOcean,REF: EXP202400812 - MENSUEL,272.61,,Paiement depense EXP202400812,,812,2024-09-14,bank_export_20240914.csv
2016,2024-08-23,TRANSFERT Licences_Logicielles,REF: EXP202400985 - ANNUEL,18695.71,,Paiement depense EXP202400985,,985,2024-08-23,bank_export_20240823.csv
2017,2024-11-15,CHÈQUE N°402014,REF: EXP202402014 - DIVERS,2994.69,,Paiement depense EXP202402014,,2014,2024-11-15,bank_export_20241115.csv
2018,2025-03-12,CB Slack Premium,REF: EXP202505118 - MENSUEL,189.1,,Paiement depense EXP202505118,,5118,2025-03-12,bank_export_20250312.csv
2019,2024-08-28,VIREMENT EXP202403693,REF: EXP202403693 - MENSUEL,387.25,,Paiement depense EXP202403693,,3693,2024-08-28,bank_export_20240828.csv
2020,2024-11-27,CB Google Cloud Platfor,REF: EXP202400471 - MENSUEL,826.28,,Paiement depense EXP202400471,,471,2024-11-27,bank_export_20241127.csv
2021,2025-07-22,TRANSFERT Services_Publiques,REF: EXP202502209 - MENSUEL,647.22,,Paiement depense EXP202502209,,2209,2025-07-22,bank_export_20250722.csv
2022,2024-10-17,CB Déplacement conféren,REF: EXP202405087 - DIVERS,973.26,,Paiement depense EXP202405087,,5087,2024-10-17,bank_export_20241017.csv
2023,2025-06-27,PAIEMENT CB Services_Cloud,REF: EXP202503647 - MENSUEL,827.93,,Paiement depense EXP202503647,,3647,2025-06-27,bank_export_20250627.csv
2024,2024-10-17,CHÈQUE EXP202404451,REF: EXP202404451 - TRIMESTRIEL,3271.73,,Paiement depense EXP202404451,,4451,2024-10-17,bank_export_20241017.csv
2025,2024-09-28,VIR REF EXP202406214,REF: EXP202406214 - ANNUEL,2058.42,,Paiement depense EXP202406214,,6214,2024-09-28,bank_export_20240928.csv
2026,2025-01-07,VIREMENT EXP202401782,REF: EXP202401782 - ANNUEL,6637.58,,Paiement depense EXP202401782,,1782,2025-01-07,bank_export_20250107.csv
2027,2025-05-21,VIREMENT EXP202503093,REF: EXP202503093 - MENSUEL,898.14,,Paiement depense EXP202503093,,3093,2025-05-21,bank_export_20250521.csv
2028,2025-05-05,PRÉLÈVEMENT AUTO Services_Publiques,REF: EXP202503723 - MENSUEL,1077.83,,Paiement depense EXP202503723,,3723,2025-05-05,bank_export_20250505.csv
2029,2024-10-19,PRLV Téléphonie entreprise,REF: EXP202403332 - MENSUEL,474.06,,Paiement depense EXP202403332,,3332,2024-10-19,bank_export_20241019.csv
2030,2025-01-11,TRANSFERT Services_Publiques,REF: EXP202502803 - MENSUEL,1130.14,,Paiement depense EXP202502803,,2803,2025-01-11,bank_export_20250111.csv
2031,2025-07-08,CHÈQUE EXP202501826,REF: EXP202501826 - TRIMESTRIEL,2484.08,,Paiement depense EXP202501826,,1826,2025-07-08,bank_export_20250708.csv
2032,2024-09-06,CB Déplacement conféren,REF: EXP202402129 - DIVERS,4178.09,,Paiement depense EXP202402129,,2129,2024-09-06,bank_export_20240906.csv
2033,2024-12-12,PRÉLÈVEMENT AUTO Licences_Logicielles,REF: EXP202401868 - TRIMESTRIEL,3617.1,,Paiement depense EXP202401868,,1868,2024-12-12,bank_export_20241212.csv
2034,2024-08-15,RÉCURRENCE Abonnement Internet,REF: EXP202404060 - MENSUEL,798.06,,Paiement depense EXP202404060,,4060,2024-08-15,bank_export_20240815.csv
2035,2025-04-16,VIREMENT EXP202503413,REF: EXP202503413 - MENSUEL,606.66,,Paiement depense EXP202503413,,3413,2025-04-16,bank_export_20250416.csv
2036,2025-05-20,PAIEMENT CB Déplacements,REF: EXP202504748 - DIVERS,7856.63,,Paiement depense EXP202504748,,4748,2025-05-20,bank_export_20250520.csv
2037,2025-05-13,CHÈQUE EXP202503926,REF: EXP202503926 - TRIMESTRIEL,577.13,,Paiement depense EXP202503926,,3926,2025-05-13,bank_export_20250513.csv
2038,2024-08-12,PAIEMENT CB Abonnements,REF: EXP202400531 - MENSUEL,232.84,,Paiement depense EXP202400531,,531,2024-08-12,bank_export_20240812.csv
2039,2025-07-17,VIREMENT EXP202500339,REF: EXP202500339 - MENSUEL,266.64,,Paiement depense EXP202500339,,339,2025-07-17,bank_export_20250717.csv
2040,2024-09-22,PRLV Adobe Creative Cloud,REF: EXP202402638 - MENSUEL,186.12,,Paiement depense EXP202402638,,2638,2024-09-22,bank_export_20240922.csv
2041,2025-03-01,VIREMENT EXP202501524,REF: EXP202501524 - MENSUEL,715.13,,Paiement depense EXP202501524,,1524,2025-03-01,bank_export_20250301.csv
2042,2024-10-12,RÉCURRENCE Workday,REF: EXP202404642 - MENSUEL,1036.94,,Paiement depense EXP202404642,,4642,2024-10-12,bank_export_20241012.csv
2043,2025-01-31,TRANSFERT Assurances,REF: EXP202503623 - ANNUEL,8596.89,,Paiement depense EXP202503623,,3623,2025-01-31,bank_export_20250131.csv
2044,2025-05-18,VIREMENT EXP202504493,REF: EXP202504493 - MENSUEL,773.85,,Paiement depense EXP202504493,,4493,2025-05-18,bank_export_20250518.csv
2045,2025-02-02,TRANSFERT Services_Cloud,REF: EXP202501710 - MENSUEL,275.87,,Paiement depense EXP202501710,,1710,2025-02-02,bank_export_20250202.csv
2046,2025-03-12,PRÉLÈVEMENT AUTO Abonnements,REF: EXP202505305 - MENSUEL,420.53,,Paiement depense EXP202505305,,5305,2025-03-12,bank_export_20250312.csv
2047,2024-12-05,VIREMENT EXP202403404,REF: EXP202403404 - MENSUEL,527.15,,Paiement depense EXP202403404,,3404,2024-12-05,bank_export_20241205.csv
2048,2024-08-04,RÉCURRENCE Frais de transaction,REF: EXP202404816 - MENSUEL,547.16,,Paiement depense EXP202404816,,4816,2024-08-04,bank_export_20240804.csv
2049,2025-07-21,TRANSFERT Services_Publiques,REF: EXP202502155 - MENSUEL,809.19,,Paiement depense EXP202502155,,2155,2025-07-21,bank_export_20250721.csv
2050,2024-12-27,TRANSFERT Juridique_Conformité,REF: EXP202402482 - ANNUEL,2968.7,,Paiement depense EXP202402482,,2482,2024-12-27,bank_export_20241227.csv
2051,2024-10-12,VIREMENT EXP202402563,REF: EXP202402563 - ANNUEL,21352.72,,Paiement depense EXP202402563,,2563,2024-10-12,bank_export_20241012.csv
2052,2024-08-29,CB Papeterie,REF: EXP202405064 - DIVERS,516.68,,Paiement depense EXP202405064,,5064,2024-08-29,bank_export_20240829.csv
2053,2025-01-27,VIREMENT EXP202505670,REF: EXP202505670 - MENSUEL,662.91,,Paiement depense EXP202505670,,5670,2025-01-27,bank_export_20250127.csv
2054,2025-02-10,CB GitHub Entreprise,REF: EXP202503572 - MENSUEL,744.94,,Paiement depense EXP202503572,,3572,2025-02-10,bank_export_20250210.csv
2055,2024-08-30,VIR REF EXP202400428,REF: EXP202400428 - DIVERS,737.49,,Paiement depense EXP202400428,,428,2024-08-30,bank_export_20240830.csv
2056,2025-01-22,TRANSFERT Équipement,REF: EXP202505899 - ANNUEL,5585.68,,Paiement depense EXP202505899,,5899,2025-01-22,bank_export_20250122.csv
2057,2024-12-11,CHÈQUE N°403518,REF: EXP202403518 - DIVERS,1650.4,,Paiement depense EXP202403518,,3518,2024-12-11,bank_export_20241211.csv
2058,2024-09-23,TRANSFERT Divertissement,REF: EXP202400005 - DIVERS,801.19,,Paiement depense EXP202400005,,5,2024-09-23,bank_export_20240923.csv
2059,2025-01-26,CHÈQUE N°504151,REF: EXP202504151 - ANNUEL,2958.07,,Paiement depense EXP202504151,,4151,2025-01-26,bank_export_20250126.csv
2060,2024-10-17,VIREMENT EXP202402446,REF: EXP202402446 - TRIMESTRIEL,1570.7,,Paiement depense EXP202402446,,2446,2024-10-17,bank_export_20241017.csv
2061,2024-11-28,VIREMENT EXP202402478,REF: EXP202402478 - MENSUEL,511.18,,Paiement depense EXP202402478,,2478,2024-11-28,bank_export_20241128.csv
2062,2025-06-15,RÉCURRENCE Adobe Creative Cloud,REF: EXP202501990 - MENSUEL,671.95,,Paiement depense EXP202501990,,1990,2025-06-15,bank_export_20250615.csv
2063,2025-07-24,PAIEMENT CB Frais_Bancaires,REF: EXP202500213 - MENSUEL,723.4,,Paiement depense EXP202500213,,213,2025-07-24,bank_export_20250724.csv
2064,2025-07-28,RÉCURRENCE Adobe Creative Cloud,REF: EXP202503660 - MENSUEL,412.32,,Paiement depense EXP202503660,,3660,2025-07-28,bank_export_20250728.csv
2065,2024-08-31,PAIEMENT CB Déplacements,REF: EXP202403783 - DIVERS,3205.1,,Paiement depense EXP202403783,,3783,2024-08-31,bank_export_20240831.csv
2066,2024-09-09,CB Chauffage bureau,REF: EXP202406483 - MENSUEL,773.21,,Paiement depense EXP202406483,,6483,2024-09-09,bank_export_20240909.csv
2067,2025-05-31,VIREMENT EXP202501183,REF: EXP202501183 - ANNUEL,3850.58,,Paiement depense EXP202501183,,1183,2025-05-31,bank_export_20250531.csv
2068,2024-08-05,CHÈQUE EXP202404784,REF: EXP202404784 - ANNUEL,11335.2,,Paiement depense EXP202404784,,4784,2024-08-05,bank_export_20240805.csv
2069,2025-03-01,PAIEMENT CB Frais_Bancaires,REF: EXP202506040 - MENSUEL,233.28,,Paiement depense EXP202506040,,6040,2025-03-01,bank_export_20250301.csv
2070,2024-12-17,PRÉLÈVEMENT AUTO Frais_Bancaires,REF: EXP202405365 - MENSUEL,642.8,,Paiement depense EXP202405365,,5365,2024-12-17,bank_export_20241217.csv
2071,2025-06-01,VIR REF EXP202504008,REF: EXP202504008 - MENSUEL,584.77,,Paiement depense EXP202504008,,4008,2025-06-01,bank_export_20250601.csv
2072,2025-06-02,VIR REF EXP202504514,REF: EXP202504514 - MENSUEL,1240.19,,Paiement depense EXP202504514,,4514,2025-06-02,bank_export_20250602.csv
2073,2024-12-31,PRLV Licence Windows Server,REF: EXP202404370 - TRIMESTRIEL,2285.12,,Paiement depense EXP202404370,,4370,2024-12-31,bank_export_20241231.csv
2074,2024-11-06,CB Slack Premium,REF: EXP202403895 - MENSUEL,481.76,,Paiement depense EXP202403895,,3895,2024-11-06,bank_export_20241106.csv
2075,2024-10-08,PAIEMENT CB Services_Publiques,REF: EXP202405895 - MENSUEL,349.87,,Paiement depense EXP202405895,,5895,2024-10-08,bank_export_20241008.csv
2076,2025-07-30,VIREMENT EXP202500030,REF: EXP202500030 - MENSUEL,978.85,,Paiement depense EXP202500030,,30,2025-07-30,bank_export_20250730.csv
2077,2025-03-19,PRÉLÈVEMENT AUTO Licences_Logicielles,REF: EXP202502622 - TRIMESTRIEL,7773.23,,Paiement depense EXP202502622,,2622,2025-03-19,bank_export_20250319.csv
2078,2025-07-30,TRANSFERT Frais_Bancaires,REF: EXP202505888 - MENSUEL,695.91,,Paiement depense EXP202505888,,5888,2025-07-30,bank_export_20250730.csv
2079,2025-05-27,CHÈQUE EXP202501227,REF: EXP202501227 - ANNUEL,9356.66,,Paiement depense EXP202501227,,1227,2025-05-27,bank_export_20250527.csv
2080,2024-09-13,CHÈQUE EXP202402980,REF: EXP202402980 - ANNUEL,2916.88,,Paiement depense EXP202402980,,2980,2024-09-13,bank_export_20240913.csv
2081,2025-05-25,TRANSFERT Juridique_Conformité,REF: EXP202501294 - ANNUEL,11509.17,,Paiement depense EXP202501294,,1294,2025-05-25,bank_export_20250525.csv
2082,2024-08-14,VIR REF EXP202405119,REF: EXP202405119 - ANNUEL,6525.0,,Paiement depense EXP202405119,,5119,2024-08-14,bank_export_20240814.csv
2083,2025-02-07,CB Déplacement conféren,REF: EXP202504819 - DIVERS,3956.86,,Paiement depense EXP202504819,,4819,2025-02-07,bank_export_20250207.csv
2084,2024-11-07,TRANSFERT Services_Publiques,REF: EXP202402546 - MENSUEL,663.05,,Paiement depense EXP202402546,,2546,2024-11-07,bank_export_20241107.csv
2085,2024-08-11,VIR REF EXP202404833,REF: EXP202404833 - MENSUEL,265.93,,Paiement depense EXP202404833,,4833,2024-08-11,bank_export_20240811.csv
2086,2024-11-03,PRÉLÈVEMENT AUTO Licences_Logicielles,REF: EXP202405576 - TRIMESTRIEL,4805.29,,Paiement depense EXP202405576,,5576,2024-11-03,bank_export_20241103.csv
2087,2025-05-25,PAIEMENT CB Fournitures_Bureau,REF: EXP202502562 - DIVERS,740.67,,Paiement depense EXP202502562,,2562,2025-05-25,bank_export_20250525.csv
2088,2024-09-04,TRANSFERT Licences_Logicielles,REF: EXP202406387 - TRIMESTRIEL,5328.47,,Paiement depense EXP202406387,,6387,2024-09-04,bank_export_20240904.csv
2089,2024-12-06,VIREMENT EXP202404982,REF: EXP202404982 - ANNUEL,6997.71,,Paiement depense EXP202404982,,4982,2024-12-06,bank_export_20241206.csv
2090,2025-07-24,VIR REF EXP202505497,REF: EXP202505497 - MENSUEL,1355.32,,Paiement depense EXP202505497,,5497,2025-07-24,bank_export_20250724.csv
2091,2024-09-12,CHÈQUE N°403340,REF: EXP202403340 - ANNUEL,2560.1,,Paiement depense EXP202403340,,3340,2024-09-12,bank_export_20240912.csv
2092,2025-02-18,CHÈQUE EXP202505713,REF: EXP202505713 - TRIMESTRIEL,1627.69,,Paiement depense EXP202505713,,5713,2025-02-18,bank_export_20250218.csv
2093,2024-10-13,CHÈQUE N°401305,REF: EXP202401305 - TRIMESTRIEL,2158.06,,Paiement depense EXP202401305,,1305,2024-10-13,bank_export_20241013.csv
2094,2024-10-26,PAIEMENT CB Frais_Bancaires,REF: EXP202405516 - MENSUEL,790.01,,Paiement depense EXP202405516,,5516,2024-10-26,bank_export_20241026.csv
2095,2024-09-16,VIR REF EXP202405466,REF: EXP202405466 - MENSUEL,1150.76,,Paiement depense EXP202405466,,5466,2024-09-16,bank_export_20240916.csv
2096,2025-06-15,CHÈQUE EXP202500062,REF: EXP202500062 - ANNUEL,4939.64,,Paiement depense EXP202500062,,62,2025-06-15,bank_export_20250615.csv
2097,2024-11-02,PAIEMENT CB Services_Cloud,REF: EXP202405517 - MENSUEL,1053.04,,Paiement depense EXP202405517,,5517,2024-11-02,bank_export_20241102.csv
2098,2024-12-21,VIR REF EXP202402490,REF: EXP202402490 - TRIMESTRIEL,2647.68,,Paiement depense EXP202402490,,2490,2024-12-21,bank_export_20241221.csv
2099,2024-12-29,RÉCURRENCE GitHub Entreprise,REF: EXP202405266 - MENSUEL,551.99,,Paiement depense EXP202405266,,5266,2024-12-29,bank_export_20241229.csv
2100,2025-04-16,VIR REF EXP202503257,REF: EXP202503257 - MENSUEL,289.23,,Paiement depense EXP202503257,,3257,2025-04-16,bank_export_20250416.csv
2101,2025-01-04,CHÈQUE EXP202404080,REF: EXP202404080 - TRIMESTRIEL,3732.04,,Paiement depense EXP202404080,,4080,2025-01-04,bank_export_20250104.csv
2102,2024-08-07,VIREMENT EXP202402036,REF: EXP202402036 - MENSUEL,1441.57,,Paiement depense EXP202402036,,2036,2024-08-07,bank_export_20240807.csv
2103,2025-06-17,CB Service bancaire,REF: EXP202504266 - MENSUEL,254.6,,Paiement depense EXP202504266,,4266,2025-06-17,bank_export_20250617.csv
2104,2024-12-08,PRLV Révision contrat,REF: EXP202403015 - TRIMESTRIEL,2112.78,,Paiement depense EXP202403015,,3015,2024-12-08,bank_export_20241208.csv
2105,2025-04-11,VIR REF EXP202505723,REF: EXP202505723 - MENSUEL,404.21,,Paiement depense EXP202505723,,5723,2025-04-11,bank_export_20250411.csv
2106,2024-09-09,CHÈQUE EXP202402005,REF: EXP202402005 - DIVERS,786.76,,Paiement depense EXP202402005,,2005,2024-09-09,bank_export_20240909.csv
2107,2025-02-18,VIR REF EXP202505161,REF: EXP202505161 - MENSUEL,1486.17,,Paiement depense EXP202505161,,5161,2025-02-18,bank_export_20250218.csv
2108,2025-02-21,CHÈQUE EXP202500970,REF: EXP202500970 - ANNUEL,7784.29,,Paiement depense EXP202500970,,970,2025-02-21,bank_export_20250221.csv
2109,2025-07-06,CHÈQUE N°506100,REF: EXP202506100 - ANNUEL,21573.33,,Paiement depense EXP202506100,,6100,2025-07-06,bank_export_20250706.csv
