statement_id,statement_date,operation_label,additional_label,debit,credit,comments,related_invoice_id,related_expense_id,value_date,source_filename
140,2024-09-14,CHÈQUE PARTIE EXP202400063 1,REF: EXP202400063-P1 - PARTIEL 1/2,747.53,,Paiement partiel 1 de 2,,63,2024-09-13,export_bancaire_20240914.csv
141,2024-09-30,TRANSFERT Assurances PARTIE 2,REF: EXP202400063-P2 - PARTIEL 2/2,3764.5,,Paiement partiel 2 de 2,,63,2024-10-02,export_bancaire_20240930.csv
142,2024-12-20,PAIEMENT CB Équipement PARTIE 1,REF: EXP202400127-P1 - PARTIEL 1/3,70.63,,Paiement partiel 1 de 3,,127,2024-12-22,export_bancaire_20241220.csv
143,2024-12-30,TRANSFERT Équipement PARTIE 2,REF: EXP202400127-P2 - PARTIEL 2/3,105.38,,Paiement partiel 2 de 3,,127,2024-12-30,export_bancaire_20241230.csv
144,2024-12-29,TRANSFERT Équipement PARTIE 3,REF: EXP202400127-P3 - PARTIEL 3/3,262.01,,Paiement partiel 3 de 3,,127,2024-12-29,export_bancaire_20241229.csv
145,2025-02-26,RÉCURRENCE PARTIE 1/3,REF: EXP202500035-P1 - PARTIEL 1/3,188.21,,Paiement partiel 1 de 3,,35,2025-02-28,export_bancaire_20250226.csv
146,2025-03-02,PRÉLÈVEMENT AUTOMATIQUE Abonnements PARTIE 2,REF: EXP202500035-P2 - PARTIEL 2/3,85.09,,Paiement partiel 2 de 3,,35,2025-03-01,export_bancaire_20250302.csv
147,2025-03-04,PRÉLÈVEMENT AUTOMATIQUE Abonnements PARTIE 3,REF: EXP202500035-P3 - PARTIEL 3/3,62.64,,Paiement partiel 3 de 3,,35,2025-03-06,export_bancaire_20250304.csv
148,2024-09-13,PRÉLÈVEMENT AUTOMATIQUE Services_Publiques PARTIE 1,REF: EXP202400164-P1 - PARTIEL 1/5,133.65,,Paiement partiel 1 de 5,,164,2024-09-13,export_bancaire_20240913.csv
149,2024-09-19,CARTE PARTIE Facture eau 2,REF: EXP202400164-P2 - PARTIEL 2/5,81.2,,Paiement partiel 2 de 5,,164,2024-09-18,export_bancaire_20240919.csv
150,2024-09-29,TRANSFERT Services_Publiques PARTIE 3,REF: EXP202400164-P3 - PARTIEL 3/5,138.97,,Paiement partiel 3 de 5,,164,2024-09-27,export_bancaire_20240929.csv
151,2024-09-28,CARTE PARTIE Facture eau 4,REF: EXP202400164-P4 - PARTIEL 4/5,36.35,,Paiement partiel 4 de 5,,164,2024-09-30,export_bancaire_20240928.csv
152,2024-09-29,VIREMENT PARTIE EXP202400164-5,REF: EXP202400164-P5 - PARTIEL 5/5,136.59,,Paiement partiel 5 de 5,,164,2024-09-28,export_bancaire_20240929.csv
153,2025-05-27,TRANSFERT Frais_Bancaires PARTIE 1,REF: EXP202500246-P1 - PARTIEL 1/5,213.56,,Paiement partiel 1 de 5,,246,2025-05-27,export_bancaire_20250527.csv
154,2025-06-01,RÉCURRENCE PARTIE 2/5,REF: EXP202500246-P2 - PARTIEL 2/5,52.91,,Paiement partiel 2 de 5,,246,2025-05-31,export_bancaire_20250601.csv
155,2025-06-06,VIREMENT PARTIE EXP202500246-3,REF: EXP202500246-P3 - PARTIEL 3/5,31.35,,Paiement partiel 3 de 5,,246,2025-06-08,export_bancaire_20250606.csv
156,2025-06-07,PAIEMENT CB Frais_Bancaires PARTIE 4,REF: EXP202500246-P4 - PARTIEL 4/5,17.1,,Paiement partiel 4 de 5,,246,2025-06-09,export_bancaire_20250607.csv
157,2025-06-14,CARTE PARTIE Frais tenue de compt 5,REF: EXP202500246-P5 - PARTIEL 5/5,70.54,,Paiement partiel 5 de 5,,246,2025-06-12,export_bancaire_20250614.csv
158,2024-10-22,CAISSE Conseil PARTIE 1,REF: EXP202400228-P1 - PARTIEL 1/2,4081.58,,Paiement partiel 1 de 2,,228,2024-10-21,export_bancaire_20241022.csv
159,2024-11-03,PAIEMENT CB Conseil PARTIE 2,REF: EXP202400228-P2 - PARTIEL 2/2,3378.04,,Paiement partiel 2 de 2,,228,2024-11-02,export_bancaire_20241103.csv
160,2024-08-03,PRÉLÈVEMENT AUTOMATIQUE Frais_Bancaires PARTIE 1,REF: EXP202400214-P1 - PARTIEL 1/4,50.93,,Paiement partiel 1 de 4,,214,2024-08-01,export_bancaire_20240803.csv
161,2024-08-09,VIREMENT PARTIEL EXP202400214 2/4,REF: EXP202400214-P2 - PARTIEL 2/4,37.11,,Paiement partiel 2 de 4,,214,2024-08-09,export_bancaire_20240809.csv
162,2024-08-09,VIREMENT PARTIEL EXP202400214 3/4,REF: EXP202400214-P3 - PARTIEL 3/4,31.17,,Paiement partiel 3 de 4,,214,2024-08-10,export_bancaire_20240809.csv
163,2024-08-11,PAIEMENT CB Frais_Bancaires PARTIE 4,REF: EXP202400214-P4 - PARTIEL 4/4,60.52,,Paiement partiel 4 de 4,,214,2024-08-12,export_bancaire_20240811.csv
164,2025-02-04,CHÈQUE PARTIE EXP202500085 1,REF: EXP202500085-P1 - PARTIEL 1/5,643.02,,Paiement partiel 1 de 5,,85,2025-02-04,export_bancaire_20250204.csv
165,2025-02-10,TRANSFERT Marketing PARTIE 2,REF: EXP202500085-P2 - PARTIEL 2/5,224.18,,Paiement partiel 2 de 5,,85,2025-02-09,export_bancaire_20250210.csv
166,2025-02-17,CHÈQUE PARTIE EXP202500085 3,REF: EXP202500085-P3 - PARTIEL 3/5,277.1,,Paiement partiel 3 de 5,,85,2025-02-19,export_bancaire_20250217.csv
167,2025-02-14,VIREMENT PARTIE EXP202500085-4,REF: EXP202500085-P4 - PARTIEL 4/5,172.5,,Paiement partiel 4 de 5,,85,2025-02-16,export_bancaire_20250214.csv
168,2025-02-27,VIREMENT PARTIEL EXP202500085 5/5,REF: EXP202500085-P5 - PARTIEL 5/5,430.75,,Paiement partiel 5 de 5,,85,2025-03-01,export_bancaire_20250227.csv
169,2024-10-30,TRANSFERT Licences_Logicielles PARTIE 1,REF: EXP202400227-P1 - PARTIEL 1/3,3803.74,,Paiement partiel 1 de 3,,227,2024-11-01,export_bancaire_20241030.csv
170,2024-11-04,VIREMENT PARTIE EXP202400227-2,REF: EXP202400227-P2 - PARTIEL 2/3,4192.93,,Paiement partiel 2 de 3,,227,2024-11-06,export_bancaire_20241104.csv
171,2024-11-02,CHÈQUE N°400227 PARTIE 3,REF: EXP202400227-P3 - PARTIEL 3/3,9093.78,,Paiement partiel 3 de 3,,227,2024-11-02,export_bancaire_20241102.csv
172,2024-11-26,RÉCURRENCE PARTIE 1/5,REF: EXP202400225-P1 - PARTIEL 1/5,233.15,,Paiement partiel 1 de 5,,225,2024-11-26,export_bancaire_20241126.csv
173,2024-12-03,RÉCURRENCE PARTIE 2/5,REF: EXP202400225-P2 - PARTIEL 2/5,88.3,,Paiement partiel 2 de 5,,225,2024-12-04,export_bancaire_20241203.csv
174,2024-12-09,PAIEMENT CB Abonnements PARTIE 3,REF: EXP202400225-P3 - PARTIEL 3/5,16.3,,Paiement partiel 3 de 5,,225,2024-12-08,export_bancaire_20241209.csv
175,2024-12-08,PRÉLÈVEMENT AUTOMATIQUE Abonnements PARTIE 4,REF: EXP202400225-P4 - PARTIEL 4/5,56.13,,Paiement partiel 4 de 5,,225,2024-12-07,export_bancaire_20241208.csv
176,2024-12-14,PAIEMENT CB Abonnements PARTIE 5,REF: EXP202400225-P5 - PARTIEL 5/5,61.26,,Paiement partiel 5 de 5,,225,2024-12-16,export_bancaire_20241214.csv
177,2025-06-10,VIREMENT PARTIEL EXP202500013 1/5,REF: EXP202500013-P1 - PARTIEL 1/5,160.74,,Paiement partiel 1 de 5,,13,2025-06-09,export_bancaire_20250610.csv
178,2025-06-13,TRANSFERT Services_Publiques PARTIE 2,REF: EXP202500013-P2 - PARTIEL 2/5,60.03,,Paiement partiel 2 de 5,,13,2025-06-15,export_bancaire_20250613.csv
179,2025-06-23,PAIEMENT CB Services_Publiques PARTIE 3,REF: EXP202500013-P3 - PARTIEL 3/5,137.46,,Paiement partiel 3 de 5,,13,2025-06-22,export_bancaire_20250623.csv
180,2025-07-03,CARTE PARTIE Téléphonie entrepris 4,REF: EXP202500013-P4 - PARTIEL 4/5,93.02,,Paiement partiel 4 de 5,,13,2025-07-03,export_bancaire_20250703.csv
181,2025-06-24,RÉCURRENCE PARTIE 5/5,REF: EXP202500013-P5 - PARTIEL 5/5,205.86,,Paiement partiel 5 de 5,,13,2025-06-22,export_bancaire_20250624.csv
182,2025-05-06,VIREMENT PARTIEL EXP202500105 1/5,REF: EXP202500105-P1 - PARTIEL 1/5,2237.79,,Paiement partiel 1 de 5,,105,2025-05-05,export_bancaire_20250506.csv
183,2025-05-12,CHÈQUE N°500105 PARTIE 2,REF: EXP202500105-P2 - PARTIEL 2/5,677.87,,Paiement partiel 2 de 5,,105,2025-05-12,export_bancaire_20250512.csv
184,2025-05-20,TRANSFERT Équipement PARTIE 3,REF: EXP202500105-P3 - PARTIEL 3/5,211.59,,Paiement partiel 3 de 5,,105,2025-05-20,export_bancaire_20250520.csv
185,2025-05-16,TRANSFERT Équipement PARTIE 4,REF: EXP202500105-P4 - PARTIEL 4/5,427.26,,Paiement partiel 4 de 5,,105,2025-05-18,export_bancaire_20250516.csv
186,2025-05-21,TRANSFERT Équipement PARTIE 5,REF: EXP202500105-P5 - PARTIEL 5/5,599.57,,Paiement partiel 5 de 5,,105,2025-05-22,export_bancaire_20250521.csv
187,2025-03-01,PRÉLÈVEMENT PARTIEL Licence SAP 1/3,REF: EXP202500040-P1 - PARTIEL 1/3,1194.31,,Paiement partiel 1 de 3,,40,2025-03-01,export_bancaire_20250301.csv
188,2025-03-13,VIREMENT PARTIEL EXP202500040 2/3,REF: EXP202500040-P2 - PARTIEL 2/3,2283.79,,Paiement partiel 2 de 3,,40,2025-03-12,export_bancaire_20250313.csv
189,2025-03-16,PRÉLÈVEMENT AUTOMATIQUE Licences_Logicielles PARTIE 3,REF: EXP202500040-P3 - PARTIEL 3/3,4215.57,,Paiement partiel 3 de 3,,40,2025-03-17,export_bancaire_20250316.csv
190,2024-09-20,RÉCURRENCE PARTIE 1/3,REF: EXP202400139-P1 - PARTIEL 1/3,133.45,,Paiement partiel 1 de 3,,139,2024-09-19,export_bancaire_20240920.csv
191,2024-10-01,CARTE PARTIE Frais de change 2,REF: EXP202400139-P2 - PARTIEL 2/3,255.88,,Paiement partiel 2 de 3,,139,2024-10-01,export_bancaire_20241001.csv
192,2024-10-03,RÉCURRENCE PARTIE 3/3,REF: EXP202400139-P3 - PARTIEL 3/3,224.01,,Paiement partiel 3 de 3,,139,2024-10-01,export_bancaire_20241003.csv
193,2024-11-20,CHÈQUE PARTIE EXP202400009 1,REF: EXP202400009-P1 - PARTIEL 1/3,3463.9,,Paiement partiel 1 de 3,,9,2024-11-22,export_bancaire_20241120.csv
194,2024-11-21,VIREMENT PARTIE EXP202400009-2,REF: EXP202400009-P2 - PARTIEL 2/3,2888.56,,Paiement partiel 2 de 3,,9,2024-11-23,export_bancaire_20241121.csv
195,2024-11-30,TRANSFERT Juridique_Conformité PARTIE 3,REF: EXP202400009-P3 - PARTIEL 3/3,5204.28,,Paiement partiel 3 de 3,,9,2024-11-29,export_bancaire_20241130.csv
196,2024-12-10,PAIEMENT CB Outils_RH PARTIE 1,REF: EXP202400213-P1 - PARTIEL 1/3,108.16,,Paiement partiel 1 de 3,,213,2024-12-09,export_bancaire_20241210.csv
197,2024-12-16,CARTE PARTIE Logiciel ATS 2,REF: EXP202400213-P2 - PARTIEL 2/3,152.14,,Paiement partiel 2 de 3,,213,2024-12-15,export_bancaire_20241216.csv
198,2024-12-24,PAIEMENT CB Outils_RH PARTIE 3,REF: EXP202400213-P3 - PARTIEL 3/3,185.18,,Paiement partiel 3 de 3,,213,2024-12-26,export_bancaire_20241224.csv
199,2024-12-16,ESPECES PARTIE Événement de cohésion 1,REF: EXP202400076-P1 - PARTIEL 1/4,128.0,,Paiement partiel 1 de 4,,76,2024-12-16,export_bancaire_20241216.csv
200,2024-12-22,VIREMENT PARTIEL EXP202400076 2/4,REF: EXP202400076-P2 - PARTIEL 2/4,137.87,,Paiement partiel 2 de 4,,76,2024-12-21,export_bancaire_20241222.csv
201,2024-12-27,TRANSFERT Divertissement PARTIE 3,REF: EXP202400076-P3 - PARTIEL 3/4,284.85,,Paiement partiel 3 de 4,,76,2024-12-27,export_bancaire_20241227.csv
202,2024-12-30,TRANSFERT Divertissement PARTIE 4,REF: EXP202400076-P4 - PARTIEL 4/4,450.82,,Paiement partiel 4 de 4,,76,2024-12-31,export_bancaire_20241230.csv
203,2025-02-08,VIREMENT PARTIE EXP202500184-1,REF: EXP202500184-P1 - PARTIEL 1/2,641.76,,Paiement partiel 1 de 2,,184,2025-02-09,export_bancaire_20250208.csv
204,2025-02-18,VIREMENT PARTIEL EXP202500184 2/2,REF: EXP202500184-P2 - PARTIEL 2/2,1338.45,,Paiement partiel 2 de 2,,184,2025-02-16,export_bancaire_20250218.csv
205,2024-08-31,RÉCURRENCE PARTIE 1/3,REF: EXP202400153-P1 - PARTIEL 1/3,287.4,,Paiement partiel 1 de 3,,153,2024-08-29,export_bancaire_20240831.csv
206,2024-08-31,CARTE PARTIE Chauffage bureau 2,REF: EXP202400153-P2 - PARTIEL 2/3,211.76,,Paiement partiel 2 de 3,,153,2024-08-30,export_bancaire_20240831.csv
207,2024-09-09,PAIEMENT CB Services_Publiques PARTIE 3,REF: EXP202400153-P3 - PARTIEL 3/3,577.68,,Paiement partiel 3 de 3,,153,2024-09-07,export_bancaire_20240909.csv
208,2025-03-04,CHÈQUE PARTIE EXP202500002 1,REF: EXP202500002-P1 - PARTIEL 1/4,37.28,,Paiement partiel 1 de 4,,2,2025-03-05,export_bancaire_20250304.csv
209,2025-03-13,CARTE PARTIE Papeterie 2,REF: EXP202500002-P2 - PARTIEL 2/4,40.76,,Paiement partiel 2 de 4,,2,2025-03-15,export_bancaire_20250313.csv
210,2025-03-13,ESPECES PARTIE Papeterie 3,REF: EXP202500002-P3 - PARTIEL 3/4,137.44,,Paiement partiel 3 de 4,,2,2025-03-14,export_bancaire_20250313.csv
211,2025-03-27,CARTE PARTIE Papeterie 4,REF: EXP202500002-P4 - PARTIEL 4/4,141.89,,Paiement partiel 4 de 4,,2,2025-03-28,export_bancaire_20250327.csv
212,2024-12-27,TRANSFERT Formations PARTIE 1,REF: EXP202400062-P1 - PARTIEL 1/3,717.54,,Paiement partiel 1 de 3,,62,2024-12-26,export_bancaire_20241227.csv
213,2025-01-03,VIREMENT PARTIE EXP202400062-2,REF: EXP202400062-P2 - PARTIEL 2/3,720.23,,Paiement partiel 2 de 3,,62,2025-01-04,export_bancaire_20250103.csv
214,2025-01-14,CHÈQUE PARTIE EXP202400062 3,REF: EXP202400062-P3 - PARTIEL 3/3,806.05,,Paiement partiel 3 de 3,,62,2025-01-13,export_bancaire_20250114.csv
215,2025-07-02,VIREMENT PARTIE EXP202500248-1,REF: EXP202500248-P1 - PARTIEL 1/4,549.53,,Paiement partiel 1 de 4,,248,2025-07-03,export_bancaire_20250702.csv
216,2025-07-08,TRANSFERT Juridique_Conformité PARTIE 2,REF: EXP202500248-P2 - PARTIEL 2/4,174.08,,Paiement partiel 2 de 4,,248,2025-07-08,export_bancaire_20250708.csv
217,2025-07-18,CHÈQUE N°500248 PARTIE 3,REF: EXP202500248-P3 - PARTIEL 3/4,137.56,,Paiement partiel 3 de 4,,248,2025-07-17,export_bancaire_20250718.csv
218,2025-07-19,CHÈQUE PARTIE EXP202500248 4,REF: EXP202500248-P4 - PARTIEL 4/4,952.28,,Paiement partiel 4 de 4,,248,2025-07-21,export_bancaire_20250719.csv
219,2024-08-24,PRÉLÈVEMENT AUTOMATIQUE Outils_RH PARTIE 1,REF: EXP202400167-P1 - PARTIEL 1/3,239.51,,Paiement partiel 1 de 3,,167,2024-08-24,export_bancaire_20240824.csv
220,2024-08-29,VIREMENT PARTIE EXP202400167-2,REF: EXP202400167-P2 - PARTIEL 2/3,216.39,,Paiement partiel 2 de 3,,167,2024-08-29,export_bancaire_20240829.csv
221,2024-09-08,VIREMENT PARTIEL EXP202400167 3/3,REF: EXP202400167-P3 - PARTIEL 3/3,252.57,,Paiement partiel 3 de 3,,167,2024-09-06,export_bancaire_20240908.csv
222,2025-07-01,CHÈQUE PARTIE EXP202500005 1,REF: EXP202500005-P1 - PARTIEL 1/5,1509.08,,Paiement partiel 1 de 5,,5,2025-07-03,export_bancaire_20250701.csv
223,2025-07-06,PRÉLÈVEMENT PARTIEL Développement compétences 2/5,REF: EXP202500005-P2 - PARTIEL 2/5,179.05,,Paiement partiel 2 de 5,,5,2025-07-07,export_bancaire_20250706.csv
224,2025-07-17,CHÈQUE N°500005 PARTIE 3,REF: EXP202500005-P3 - PARTIEL 3/5,542.57,,Paiement partiel 3 de 5,,5,2025-07-18,export_bancaire_20250717.csv
225,2025-07-11,CHÈQUE PARTIE EXP202500005 4,REF: EXP202500005-P4 - PARTIEL 4/5,226.99,,Paiement partiel 4 de 5,,5,2025-07-12,export_bancaire_20250711.csv
226,2025-07-13,VIREMENT PARTIE EXP202500005-5,REF: EXP202500005-P5 - PARTIEL 5/5,324.54,,Paiement partiel 5 de 5,,5,2025-07-15,export_bancaire_20250713.csv
227,2025-07-06,VIREMENT PARTIEL EXP202500032 1/2,REF: EXP202500032-P1 - PARTIEL 1/2,61.42,,Paiement partiel 1 de 2,,32,2025-07-05,export_bancaire_20250706.csv
228,2025-07-14,PAIEMENT CB Outils_RH PARTIE 2,REF: EXP202500032-P2 - PARTIEL 2/2,478.95,,Paiement partiel 2 de 2,,32,2025-07-14,export_bancaire_20250714.csv
229,2024-09-05,VIREMENT PARTIEL EXP202400179 1/4,REF: EXP202400179-P1 - PARTIEL 1/4,257.46,,Paiement partiel 1 de 4,,179,2024-09-05,export_bancaire_20240905.csv
230,2024-09-11,VIREMENT PARTIE EXP202400179-2,REF: EXP202400179-P2 - PARTIEL 2/4,202.62,,Paiement partiel 2 de 4,,179,2024-09-11,export_bancaire_20240911.csv
231,2024-09-10,PRÉLÈVEMENT AUTOMATIQUE Frais_Bancaires PARTIE 3,REF: EXP202400179-P3 - PARTIEL 3/4,116.7,,Paiement partiel 3 de 4,,179,2024-09-10,export_bancaire_20240910.csv
232,2024-09-12,TRANSFERT Frais_Bancaires PARTIE 4,REF: EXP202400179-P4 - PARTIEL 4/4,369.07,,Paiement partiel 4 de 4,,179,2024-09-14,export_bancaire_20240912.csv
233,2024-08-31,PRÉLÈVEMENT AUTOMATIQUE Services_Cloud PARTIE 1,REF: EXP202400244-P1 - PARTIEL 1/2,739.96,,Paiement partiel 1 de 2,,244,2024-09-01,export_bancaire_20240831.csv
234,2024-09-04,RÉCURRENCE PARTIE 2/2,REF: EXP202400244-P2 - PARTIEL 2/2,970.6,,Paiement partiel 2 de 2,,244,2024-09-04,export_bancaire_20240904.csv
235,2025-05-26,PRÉLÈVEMENT AUTOMATIQUE Outils_RH PARTIE 1,REF: EXP202500128-P1 - PARTIEL 1/3,82.1,,Paiement partiel 1 de 3,,128,2025-05-28,export_bancaire_20250526.csv
236,2025-05-26,PRÉLÈVEMENT AUTOMATIQUE Outils_RH PARTIE 2,REF: EXP202500128-P2 - PARTIEL 2/3,16.99,,Paiement partiel 2 de 3,,128,2025-05-26,export_bancaire_20250526.csv
237,2025-05-27,PRÉLÈVEMENT PARTIEL Workday 3/3,REF: EXP202500128-P3 - PARTIEL 3/3,40.62,,Paiement partiel 3 de 3,,128,2025-05-25,export_bancaire_20250527.csv
238,2025-07-13,PRÉLÈVEMENT AUTOMATIQUE Services_Publiques PARTIE 1,REF: EXP202500089-P1 - PARTIEL 1/3,337.67,,Paiement partiel 1 de 3,,89,2025-07-12,export_bancaire_20250713.csv
239,2025-07-24,VIREMENT PARTIEL EXP202500089 2/3,REF: EXP202500089-P2 - PARTIEL 2/3,335.78,,Paiement partiel 2 de 3,,89,2025-07-22,export_bancaire_20250724.csv
240,2025-07-25,PRÉLÈVEMENT AUTOMATIQUE Services_Publiques PARTIE 3,REF: EXP202500089-P3 - PARTIEL 3/3,643.79,,Paiement partiel 3 de 3,,89,2025-07-26,export_bancaire_20250725.csv
241,2024-12-10,VIREMENT PARTIEL EXP202400189 1/2,REF: EXP202400189-P1 - PARTIEL 1/2,1428.61,,Paiement partiel 1 de 2,,189,2024-12-11,export_bancaire_20241210.csv
242,2024-12-24,CHÈQUE PARTIE EXP202400189 2,REF: EXP202400189-P2 - PARTIEL 2/2,4923.19,,Paiement partiel 2 de 2,,189,2024-12-25,export_bancaire_20241224.csv
243,2024-09-19,VIREMENT PARTIE EXP202400173-1,REF: EXP202400173-P1 - PARTIEL 1/3,2769.83,,Paiement partiel 1 de 3,,173,2024-09-18,export_bancaire_20240919.csv
244,2024-09-17,CHÈQUE N°400173 PARTIE 2,REF: EXP202400173-P2 - PARTIEL 2/3,1328.96,,Paiement partiel 2 de 3,,173,2024-09-19,export_bancaire_20240917.csv
245,2024-09-22,CHÈQUE PARTIE EXP202400173 3,REF: EXP202400173-P3 - PARTIEL 3/3,3143.14,,Paiement partiel 3 de 3,,173,2024-09-24,export_bancaire_20240922.csv
246,2024-10-14,CHÈQUE N°400170 PARTIE 1,REF: EXP202400170-P1 - PARTIEL 1/3,1732.11,,Paiement partiel 1 de 3,,170,2024-10-13,export_bancaire_20241014.csv
247,2024-10-15,VIREMENT PARTIEL EXP202400170 2/3,REF: EXP202400170-P2 - PARTIEL 2/3,457.04,,Paiement partiel 2 de 3,,170,2024-10-16,export_bancaire_20241015.csv
248,2024-10-30,CHÈQUE N°400170 PARTIE 3,REF: EXP202400170-P3 - PARTIEL 3/3,1467.04,,Paiement partiel 3 de 3,,170,2024-11-01,export_bancaire_20241030.csv
249,2025-07-05,RÉCURRENCE PARTIE 1/2,REF: EXP202500219-P1 - PARTIEL 1/2,569.03,,Paiement partiel 1 de 2,,219,2025-07-07,export_bancaire_20250705.csv
250,2025-07-12,VIREMENT PARTIEL EXP202500219 2/2,REF: EXP202500219-P2 - PARTIEL 2/2,1006.09,,Paiement partiel 2 de 2,,219,2025-07-11,export_bancaire_20250712.csv
251,2025-06-22,CARTE PARTIE BambooHR 1,REF: EXP202500077-P1 - PARTIEL 1/3,622.78,,Paiement partiel 1 de 3,,77,2025-06-24,export_bancaire_20250622.csv
252,2025-07-04,VIREMENT PARTIE EXP202500077-2,REF: EXP202500077-P2 - PARTIEL 2/3,203.3,,Paiement partiel 2 de 3,,77,2025-07-02,export_bancaire_20250704.csv
253,2025-07-07,PAIEMENT CB Outils_RH PARTIE 3,REF: EXP202500077-P3 - PARTIEL 3/3,232.15,,Paiement partiel 3 de 3,,77,2025-07-06,export_bancaire_20250707.csv
254,2025-04-27,TRANSFERT Frais_Bancaires PARTIE 1,REF: EXP202500221-P1 - PARTIEL 1/2,214.71,,Paiement partiel 1 de 2,,221,2025-04-29,export_bancaire_20250427.csv
255,2025-04-30,CARTE PARTIE Frais de change 2,REF: EXP202500221-P2 - PARTIEL 2/2,211.95,,Paiement partiel 2 de 2,,221,2025-04-29,export_bancaire_20250430.csv
256,2025-03-24,CARTE PARTIE LinkedIn Recruiter 1,REF: EXP202500047-P1 - PARTIEL 1/3,30.27,,Paiement partiel 1 de 3,,47,2025-03-25,export_bancaire_20250324.csv
257,2025-03-30,PRÉLÈVEMENT PARTIEL LinkedIn Recruiter 2/3,REF: EXP202500047-P2 - PARTIEL 2/3,54.37,,Paiement partiel 2 de 3,,47,2025-03-31,export_bancaire_20250330.csv
258,2025-04-02,PAIEMENT CB Outils_RH PARTIE 3,REF: EXP202500047-P3 - PARTIEL 3/3,51.24,,Paiement partiel 3 de 3,,47,2025-04-01,export_bancaire_20250402.csv
259,2024-08-03,CHÈQUE N°400055 PARTIE 1,REF: EXP202400055-P1 - PARTIEL 1/2,5764.18,,Paiement partiel 1 de 2,,55,2024-08-04,export_bancaire_20240803.csv
260,2024-08-16,CHÈQUE N°400055 PARTIE 2,REF: EXP202400055-P2 - PARTIEL 2/2,4123.96,,Paiement partiel 2 de 2,,55,2024-08-15,export_bancaire_20240816.csv
261,2025-02-09,ESPECES PARTIE Achat ordinateur 1,REF: EXP202500129-P1 - PARTIEL 1/2,1206.55,,Paiement partiel 1 de 2,,129,2025-02-08,export_bancaire_20250209.csv
262,2025-02-17,PAIEMENT CB Équipement PARTIE 2,REF: EXP202500129-P2 - PARTIEL 2/2,2677.82,,Paiement partiel 2 de 2,,129,2025-02-18,export_bancaire_20250217.csv
263,2024-08-22,CARTE PARTIE Service bancaire 1,REF: EXP202400007-P1 - PARTIEL 1/4,282.7,,Paiement partiel 1 de 4,,7,2024-08-22,export_bancaire_20240822.csv
264,2024-08-31,PRÉLÈVEMENT AUTOMATIQUE Frais_Bancaires PARTIE 2,REF: EXP202400007-P2 - PARTIEL 2/4,197.19,,Paiement partiel 2 de 4,,7,2024-08-30,export_bancaire_20240831.csv
265,2024-09-08,CARTE PARTIE Service bancaire 3,REF: EXP202400007-P3 - PARTIEL 3/4,102.25,,Paiement partiel 3 de 4,,7,2024-09-07,export_bancaire_20240908.csv
266,2024-09-07,PAIEMENT CB Frais_Bancaires PARTIE 4,REF: EXP202400007-P4 - PARTIEL 4/4,103.15,,Paiement partiel 4 de 4,,7,2024-09-05,export_bancaire_20240907.csv
267,2025-03-06,CHÈQUE N°500194 PARTIE 1,REF: EXP202500194-P1 - PARTIEL 1/4,892.73,,Paiement partiel 1 de 4,,194,2025-03-07,export_bancaire_20250306.csv
268,2025-03-10,CHÈQUE PARTIE EXP202500194 2,REF: EXP202500194-P2 - PARTIEL 2/4,291.19,,Paiement partiel 2 de 4,,194,2025-03-09,export_bancaire_20250310.csv
269,2025-03-29,CHÈQUE N°500194 PARTIE 3,REF: EXP202500194-P3 - PARTIEL 3/4,495.44,,Paiement partiel 3 de 4,,194,2025-03-30,export_bancaire_20250329.csv
270,2025-03-20,CHÈQUE N°500194 PARTIE 4,REF: EXP202500194-P4 - PARTIEL 4/4,1185.48,,Paiement partiel 4 de 4,,194,2025-03-20,export_bancaire_20250320.csv
271,2024-09-14,RÉCURRENCE PARTIE 1/2,REF: EXP202400197-P1 - PARTIEL 1/2,259.75,,Paiement partiel 1 de 2,,197,2024-09-12,export_bancaire_20240914.csv
272,2024-09-20,RÉCURRENCE PARTIE 2/2,REF: EXP202400197-P2 - PARTIEL 2/2,488.94,,Paiement partiel 2 de 2,,197,2024-09-18,export_bancaire_20240920.csv
273,2025-02-02,PAIEMENT CB Maintenance PARTIE 1,REF: EXP202500023-P1 - PARTIEL 1/2,1186.0,,Paiement partiel 1 de 2,,23,2025-02-03,export_bancaire_20250202.csv
274,2025-02-19,CHÈQUE PARTIE EXP202500023 2,REF: EXP202500023-P2 - PARTIEL 2/2,914.98,,Paiement partiel 2 de 2,,23,2025-02-18,export_bancaire_20250219.csv
275,2025-02-04,VIREMENT PARTIE EXP202500074-1,REF: EXP202500074-P1 - PARTIEL 1/2,3827.36,,Paiement partiel 1 de 2,,74,2025-02-04,export_bancaire_20250204.csv
276,2025-02-10,CHÈQUE N°500074 PARTIE 2,REF: EXP202500074-P2 - PARTIEL 2/2,5265.25,,Paiement partiel 2 de 2,,74,2025-02-10,export_bancaire_20250210.csv
277,2024-10-24,TRANSFERT Formations PARTIE 1,REF: EXP202400075-P1 - PARTIEL 1/2,648.86,,Paiement partiel 1 de 2,,75,2024-10-26,export_bancaire_20241024.csv
278,2024-10-27,VIREMENT PARTIEL EXP202400075 2/2,REF: EXP202400075-P2 - PARTIEL 2/2,1290.38,,Paiement partiel 2 de 2,,75,2024-10-26,export_bancaire_20241027.csv
